,GIR_Putting_-_20-25_RANK THIS WEEK,GIR_Putting_-_20-25_RANK LAST WEEK,GIR_Putting_-_20-25_PLAYER NAME,GIR_Putting_-_20-25_ROUNDS,GIR_Putting_-_20-25_%,GIR_Putting_-_20-25_ATTEMPTS,GIR_Putting_-_20-25_PUTTS MADE
47,48,48,Daniel Summerhays,99,13.68,95,13
48,T49,T49,Scott Brown,88,13.64,88,12
49,T49,T49,Camilo Villegas,83,13.64,88,12
50,51,51,Graeme McDowell,63,13.56,59,8
51,52,52,Andres Gonzales,80,13.48,89,12
52,53,53,Brian Stuard,66,13.43,67,9
53,54,54,Vijay Singh,72,13.16,76,10
54,55,55,Chris Kirk,90,13.13,99,13
55,T56,T56,Charley Hoffman,91,13.1,84,11
56,T56,T56,Greg Owen,85,13.1,84,11
57,T56,T56,Nick Taylor,83,13.1,84,11
58,59,59,Henrik Norlander,71,13.04,69,9
59,60,60,Morgan Hoffmann,71,12.96,54,7
60,T61,T61,Sung Kang,89,12.9,93,12
61,T61,T61,Smylie Kaufman,91,12.9,93,12
62,63,63,Tom Hoge,81,12.68,71,9
63,64,64,K.J. Choi,73,12.64,87,11
64,T65,T65,Tony Finau,95,12.5,88,11
65,T65,T65,Billy Horschel,73,12.5,80,10
66,T65,T65,Troy Merritt,77,12.5,72,9
67,68,68,Brandt Snedeker,93,12.36,89,11
68,69,69,Branden Grace,63,12.31,65,8
69,70,70,Harold Varner III,92,12.24,98,12
70,71,71,Francesco Molinari,64,12.2,82,10
71,72,72,Kyle Reifers,115,12.12,132,16
72,73,73,Brian Harman,104,12.1,124,15
73,T74,T74,Blayne Barber,84,12.09,91,11
74,T74,T74,Scott Pinckney,87,12.09,91,11
75,T74,T74,Chris Stroud,82,12.09,91,11
76,77,77,Daniel Berger,92,12.04,108,13
77,78,78,Jason Bohn,67,11.96,92,11
78,79,79,Chesson Hadley,81,11.9,84,10
79,T80,T80,Ben Martin,92,11.82,110,13
80,T80,T80,Kyle Stanley,92,11.82,110,13
81,82,82,Ángel Cabrera,62,11.67,60,7
82,83,83,Ken Duke,58,11.63,43,5
83,T84,T84,Hiroshi Iwata,85,11.59,69,8
84,T84,T84,Sam Saunders,69,11.59,69,8
85,86,86,Marc Leishman,89,11.58,95,11
86,87,87,Bill Haas,86,11.46,96,11
87,88,88,Matt Jones,83,11.43,70,8
88,T89,T89,Spencer Levin,104,11.4,114,13
89,T89,T89,Ryan Palmer,86,11.4,114,13
90,T91,T91,Brendon de Jonge,83,11.36,88,10
91,T91,T91,Rhein Gibson,58,11.36,44,5
92,93,93,Ricky Barnes,97,11.34,97,11
93,94,94,Michael Thompson,71,11.29,62,7
94,T95,T95,Bronson Burgoon,83,11.11,90,10
95,T95,T95,Michael Kim,100,11.11,117,13
96,T95,T95,Steve Marino,72,11.11,63,7
97,T95,T95,Patrick Reed,105,11.11,90,10
98,T95,T95,Adam Scott,79,11.11,72,8
99,T95,T95,Cameron Smith,73,11.11,54,6
100,T95,T95,Tim Wilkinson,72,11.11,63,7
101,102,102,Seung-Yul Noh,85,10.99,91,10
102,103,103,Willy Wilcox,67,10.96,73,8
103,104,104,Wes Roach,59,10.91,55,6
104,105,105,Brendan Steele,88,10.84,83,9
105,106,106,Luke List,79,10.81,74,8
106,T107,T107,Chad Campbell,90,10.78,102,11
107,T107,T107,John Senden,88,10.78,102,11
108,T109,T109,Robert Allenby,51,10.77,65,7
109,T109,T109,David Toms,62,10.77,65,7
110,T111,T111,Danny Lee,93,10.75,93,10
111,T111,T111,Kevin Streelman,82,10.75,93,10
112,113,113,Jhonattan Vegas,97,10.74,121,13
113,114,114,Adam Hadwin,93,10.68,103,11
114,115,115,Geoff Ogilvy,63,10.61,66,7
115,116,116,Derek Fathauer,94,10.53,95,10
116,117,117,David Hearn,95,10.43,115,12
117,T118,T118,Kevin Chappell,93,10.42,96,10
118,T118,T118,Russell Knox,92,10.42,96,10
119,120,120,Stuart Appleby,71,10.34,87,9
120,121,121,Robert Streb,87,10.31,97,10
121,T122,T122,Thomas Aiken,70,10.29,68,7
122,T122,T122,Stewart Cink,61,10.29,68,7
123,124,124,Bryce Molder,80,10.28,107,11
124,T125,T125,Luke Donald,81,10.23,88,9
125,T125,T125,Rickie Fowler,80,10.23,88,9
126,127,127,Boo Weekley,83,10.2,98,10
127,128,128,Lucas Glover,75,10.11,89,9
128,T129,T129,Robert Garrigus,69,10.0,70,7
129,T129,T129,Russell Henley,76,10.0,110,11
130,T129,T129,Martin Piller,59,10.0,70,7
131,T129,T129,Rory Sabbatini,57,10.0,50,5
132,T133,T133,Jim Furyk,52,9.84,61,6
133,T133,T133,J.B. Holmes,77,9.84,61,6
134,135,135,Jim Herman,93,9.8,102,10
135,136,136,Rob Oppenheim,67,9.68,62,6
136,T137,T137,Jon Curran,99,9.57,115,11
137,T137,T137,Justin Thomas,99,9.57,94,9
138,139,139,Scott Piercy,87,9.47,95,9
139,T140,T140,Padraig Harrington,54,9.43,53,5
140,T140,T140,Brett Stegmaier,87,9.43,106,10
141,T142,T142,Jason Kokrak,89,9.38,96,9
142,T142,T142,Dawie van der Walt,72,9.38,64,6
143,T144,T144,Sergio Garcia,54,9.3,43,4
144,T144,T144,Tyrone Van Aswegen,105,9.3,129,12
145,146,146,Kelly Kraft,63,9.26,54,5
146,T147,T147,Jason Gore,78,9.21,76,7
147,T147,T147,Dustin Johnson,87,9.21,76,7
148,149,149,Jeff Overton,69,9.09,77,7
149,T150,T150,Erik Compton,65,8.96,67,6
150,T150,T150,Scott Langley,65,8.96,67,6
151,152,152,Andrew Landry,53,8.93,56,5
152,153,153,Jimmy Walker,85,8.82,68,6
153,154,154,Chad Collins,73,8.75,80,7
154,T155,T155,Ben Crane,80,8.64,81,7
155,T155,T155,Mark Wilson,66,8.64,81,7
156,157,157,William McGirt,98,8.55,117,10
157,T158,T158,Emiliano Grillo,93,8.54,82,7
158,T158,T158,Steve Wheatcroft,85,8.54,82,7
159,160,160,John Huh,86,8.42,95,8
160,161,161,James Hahn,85,8.11,74,6
161,T162,T162,Jerry Kelly,76,7.89,76,6
162,T162,T162,Scott Stallings,74,7.89,76,6
163,164,164,Si Woo Kim,113,7.83,115,9
164,165,165,Chez Reavie,90,7.78,90,7
165,166,166,Gary Woodland,95,7.62,105,8
166,167,167,Justin Rose,65,7.55,53,4
167,168,168,Roberto Castro,97,7.38,122,9
168,169,169,Hudson Swafford,104,7.32,123,9
169,170,170,J.J. Henry,68,7.04,71,5
170,171,171,Rory McIlroy,69,6.9,58,4
171,172,172,Carlos Ortiz,79,6.85,73,5
172,173,173,Martin Laird,82,6.67,75,5
173,174,174,Keegan Bradley,82,6.52,92,6
174,175,175,Will MacKenzie,84,6.48,108,7
175,176,176,Whee Kim,82,6.33,79,5
176,177,177,Shawn Stefani,91,6.3,127,8
177,178,178,Derek Ernst,59,5.77,52,3
178,179,179,D.H. Lee,61,5.66,53,3
179,180,180,Hunter Mahan,61,5.56,54,3
180,181,181,Bubba Watson,72,5.43,92,5
181,182,182,Tyler Aldridge,83,5.21,96,5
182,183,183,Billy Hurley III,66,5.17,58,3
183,184,184,Graham DeLaet,70,5.13,78,4
184,185,185,Vaughn Taylor,72,2.82,71,2
