,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
159,160,160,Steve Stricker,53,84.14,145,122
160,161,161,Abraham Ancer,51,84.0,125,105
161,162,162,Stewart Cink,61,83.93,168,141
162,163,163,Dicky Pride,55,83.87,155,130
163,164,164,Steven Bowditch,71,83.78,185,155
164,165,165,Carlos Ortiz,79,83.59,195,163
165,166,166,Robert Streb,87,83.17,202,168
166,167,167,Charl Schwartzel,73,83.08,195,162
167,168,168,J.B. Holmes,77,83.04,230,191
168,169,169,Rod Pampling,54,83.02,106,88
169,170,170,Matt Jones,83,82.87,216,179
170,171,171,Greg Owen,85,82.76,232,192
171,172,172,Geoff Ogilvy,63,82.74,197,163
172,173,173,Jeff Overton,69,82.71,214,177
173,174,174,Rhein Gibson,58,82.63,167,138
174,175,175,Adam Scott,79,82.51,183,151
175,176,176,Sergio Garcia,54,82.29,96,79
176,177,177,Shane Lowry,57,82.14,112,92
177,178,178,George McNeill,51,81.98,172,141
178,179,179,Harold Varner III,92,81.54,260,212
179,180,180,Robert Garrigus,69,81.44,167,136
180,181,181,J.J. Henry,68,81.11,180,146
181,182,182,D.A. Points,55,80.58,139,112
182,183,183,Luke List,79,80.48,251,202
183,184,184,Ken Duke,58,79.63,162,129
184,185,185,Webb Simpson,70,78.95,228,180
