,3-Putt_Avoidance_-_Round_4_RANK THIS WEEK,3-Putt_Avoidance_-_Round_4_RANK LAST WEEK,3-Putt_Avoidance_-_Round_4_PLAYER NAME,3-Putt_Avoidance_-_Round_4_%,3-Putt_Avoidance_-_Round_4_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_4_TOTAL HOLES
82,T82,T82,Jon Curran,2.47,8,324
83,T82,T82,Jeff Overton,2.47,4,162
84,85,85,Camilo Villegas,2.56,6,234
85,T86,T86,John Huh,2.59,7,270
86,T86,T86,Shawn Stefani,2.59,7,270
87,T88,T88,Zac Blair,2.61,8,306
88,T88,T88,Jason Kokrak,2.61,8,306
89,T90,T90,Bill Haas,2.78,9,324
90,T90,T90,Patton Kizzire,2.78,9,324
91,T90,T90,Luke List,2.78,6,216
92,T90,T90,Ryan Moore,2.78,9,324
93,T90,T90,Henrik Norlander,2.78,6,216
94,T90,T90,Sean O'Hair,2.78,9,324
95,T90,T90,Scott Pinckney,2.78,7,252
96,97,97,Michael Kim,2.92,10,342
97,T98,T98,Jim Herman,2.94,9,306
98,T98,T98,David Lingmerth,2.94,9,306
99,T100,T100,Keegan Bradley,2.96,8,270
100,T100,T100,Fabián Gómez,2.96,8,270
101,T100,T100,Hideki Matsuyama,2.96,8,270
102,T100,T100,John Senden,2.96,8,270
103,T100,T100,Boo Weekley,2.96,8,270
104,T105,T105,Ben Crane,2.99,7,234
105,T105,T105,Nick Taylor,2.99,7,234
106,T107,T107,Whee Kim,3.03,6,198
107,T107,T107,Shane Lowry,3.03,6,198
108,T109,T109,Daniel Berger,3.06,11,360
109,T109,T109,Russell Knox,3.06,11,360
110,111,111,Scott Langley,3.09,5,162
111,T112,T112,Derek Fathauer,3.13,9,288
112,T112,T112,Brooks Koepka,3.13,9,288
113,T112,T112,Johnson Wagner,3.13,9,288
114,T115,T115,Lucas Glover,3.17,8,252
115,T115,T115,D.A. Points,3.17,4,126
116,T115,T115,Steve Wheatcroft,3.17,8,252
117,118,118,Scott Piercy,3.22,11,342
118,T119,T119,Robert Garrigus,3.24,7,216
119,T119,T119,Jason Gore,3.24,7,216
120,T121,T121,Aaron Baddeley,3.27,10,306
121,T121,T121,Smylie Kaufman,3.27,10,306
122,T123,T123,Dustin Johnson,3.33,12,360
123,T123,T123,Andrew Loupe,3.33,6,180
124,T123,T123,Greg Owen,3.33,6,180
125,T123,T123,Kevin Streelman,3.33,9,270
126,127,127,Tom Hoge,3.42,8,234
127,T128,T128,Derek Ernst,3.47,5,144
128,T128,T128,J.B. Holmes,3.47,10,288
129,T128,T128,Rod Pampling,3.47,5,144
130,131,131,Jhonattan Vegas,3.51,12,342
131,T132,T132,Padraig Harrington,3.54,7,198
132,T132,T132,Michael Thompson,3.54,7,198
133,T132,T132,Dawie van der Walt,3.54,7,198
134,T132,T132,Mark Wilson,3.54,7,198
135,136,136,Cameron Tringale,3.57,9,252
136,137,137,Ryan Palmer,3.61,13,360
137,T138,T138,Jason Dufner,3.7,16,432
138,T138,T138,Jamie Lovemark,3.7,12,324
139,T138,T138,Martin Piller,3.7,4,108
140,T138,T138,Patrick Rodgers,3.7,10,270
141,142,142,Adam Scott,3.8,13,342
142,143,143,Paul Casey,3.82,11,288
143,144,144,Graham DeLaet,3.85,9,234
144,145,145,Kyle Reifers,3.86,16,414
145,146,146,Graeme McDowell,3.89,7,180
146,147,147,Danny Lee,3.92,12,306
147,148,148,Brian Harman,3.97,15,378
148,T149,T149,Brendon de Jonge,4.04,8,198
149,T149,T149,Harris English,4.04,16,396
150,T149,T149,Sergio Garcia,4.04,8,198
151,T149,T149,Hudson Swafford,4.04,16,396
152,T149,T149,David Toms,4.04,8,198
153,154,154,Kevin Chappell,4.09,14,342
154,T155,T155,Ben Martin,4.17,12,288
155,T155,T155,George McNeill,4.17,3,72
156,T155,T155,Louis Oosthuizen,4.17,9,216
157,T155,T155,Gary Woodland,4.17,15,360
158,T159,T159,Chez Reavie,4.25,13,306
159,T159,T159,Charl Schwartzel,4.25,13,306
160,T159,T159,Kyle Stanley,4.25,13,306
161,162,162,Branden Grace,4.27,10,234
162,T163,T163,J.J. Henry,4.32,7,162
163,T163,T163,Sam Saunders,4.32,7,162
164,T165,T165,Webb Simpson,4.44,12,270
165,T165,T165,Willy Wilcox,4.44,8,180
166,167,167,Emiliano Grillo,4.5,17,378
167,T168,T168,Chesson Hadley,4.63,10,216
168,T168,T168,Dicky Pride,4.63,5,108
169,T170,T170,Ken Duke,4.76,6,126
170,T170,T170,Rhein Gibson,4.76,6,126
171,172,172,Robert Streb,4.81,13,270
172,173,173,Steven Bowditch,4.86,7,144
173,174,174,Ángel Cabrera,4.94,8,162
174,175,175,Stewart Cink,5.05,10,198
175,176,176,Russell Henley,5.09,11,216
176,177,177,Jimmy Walker,5.23,16,306
177,178,178,Charley Hoffman,5.25,17,324
178,T179,T179,Thomas Aiken,5.56,10,180
179,T179,T179,Morgan Hoffmann,5.56,9,162
180,T179,T179,Justin Rose,5.56,14,252
181,182,182,Harold Varner III,6.54,20,306
