,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
76,77,77,Kevin Na,39.42,149,378
77,78,78,Billy Hurley III,39.32,92,234
78,T79,T79,James Hahn,39.24,113,288
79,T79,T79,Martin Laird,39.24,113,288
80,81,81,Russell Knox,39.17,141,360
81,T82,T82,Tyler Aldridge,38.89,84,216
82,T82,T82,Scott Brown,38.89,112,288
83,T82,T82,Chad Campbell,38.89,112,288
84,T82,T82,Zach Johnson,38.89,133,342
85,T82,T82,Matt Jones,38.89,98,252
86,T82,T82,Patton Kizzire,38.89,126,324
87,T82,T82,Danny Lee,38.89,119,306
88,T82,T82,Graeme McDowell,38.89,70,180
89,T82,T82,Kyle Reifers,38.89,161,414
90,T82,T82,Webb Simpson,38.89,105,270
91,T82,T82,Steve Stricker,38.89,70,180
92,T82,T82,Gary Woodland,38.89,140,360
93,94,94,Dustin Johnson,38.61,139,360
94,95,95,Ricky Barnes,38.6,132,342
95,96,96,Jerry Kelly,38.52,104,270
96,T97,T97,Robert Garrigus,38.43,83,216
97,T97,T97,Henrik Norlander,38.43,83,216
98,T99,T99,Erik Compton,38.27,62,162
99,T99,T99,Spencer Levin,38.27,124,324
100,T99,T99,Ryan Moore,38.27,124,324
101,102,102,John Huh,38.15,103,270
102,T103,T103,Emiliano Grillo,38.1,144,378
103,T103,T103,Justin Thomas,38.1,144,378
104,T105,T105,Jamie Lovemark,37.96,123,324
105,T105,T105,Dicky Pride,37.96,41,108
106,T107,T107,Sergio Garcia,37.88,75,198
107,T107,T107,Hudson Swafford,37.88,150,396
108,109,109,Jeff Overton,37.65,61,162
109,T110,T110,Derek Fathauer,37.5,108,288
110,T110,T110,Jim Furyk,37.5,81,216
111,T110,T110,Tyrone Van Aswegen,37.5,135,360
112,113,113,Boo Weekley,37.41,101,270
113,T114,T114,Retief Goosen,37.37,74,198
114,T114,T114,Padraig Harrington,37.37,74,198
115,T116,T116,Kevin Kisner,37.3,141,378
116,T116,T116,Will MacKenzie,37.3,94,252
117,118,118,Jason Kokrak,37.25,114,306
118,119,119,Andres Gonzales,37.22,67,180
119,T120,T120,Carlos Ortiz,37.04,60,162
120,T120,T120,Martin Piller,37.04,40,108
121,122,122,David Hearn,36.93,113,306
122,T123,T123,Stewart Cink,36.87,73,198
123,T123,T123,David Toms,36.87,73,198
124,T123,T123,Dawie van der Walt,36.87,73,198
125,T126,T126,Kevin Chappell,36.84,126,342
126,T126,T126,Adam Scott,36.84,126,342
127,T128,T128,Jason Dufner,36.81,159,432
128,T128,T128,Johnson Wagner,36.81,106,288
129,130,130,Charley Hoffman,36.73,119,324
130,T131,T131,Charles Howell III,36.67,132,360
131,T131,T131,John Senden,36.67,99,270
132,133,133,Russell Henley,36.57,79,216
133,134,134,Scott Piercy,36.55,125,342
134,135,135,Paul Casey,36.46,105,288
135,136,136,Scott Langley,36.42,59,162
136,137,137,Shane Lowry,36.36,72,198
137,T138,T138,Billy Horschel,36.3,98,270
138,T138,T138,Shawn Stefani,36.3,98,270
139,T138,T138,Kevin Streelman,36.3,98,270
140,141,141,Charl Schwartzel,36.27,111,306
141,142,142,Matt Kuchar,36.23,150,414
142,T143,T143,Rickie Fowler,36.11,104,288
143,T143,T143,Jason Gore,36.11,78,216
144,T143,T143,Ben Martin,36.11,104,288
145,T143,T143,William McGirt,36.11,130,360
146,T143,T143,Francesco Molinari,36.11,91,252
147,148,148,Nick Taylor,35.9,84,234
148,149,149,Chad Collins,35.8,58,162
149,150,150,Jhonattan Vegas,35.67,122,342
150,T151,T151,Bronson Burgoon,35.65,77,216
151,T151,T151,Louis Oosthuizen,35.65,77,216
152,T153,T153,Rob Oppenheim,35.56,64,180
153,T153,T153,Patrick Rodgers,35.56,96,270
154,T153,T153,Brett Stegmaier,35.56,96,270
155,156,156,Graham DeLaet,35.47,83,234
156,157,157,Rod Pampling,35.42,51,144
157,158,158,Kyle Stanley,35.29,108,306
158,159,159,Chesson Hadley,35.19,76,216
159,160,160,Michael Kim,35.09,120,342
160,161,161,Greg Owen,35.0,63,180
161,162,162,D.H. Lee,34.92,44,126
162,163,163,Keegan Bradley,34.81,94,270
163,164,164,Derek Ernst,34.72,50,144
164,T165,T165,Abraham Ancer,34.44,31,90
165,T165,T165,Daniel Berger,34.44,124,360
166,167,167,Andrew Landry,34.26,37,108
167,168,168,Rhein Gibson,34.13,43,126
168,T169,T169,Steve Marino,33.84,67,198
169,T169,T169,Mark Wilson,33.84,67,198
170,171,171,Bubba Watson,33.68,97,288
171,T172,T172,Luke Donald,33.66,103,306
172,T172,T172,Jim Herman,33.66,103,306
173,T172,T172,Harold Varner III,33.66,103,306
174,175,175,Bill Haas,33.64,109,324
175,T176,T176,Blayne Barber,33.33,78,234
176,T176,T176,Scott Pinckney,33.33,84,252
177,178,178,Robert Streb,32.96,89,270
178,179,179,D.A. Points,32.54,41,126
179,180,180,Ángel Cabrera,32.1,52,162
180,T181,T181,Roberto Castro,31.48,119,378
181,T181,T181,J.J. Henry,31.48,51,162
182,183,183,Robert Allenby,30.56,11,36
183,184,184,Thomas Aiken,30.0,54,180
184,185,185,Brendan Steele,28.7,93,324
