,3-Putt_Avoidance_-_Round_3_RANK THIS WEEK,3-Putt_Avoidance_-_Round_3_RANK LAST WEEK,3-Putt_Avoidance_-_Round_3_PLAYER NAME,3-Putt_Avoidance_-_Round_3_%,3-Putt_Avoidance_-_Round_3_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_3_TOTAL HOLES
153,T152,T152,Brendan Steele,4.32,14,324
154,155,155,Justin Rose,4.37,11,252
155,T156,T156,Keegan Bradley,4.44,12,270
156,T156,T156,Chesson Hadley,4.44,12,270
157,T156,T156,Whee Kim,4.44,12,270
158,T156,T156,Henrik Norlander,4.44,12,270
159,T156,T156,D.A. Points,4.44,8,180
160,T156,T156,Camilo Villegas,4.44,12,270
161,T162,T162,Steven Bowditch,4.55,9,198
162,T162,T162,Mark Wilson,4.55,9,198
163,164,164,Michael Thompson,4.7,11,234
164,T165,T165,Robert Garrigus,4.76,12,252
165,T165,T165,Michael Kim,4.76,18,378
166,167,167,Billy Horschel,4.9,15,306
167,168,168,Ken Duke,4.94,8,162
168,169,169,Ryan Palmer,5.0,18,360
169,T170,T170,J.J. Henry,5.09,11,216
170,T170,T170,Steve Marino,5.09,11,216
171,T172,T172,Jerry Kelly,5.19,14,270
172,T172,T172,Scott Pinckney,5.19,14,270
173,T174,T174,Martin Laird,5.21,15,288
174,T174,T174,Patrick Rodgers,5.21,15,288
175,176,176,Steve Wheatcroft,5.23,16,306
176,177,177,Harold Varner III,5.26,18,342
177,178,178,Russell Knox,5.29,20,378
178,T179,T179,Sergio Garcia,5.56,12,216
179,T179,T179,Jason Gore,5.56,12,216
180,T179,T179,Danny Lee,5.56,19,342
181,182,182,Robert Streb,5.88,18,306
182,183,183,Hideki Matsuyama,5.93,16,270
183,184,184,Rory McIlroy,6.35,16,252
184,185,185,Hunter Mahan,6.79,11,162
