,Putts_per_Round_-_Round_4_RANK THIS WEEK,Putts_per_Round_-_Round_4_RANK LAST WEEK,Putts_per_Round_-_Round_4_PLAYER NAME,Putts_per_Round_-_Round_4_AVG,Putts_per_Round_-_Round_4_TOTAL PUTTS,Putts_per_Round_-_Round_4_TOTAL ROUNDS
147,T148,T148,Jason Dufner,29.75,714,24
148,T148,T148,Charles Howell III,29.75,595,20
149,T148,T148,Bubba Watson,29.75,476,16
150,T151,T151,Emiliano Grillo,29.76,625,21
151,T151,T151,Charl Schwartzel,29.76,506,17
152,153,153,Hudson Swafford,29.77,655,22
153,T154,T154,Abraham Ancer,29.8,149,5
154,T154,T154,Boo Weekley,29.8,447,15
155,T156,T156,Dawie van der Walt,29.82,328,11
156,T156,T156,Mark Wilson,29.82,328,11
157,158,158,Graham DeLaet,29.85,388,13
158,T159,T159,Derek Ernst,29.88,239,8
159,T159,T159,Jim Herman,29.88,508,17
160,161,161,Charley Hoffman,29.89,538,18
161,162,162,Greg Owen,29.9,299,10
162,T163,T163,Scott Pinckney,29.93,419,14
163,T163,T163,Shawn Stefani,29.93,449,15
164,T165,T165,Paul Casey,30.0,480,16
165,T165,T165,Louis Oosthuizen,30.0,360,12
166,T165,T165,Dicky Pride,30.0,180,6
167,168,168,Bill Haas,30.06,541,18
168,T169,T169,Russell Henley,30.08,361,12
169,T169,T169,Nick Taylor,30.08,391,13
170,171,171,Keegan Bradley,30.13,452,15
171,172,172,D.A. Points,30.14,211,7
172,173,173,Blayne Barber,30.15,392,13
173,174,174,Jhonattan Vegas,30.21,574,19
174,175,175,Roberto Castro,30.24,635,21
175,176,176,Patrick Rodgers,30.27,454,15
176,177,177,Kyle Stanley,30.29,515,17
177,178,178,Chesson Hadley,30.33,364,12
178,179,179,Robert Streb,30.4,456,15
179,180,180,Brendan Steele,30.5,549,18
180,181,181,Rhein Gibson,30.71,215,7
181,182,182,Harold Varner III,30.76,523,17
182,T183,T183,Ángel Cabrera,30.89,278,9
183,T183,T183,J.J. Henry,30.89,278,9
184,185,185,Thomas Aiken,31.2,312,10
