,Total_1_Putts_-_10-15_RANK THIS WEEK,Total_1_Putts_-_10-15_RANK LAST WEEK,Total_1_Putts_-_10-15_PLAYER NAME,Total_1_Putts_-_10-15_ROUNDS,Total_1_Putts_-_10-15_TOTAL,Total_1_Putts_-_10-15_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_10-15_PCT OF ALL 1-PUTTS
127,T124,T124,Martin Piller,59,43,331,13.0
128,T129,T129,Luke Donald,81,42,417,10.1
129,T129,T129,J.J. Henry,68,42,346,12.1
130,T129,T129,Morgan Hoffmann,71,42,439,9.6
131,T129,T129,J.B. Holmes,77,42,441,9.5
132,T129,T129,Billy Horschel,73,42,390,10.8
133,T129,T129,Jason Kokrak,89,42,470,8.9
134,T129,T129,D.H. Lee,61,42,330,12.7
135,T129,T129,Rory McIlroy,69,42,353,11.9
136,T129,T129,Robert Streb,87,42,412,10.2
137,T138,T138,Matt Jones,83,41,424,9.7
138,T138,T138,Tim Wilkinson,72,41,379,10.8
139,T140,T140,Thomas Aiken,70,40,306,13.1
140,T140,T140,Jason Bohn,67,40,419,9.5
141,T140,T140,Willy Wilcox,67,40,411,9.7
142,T140,T140,Mark Wilson,66,40,371,10.8
143,T144,T144,Retief Goosen,55,39,365,10.7
144,T144,T144,Kelly Kraft,63,39,311,12.5
145,T144,T144,Anirban Lahiri,72,39,352,11.1
146,T144,T144,Steve Stricker,53,39,344,11.3
147,T144,T144,Bubba Watson,72,39,331,11.8
148,T149,T149,Keegan Bradley,82,38,405,9.4
149,T149,T149,Ángel Cabrera,62,38,333,11.4
150,T149,T149,Ken Duke,58,38,352,10.8
151,T149,T149,Jim Furyk,52,38,277,13.7
152,T149,T149,Jeff Overton,69,38,411,9.2
153,T154,T154,Alex Cejka,71,37,357,10.4
154,T154,T154,Jerry Kelly,76,37,402,9.2
155,T154,T154,David Toms,62,37,380,9.7
156,T157,T157,Ernie Els,66,36,418,8.6
157,T157,T157,Patrick Rodgers,89,36,459,7.8
158,T157,T157,Justin Rose,65,36,349,10.3
159,T157,T157,Sam Saunders,69,36,368,9.8
160,T161,T161,Stewart Cink,61,35,294,11.9
161,T161,T161,Bill Haas,86,35,416,8.4
162,T161,T161,George McNeill,51,35,315,11.1
163,T164,T164,Shane Lowry,57,34,250,13.6
164,T164,T164,Graeme McDowell,63,34,305,11.1
165,T166,T166,Luke Guthrie,57,33,346,9.5
166,T166,T166,Dicky Pride,55,33,315,10.5
167,T168,T168,Erik Compton,65,32,362,8.8
168,T168,T168,Francesco Molinari,64,32,390,8.2
169,T168,T168,Louis Oosthuizen,63,32,275,11.6
170,T171,T171,Branden Grace,63,31,296,10.5
171,T171,T171,Scott Langley,65,31,368,8.4
172,T171,T171,Geoff Ogilvy,63,31,336,9.2
173,T174,T174,Derek Ernst,59,30,292,10.3
174,T174,T174,Padraig Harrington,54,30,315,9.5
175,T176,T176,Andrew Landry,53,29,246,11.8
176,T176,T176,Cameron Smith,73,29,327,8.9
177,T178,T178,Robert Allenby,51,28,258,10.9
178,T178,T178,Rhein Gibson,58,28,296,9.5
179,T178,T178,Rod Pampling,54,28,256,10.9
180,T178,T178,D.A. Points,55,28,268,10.4
181,T178,T178,Wes Roach,59,28,317,8.8
182,183,183,Rory Sabbatini,57,27,260,10.4
183,184,184,Abraham Ancer,51,25,252,9.9
184,185,185,Sergio Garcia,54,21,199,10.6
