,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
63,64,64,Bryce Molder,80,136,525,25.9
64,T65,T65,Brendan Steele,88,135,434,31.1
65,T65,T65,Camilo Villegas,83,135,511,26.4
66,T67,T67,Chad Campbell,90,133,536,24.8
67,T67,T67,Tom Hoge,81,133,468,28.4
68,T67,T67,Billy Hurley III,66,133,457,29.1
69,T67,T67,Andrew Loupe,75,133,494,26.9
70,T71,T71,Steven Bowditch,71,132,421,31.4
71,T71,T71,Chad Collins,73,132,462,28.6
72,T71,T71,Smylie Kaufman,91,132,498,26.5
73,T71,T71,Kyle Stanley,92,132,532,24.8
74,T75,T75,Scott Brown,88,131,486,27.0
75,T75,T75,Colt Knost,90,131,510,25.7
76,T75,T75,Phil Mickelson,75,131,466,28.1
77,T75,T75,Scott Pinckney,87,131,455,28.8
78,T79,T79,Jason Kokrak,89,130,470,27.7
79,T79,T79,Patrick Rodgers,89,130,459,28.3
80,T81,T81,Russell Knox,92,129,453,28.5
81,T81,T81,Kevin Na,96,129,488,26.4
82,83,83,Charles Howell III,91,128,535,23.9
83,T84,T84,K.J. Choi,73,127,489,26.0
84,T84,T84,Brendon de Jonge,83,127,436,29.1
85,T84,T84,J.B. Holmes,77,127,441,28.8
86,87,87,Ryan Moore,86,126,482,26.1
87,T88,T88,Jason Day,76,123,436,28.2
88,T88,T88,Bill Haas,86,123,416,29.6
89,T88,T88,John Senden,88,123,518,23.7
90,T88,T88,Chris Stroud,82,123,486,25.3
91,T92,T92,Ernie Els,66,122,418,29.2
92,T92,T92,Whee Kim,82,122,439,27.8
93,T92,T92,Vijay Singh,72,122,466,26.2
94,T92,T92,Vaughn Taylor,72,122,464,26.3
95,T92,T92,Johnson Wagner,86,122,509,24.0
96,97,97,Gary Woodland,95,121,518,23.4
97,T98,T98,Chesson Hadley,81,120,459,26.1
98,T98,T98,Morgan Hoffmann,71,120,439,27.3
99,T98,T98,Jerry Kelly,76,120,402,29.9
100,T98,T98,Jeff Overton,69,120,411,29.2
101,102,102,Will MacKenzie,84,119,444,26.8
102,T103,T103,Jason Bohn,67,118,419,28.2
103,T103,T103,Scott Stallings,74,118,431,27.4
104,105,105,Carlos Ortiz,79,117,410,28.5
105,T106,T106,James Hahn,85,116,458,25.3
106,T106,T106,Steve Marino,72,116,377,30.8
107,T106,T106,Brian Stuard,66,116,437,26.5
108,T106,T106,Nick Taylor,83,116,460,25.2
109,T110,T110,Martin Laird,82,115,481,23.9
110,T110,T110,David Lingmerth,84,115,438,26.3
111,T110,T110,Boo Weekley,83,115,484,23.8
112,T113,T113,Rickie Fowler,80,114,433,26.3
113,T113,T113,Lucas Glover,75,114,437,26.1
114,T113,T113,Jim Herman,93,114,476,23.9
115,T113,T113,David Toms,62,114,380,30.0
116,117,117,Brendon Todd,66,113,437,25.9
117,118,118,Andres Gonzales,80,112,430,26.0
118,T119,T119,Webb Simpson,70,111,394,28.2
119,T119,T119,Kevin Streelman,82,111,409,27.1
120,121,121,Scott Piercy,87,110,426,25.8
121,T122,T122,Bronson Burgoon,83,109,436,25.0
122,T122,T122,Luke Donald,81,109,417,26.1
123,T122,T122,Billy Horschel,73,109,390,27.9
124,125,125,Hunter Mahan,61,108,359,30.1
125,T126,T126,Keegan Bradley,82,107,405,26.4
126,T126,T126,Anirban Lahiri,72,107,352,30.4
127,T126,T126,Willy Wilcox,67,107,411,26.0
128,T129,T129,Jason Gore,78,106,413,25.7
129,T129,T129,Matt Jones,83,106,424,25.0
130,T129,T129,Sam Saunders,69,106,368,28.8
131,T132,T132,Robert Garrigus,69,105,371,28.3
132,T132,T132,Hideki Matsuyama,76,105,427,24.6
133,T132,T132,Charl Schwartzel,73,105,407,25.8
134,T135,T135,Luke List,79,103,480,21.5
135,T135,T135,Adam Scott,79,103,382,27.0
136,T135,T135,Tim Wilkinson,72,103,379,27.2
137,T138,T138,Alex Cejka,71,102,357,28.6
138,T138,T138,Graham DeLaet,70,102,392,26.0
139,T138,T138,Wes Roach,59,102,317,32.2
140,141,141,Robert Streb,87,100,412,24.3
141,142,142,Cameron Smith,73,99,327,30.3
142,T143,T143,Erik Compton,65,98,362,27.1
143,T143,T143,Greg Owen,85,98,422,23.2
144,T143,T143,Jordan Spieth,80,98,462,21.2
145,146,146,Henrik Norlander,71,97,358,27.1
146,T147,T147,Steve Stricker,53,96,344,27.9
147,T147,T147,Dawie van der Walt,72,96,358,26.8
148,149,149,Paul Casey,77,95,392,24.2
149,150,150,Mark Wilson,66,94,371,25.3
150,T151,T151,J.J. Henry,68,93,346,26.9
151,T151,T151,Francesco Molinari,64,93,390,23.8
152,T151,T151,Rob Oppenheim,67,93,364,25.5
153,T151,T151,Justin Rose,65,93,349,26.6
154,155,155,Retief Goosen,55,92,365,25.2
155,T156,T156,Graeme McDowell,63,91,305,29.8
156,T156,T156,Martin Piller,59,91,331,27.5
157,T158,T158,Ken Duke,58,89,352,25.3
158,T158,T158,Geoff Ogilvy,63,89,336,26.5
159,160,160,Luke Guthrie,57,88,346,25.4
160,161,161,Scott Langley,65,87,368,23.6
161,162,162,Rhein Gibson,58,85,296,28.7
162,163,163,D.H. Lee,61,84,330,25.5
163,T164,T164,Rory McIlroy,69,83,353,23.5
164,T164,T164,Dicky Pride,55,83,315,26.3
165,T164,T164,Bubba Watson,72,83,331,25.1
166,T167,T167,Thomas Aiken,70,82,306,26.8
167,T167,T167,Abraham Ancer,51,82,252,32.5
168,169,169,Derek Ernst,59,80,292,27.4
169,T170,T170,Stewart Cink,61,79,294,26.9
170,T170,T170,Padraig Harrington,54,79,315,25.1
171,T170,T170,Kelly Kraft,63,79,311,25.4
172,173,173,Michael Thompson,71,75,354,21.2
173,T174,T174,Andrew Landry,53,74,246,30.1
174,T174,T174,George McNeill,51,74,315,23.5
175,176,176,Ángel Cabrera,62,73,333,21.9
176,T177,T177,Branden Grace,63,71,296,24.0
177,T177,T177,Rory Sabbatini,57,71,260,27.3
178,179,179,Louis Oosthuizen,63,69,275,25.1
179,180,180,Jim Furyk,52,67,277,24.2
180,T181,T181,Shane Lowry,57,63,250,25.2
181,T181,T181,D.A. Points,55,63,268,23.5
182,183,183,Robert Allenby,51,62,258,24.0
183,184,184,Sergio Garcia,54,57,199,28.6
184,185,185,Rod Pampling,54,52,256,20.3
