,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
116,T1,T1,Webb Simpson,70,0.0,,222,100.0
117,T1,T1,Vijay Singh,72,0.0,,265,100.0
118,T1,T1,Brandt Snedeker,93,0.0,,310,100.0
119,T1,T1,Jordan Spieth,80,0.0,,257,100.0
120,T1,T1,Scott Stallings,74,0.0,,254,100.0
121,T1,T1,Kyle Stanley,92,0.0,,292,100.0
122,T1,T1,Brendan Steele,88,0.0,,226,100.0
123,T1,T1,Brett Stegmaier,87,0.0,,269,100.0
124,T1,T1,Kevin Streelman,82,0.0,,228,100.0
125,T1,T1,Chris Stroud,82,0.0,,259,100.0
126,T1,T1,Brian Stuard,66,0.0,,258,100.0
127,T1,T1,Hudson Swafford,104,0.0,,303,100.0
128,T1,T1,Vaughn Taylor,72,0.0,,279,100.0
129,T1,T1,Nick Taylor,83,0.0,,269,100.0
130,T1,T1,Justin Thomas,99,0.0,,271,100.0
131,T1,T1,Michael Thompson,71,0.0,,198,100.0
132,T1,T1,Brendon Todd,66,0.0,,245,100.0
133,T1,T1,David Toms,62,0.0,,200,100.0
134,T1,T1,Cameron Tringale,81,0.0,,256,100.0
135,T1,T1,Tyrone Van Aswegen,105,0.0,,337,100.0
136,T1,T1,Dawie van der Walt,72,0.0,,186,100.0
137,T1,T1,Harold Varner III,92,0.0,,302,100.0
138,T1,T1,Jhonattan Vegas,97,0.0,,265,100.0
139,T1,T1,Johnson Wagner,86,0.0,,277,100.0
140,T1,T1,Jimmy Walker,85,0.0,,287,100.0
141,T1,T1,Bubba Watson,72,0.0,,187,100.0
142,T1,T1,Boo Weekley,83,0.0,,276,100.0
143,T1,T1,Steve Wheatcroft,85,0.0,,293,100.0
144,T1,T1,Willy Wilcox,67,0.0,,241,100.0
145,T1,T1,Tim Wilkinson,72,0.0,,201,100.0
146,T1,T1,Mark Wilson,66,0.0,,214,100.0
147,T148,T148,Chris Kirk,90,0.31,1.0,323,99.6
148,T148,T148,William McGirt,98,0.31,1.0,325,99.6
149,T150,T150,Daniel Summerhays,99,0.32,1.0,308,99.6
150,T150,T150,Gary Woodland,95,0.32,1.0,311,99.6
151,T152,T152,John Huh,86,0.33,1.0,305,99.6
152,T152,T152,Sung Kang,89,0.33,1.0,301,99.6
153,T152,T152,Ryan Palmer,86,0.33,1.0,300,99.6
154,155,155,Shawn Stefani,91,0.34,1.0,297,99.6
155,156,156,Fabián Gómez,82,0.35,1.0,286,99.6
156,T157,T157,Harris English,97,0.36,1.0,276,99.6
157,T157,T157,Camilo Villegas,83,0.36,1.0,280,99.6
158,T159,T159,K.J. Choi,73,0.38,1.0,266,99.6
159,T159,T159,Charley Hoffman,91,0.38,1.0,265,99.6
160,T159,T159,Danny Lee,93,0.38,1.0,261,99.6
161,T162,T162,Blayne Barber,84,0.4,1.0,247,99.6
162,T162,T162,Billy Hurley III,66,0.4,1.0,252,99.6
163,T164,T164,Greg Owen,85,0.41,1.0,243,99.5
164,T164,T164,Robert Streb,87,0.41,1.0,243,99.5
165,T166,T166,Tyler Aldridge,83,0.43,1.0,232,99.5
166,T166,T166,Francesco Molinari,64,0.43,1.0,234,99.5
167,168,168,Paul Casey,77,0.46,1.0,219,99.5
168,T169,T169,Rob Oppenheim,67,0.48,1.0,207,99.5
169,T169,T169,Adam Scott,79,0.48,1.0,207,99.5
170,171,171,Sam Saunders,69,0.5,1.0,200,99.5
171,T172,T172,Ángel Cabrera,62,0.51,1.0,195,99.4
172,T172,T172,Steve Marino,72,0.51,1.0,195,99.4
173,174,174,Cameron Smith,73,0.54,1.0,185,99.4
174,175,175,Steve Stricker,53,0.55,1.0,181,99.4
175,176,176,Derek Ernst,59,0.59,1.0,169,99.4
176,177,177,David Hearn,95,0.65,2.0,308,99.3
177,178,178,Robert Allenby,51,0.67,1.0,149,99.3
178,179,179,Dustin Johnson,87,0.78,2.0,256,99.2
179,180,180,Will MacKenzie,84,0.79,2.0,254,99.2
180,181,181,Jeff Overton,69,0.85,2.0,235,99.1
181,182,182,Henrik Norlander,71,1.06,2.0,188,98.9
182,183,183,Dicky Pride,55,1.13,2.0,177,98.8
183,184,184,Morgan Hoffmann,71,1.24,3.0,241,98.7
184,185,185,D.A. Points,55,1.26,2.0,159,98.7
