,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
144,T145,T145,David Lingmerth,36.18,398,11
145,T145,T145,Ian Poulter,36.18,398,11
146,147,147,Bubba Watson,36.19,579,16
147,148,148,Kyle Stanley,36.2,362,10
148,149,149,Y.E. Yang,36.22,326,9
149,150,150,Greg Chalmers,36.23,471,13
150,T151,T151,Robert Karlsson,36.25,290,8
151,T151,T151,Eric Meierdierks,36.25,145,4
152,153,153,Carl Pettersson,36.29,617,17
153,154,154,Padraig Harrington,36.33,327,9
154,155,155,Robert Allenby,36.4,182,5
155,156,156,Lee Westwood,36.41,619,17
156,T157,T157,Ryan Moore,36.43,510,14
157,T157,T157,Sean O'Hair,36.43,255,7
158,159,159,Tag Ridings,36.44,328,9
159,T160,T160,Jason Bohn,36.5,438,12
160,T160,T160,Luke Guthrie,36.5,511,14
161,T160,T160,Johnson Wagner,36.5,219,6
162,163,163,Ben Curtis,36.56,329,9
163,T164,T164,Scott Gardiner,36.57,256,7
164,T164,T164,Mike Weir,36.57,256,7
165,T166,T166,Charley Hoffman,36.58,695,19
166,T166,T166,Ryo Ishikawa,36.58,439,12
167,168,168,Michael Bradley,36.6,183,5
168,169,169,Jeff Maggert,36.73,404,11
169,170,170,Jin Park,36.8,184,5
170,171,171,Tim Herron,36.86,258,7
171,172,172,Fabián Gómez,36.89,332,9
172,173,173,Trevor Immelman,36.91,406,11
173,174,174,Scott Stallings,36.92,443,12
174,175,175,Rod Pampling,37.17,223,6
175,176,176,Ben Crane,37.38,299,8
176,177,177,Tom Gillis,37.45,412,11
177,178,178,Seung-Yul Noh,37.78,340,9
178,179,179,Alistair Presnell,38.0,266,7
179,180,180,Casey Wittenberg,38.13,305,8
