,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
91,T53,T53,Chris Stroud,88,66
92,T53,T53,Brian Stuard,78,66
93,T53,T53,Michael Thompson,66,66
94,T53,T53,Peter Tomasulo,36,66
95,T53,T53,Bo Van Pelt,72,66
96,T53,T53,Scott Verplank,37,66
97,T53,T53,Boo Weekley,100,66
98,T53,T53,Mike Weir,60,66
99,T53,T53,Mark Wilson,56,66
100,T101,T101,Joe Affrunti,15,67
101,T101,T101,Aaron Baddeley,68,67
102,T101,T101,Jonas Blixt,76,67
103,T101,T101,Steven Bowditch,67,67
104,T101,T101,Jonathan Byrd,39,67
105,T101,T101,Ángel Cabrera,73,67
106,T101,T101,Chad Campbell,78,67
107,T101,T101,Rafael Campos,4,67
108,T101,T101,Stewart Cink,71,67
109,T101,T101,George Coetzee,37,67
110,T101,T101,John Daly,31,67
111,T101,T101,Brendon de Jonge,110,67
112,T101,T101,Chris DiMarco,33,67
113,T101,T101,Luke Donald,60,67
114,T101,T101,James Driscoll,76,67
115,T101,T101,Bob Estes,66,67
116,T101,T101,Rickie Fowler,75,67
117,T101,T101,Tommy Gainey,84,67
118,T101,T101,Stephen Gallacher,17,67
119,T101,T101,Brian Gay,79,67
120,T101,T101,Fabián Gómez,65,67
121,T101,T101,Andres Gonzales,42,67
122,T101,T101,Nathan Green,29,67
123,T101,T101,Luke Guthrie,82,67
124,T101,T101,Billy Horschel,96,67
125,T101,T101,Brandt Jobe,62,67
126,T101,T101,Matt Jones,83,67
127,T101,T101,Martin Kaymer,61,67
128,T101,T101,Colt Knost,69,67
129,T101,T101,Russell Knox,38,67
130,T101,T101,Scott Langley,79,67
131,T101,T101,Steve LeBrun,66,67
132,T101,T101,D.H. Lee,65,67
133,T101,T101,Bill Lunde,25,67
134,T101,T101,John Mallinger,39,67
135,T101,T101,Matteo Manassero,27,67
136,T101,T101,David Mathis,71,67
137,T101,T101,William McGirt,75,67
138,T101,T101,John Merrick,79,67
139,T101,T101,Nick O'Hern,34,67
140,T101,T101,Geoff Ogilvy,57,67
141,T101,T101,Ryan Palmer,79,67
142,T101,T101,Jin Park,52,67
143,T101,T101,Cameron Percy,68,67
144,T101,T101,Tim Petrovic,37,67
145,T101,T101,Carl Pettersson,82,67
146,T101,T101,Alistair Presnell,59,67
147,T101,T101,Dicky Pride,71,67
148,T101,T101,Chris Riley,11,67
149,T101,T101,Adam Scott,61,67
150,T101,T101,Marcel Siem,27,67
151,T101,T101,Webb Simpson,92,67
152,T101,T101,Vijay Singh,61,67
153,T101,T101,Heath Slocum,30,67
154,T101,T101,Kevin Stadler,83,67
155,T101,T101,Kyle Stanley,71,67
156,T101,T101,Henrik Stenson,65,67
157,T101,T101,Johnson Wagner,64,67
158,T101,T101,Duffy Waldorf,10,67
159,T101,T101,Nick Watney,88,67
160,T101,T101,Casey Wittenberg,72,67
161,T101,T101,Y.E. Yang,56,67
162,T163,T163,Steven Alker,6,68
163,T163,T163,Robert Allenby,58,68
164,T163,T163,Mark Anderson,4,68
165,T163,T163,Ryan Blaum,8,68
166,T163,T163,Scott Brown,65,68
167,T163,T163,Bart Bryant,7,68
168,T163,T163,Bud Cauley,67,68
169,T163,T163,Kevin Chappell,80,68
170,T163,T163,Will Claxton,67,68
171,T163,T163,Ben Curtis,59,68
172,T163,T163,Brad Fritsch,81,68
173,T163,T163,Robert Gamez,10,68
174,T163,T163,Tom Gillis,69,68
175,T163,T163,Scott Harrington,4,68
176,T163,T163,J.J. Henry,83,68
177,T163,T163,Ryo Ishikawa,72,68
178,T163,T163,Lee Janzen,28,68
179,T163,T163,Dustin Johnson,71,68
180,T163,T163,Kent Jones,4,68
181,T163,T163,Jerry Kelly,75,68
182,T163,T163,Troy Kelly,26,68
183,T163,T163,Skip Kendall,8,68
184,T163,T163,Jeff Klauk,24,68
185,T163,T163,Richard Lee,81,68
186,T163,T163,Tom Lehman,6,68
187,T163,T163,Marc Leishman,77,68
188,T163,T163,Michael Letzig,44,68
189,T163,T163,David Lingmerth,68,68
190,T163,T163,Ken Looper,8,68
191,T163,T163,Hunter Mahan,91,68
192,T163,T163,Steve Marino,33,68
193,T163,T163,Eric Meierdierks,48,68
194,T163,T163,Kevin Na,22,68
195,T163,T163,Seung-Yul Noh,71,68
196,T163,T163,Joe Ogilvie,40,68
197,T163,T163,Greg Owen,73,68
198,T163,T163,Andres Romero,63,68
199,T163,T163,"Wes Short, Jr.",40,68
200,T163,T163,Brandt Snedeker,79,68
201,T163,T163,Joey Snyder III,38,68
202,T163,T163,Chris Starkjohann,3,68
203,T163,T163,Kevin Sutherland,38,68
204,T163,T163,Vaughn Taylor,50,68
205,T163,T163,Josh Teater,86,68
206,T163,T163,D.J. Trahan,48,68
207,T163,T163,Jhonattan Vegas,7,68
208,T163,T163,Bubba Watson,76,68
209,T163,T163,Lee Westwood,70,68
210,T163,T163,Lee Williams,62,68
211,T163,T163,Dean Wilson,8,68
212,T213,T213,Blayne Barber,10,69
213,T213,T213,Charlie Beljan,62,69
214,T213,T213,Justin Bolli,59,69
215,T213,T213,Michael Bradley,56,69
216,T213,T213,Gary Christian,26,69
217,T213,T213,Nicolas Colsaerts,50,69
218,T213,T213,Donald Constable,33,69
219,T213,T213,Glen Day,19,69
220,T213,T213,Joe Durant,19,69
221,T213,T213,Steve Flesch,17,69
222,T213,T213,Steven Fox,18,69
223,T213,T213,Marcus Fraser,18,69
224,T213,T213,David Frost,4,69
225,T213,T213,Robert Garrigus,69,69
226,T213,T213,Jeff Gove,44,69
227,T213,T213,Todd Hamilton,11,69
228,T213,T213,Justin Hicks,79,69
229,T213,T213,Scott Jamieson,10,69
230,T213,T213,Robert Karlsson,56,69
231,T213,T213,Si Woo Kim,16,69
232,T213,T213,John Kimbell,4,69
233,T213,T213,Kelly Kraft,8,69
234,T213,T213,Paul Lawrie,23,69
235,T213,T213,Luke List,65,69
236,T213,T213,David Lynn,70,69
237,T213,T213,Alex Noren,11,69
238,T213,T213,Jesper Parnevik,32,69
239,T213,T213,Kenny Perry,10,69
240,T213,T213,Ian Poulter,59,69
241,T213,T213,Chez Reavie,72,69
242,T213,T213,Patrick Rodgers,4,69
243,T213,T213,John Senden,79,69
244,T213,T213,Andrew Svoboda,46,69
245,T213,T213,Cameron Tringale,80,69
246,T213,T213,Marc Turnesa,8,69
247,T213,T213,Camilo Villegas,79,69
248,T213,T213,T.J. Vogel,6,69
249,T213,T213,Aaron Watkins,46,69
250,T213,T213,Thaworn Wiratchant,8,69
251,T252,T252,Brad Adamonis,5,70
252,T252,T252,Rafa Cabrera Bello,17,70
253,T252,T252,Paul Casey,22,70
254,T252,T252,Jamie Donaldson,28,70
255,T252,T252,David Duval,19,70
256,T252,T252,Ernie Els,63,70
257,T252,T252,Gonzalo Fernandez-Castaño,39,70
258,T252,T252,Jorge Garcia,4,70
259,T252,T252,Bobby Gates,49,70
260,T252,T252,Branden Grace,35,70
261,T252,T252,Paul Haley II,44,70
262,T252,T252,Yuta Ikeda,2,70
263,T252,T252,Thongchai Jaidee,11,70
264,T252,T252,Martin Laird,68,70
265,T252,T252,Neal Lancaster,18,70
266,T252,T252,Shane Lowry,27,70
267,T252,T252,Phil Mickelson,78,70
268,T252,T252,Bret Nutt,3,70
269,T252,T252,Sean O'Hair,56,70
270,T252,T252,Thorbjørn Olesen,31,70
271,T252,T252,Rod Pampling,46,70
272,T252,T252,Ted Purdy,7,70
273,T252,T252,Kyle Reifers,12,70
274,T252,T252,Brett Rumford,8,70
275,T252,T252,Richard Sterne,22,70
276,T252,T252,Trent Whitekiller,2,70
277,T278,T278,Kiradech Aphibarnrat,10,71
278,T278,T278,Cameron Beckman,20,71
279,T278,T278,David Branshaw,4,71
280,T278,T278,Patrick Cantlay,18,71
281,T278,T278,Jeff Curl,2,71
282,T278,T278,Retief Goosen,27,71
283,T278,T278,Jason Gore,10,71
284,T278,T278,Adam Hadwin,7,71
285,T278,T278,Richard Hattori,2,71
286,T278,T278,Brooks Koepka,6,71
287,T278,T278,Joost Luiten,2,71
288,T278,T278,Scott McCarron,20,71
289,T278,T278,Chris Naegel,2,71
290,T278,T278,Daniel Obremski,2,71
291,T278,T278,Rod Perry,8,71
292,T278,T278,Sam Saunders,4,71
293,T278,T278,Jason Schultz,2,71
294,T278,T278,Chase Seiffert,2,71
295,T278,T278,Mark Silvers,4,71
296,T278,T278,Roger Sloan,4,71
297,T278,T278,Jesse Smith,4,71
298,T278,T278,Chris Wood,15,71
299,T300,T300,Todd Baek,4,72
300,T300,T300,Marco Dawson,4,72
301,T300,T300,Stephen Gangluff,4,72
302,T300,T300,Glen Griffith,2,72
303,T300,T300,Hunter Haas,16,72
304,T300,T300,Chesson Hadley,2,72
305,T300,T300,J.B. Holmes,12,72
306,T300,T300,Andrew Johnson,4,72
307,T300,T300,Edward Loar,6,72
308,T300,T300,Joey McLister,2,72
309,T300,T300,Louis Oosthuizen,30,72
310,T300,T300,David Peoples,2,72
311,T300,T300,Brett Quigley,3,72
312,T300,T300,Alexandre Rocha,11,72
313,T300,T300,Justin Thomas,6,72
314,T300,T300,Tiger Woods,61,72
315,T316,T316,Michael Block,3,73
316,T316,T316,Kevin Carrigan,2,73
317,T316,T316,Pat Carter,2,73
318,T316,T316,Mark Hensby,2,73
319,T316,T316,Charlie Holland,4,73
320,T316,T316,Mikko Ilonen,10,73
321,T316,T316,Matt Kuchar,93,73
322,T316,T316,Rob Labritz,2,73
323,T316,T316,Frank Lickliter II,8,73
324,T316,T316,Steve Lowery,2,73
325,T316,T316,Jay McLuen,2,73
326,T316,T316,Shaun Micheel,10,73
327,T316,T316,Nate Smith,4,73
328,T316,T316,Danny Willett,8,73
329,T330,T330,Eric Axley,3,74
330,T330,T330,Rich Beem,6,74
331,T330,T330,Kris Blanks,2,74
332,T330,T330,David Bradshaw,2,74
333,T330,T330,Matt Fast,2,74
334,T330,T330,Charles Frost,2,74
335,T330,T330,Pablo Larrazabal,2,74
336,T330,T330,Peter Laws,2,74
337,T330,T330,Andrew McLardy,2,74
338,T330,T330,Conrad Shindler,2,74
339,T330,T330,Miguel Suarez,2,74
340,T330,T330,Guan Tian Liang,14,74
341,T330,T330,Marc Warren,6,74
342,T330,T330,Ryan Zylstra,2,74
343,T344,T344,Blake Adams,4,75
344,T344,T344,Tom Byrum,2,75
345,T344,T344,Robert Damron,2,75
346,T344,T344,Jon Fiedler,2,75
347,T344,T344,Bobby Massa,2,75
348,T344,T344,Scott Moran,2,75
349,T344,T344,David Muttitt,2,75
350,T344,T344,Toru Taniguchi,6,75
351,T344,T344,Bernd Wiesberger,6,75
352,T353,T353,JC Anderson,2,76
353,T353,T353,Billy Andrade,9,76
354,T353,T353,Caine Fitzgerald,2,76
355,T353,T353,Andrew Georgiou,2,76
356,T353,T353,Kirk Hanefeld,2,76
357,T353,T353,Mitch Lowe,3,76
358,T353,T353,David McNabb,2,76
359,T353,T353,Andy Pope,2,76
360,T353,T353,Daniel Popovic,4,76
361,T353,T353,Nathaniel Rau,2,76
362,T353,T353,Brian Ricketts,2,76
363,T353,T353,Adam Svensson,2,76
364,T353,T353,Jaco Van Zyl,8,76
365,T366,T366,Mark Brown,2,77
366,T366,T366,"Angel Cabrera, Jr.",2,77
367,T366,T366,Alex Cejka,5,77
368,T366,T366,Bob Gaus,2,77
369,T370,T370,Matt Dobyns,6,78
370,T370,T370,Jeff Martin,2,78
371,T370,T370,Mark O'Meara,8,78
372,T373,T373,Brian Hadley,2,79
373,T373,T373,Daniel Nisbet,2,79
374,375,375,Robin Freeman,2,80
375,T376,T376,Lee Rhind,2,81
376,T376,T376,John Stoltz,2,81
