,Late_Round_3_Scoring_Average_RANK THIS WEEK,Late_Round_3_Scoring_Average_RANK LAST WEEK,Late_Round_3_Scoring_Average_PLAYER NAME,Late_Round_3_Scoring_Average_AVG,Late_Round_3_Scoring_Average_TOTAL STROKES,Late_Round_3_Scoring_Average_TOTAL ROUNDS
109,T110,T110,John Huh,71.25,570,8
110,T110,T110,Cameron Percy,71.25,285,4
111,T110,T110,Vijay Singh,71.25,285,4
112,113,113,Brendon de Jonge,71.31,927,13
113,T114,T114,Michael Bradley,71.33,214,3
114,T114,T114,D.A. Points,71.33,642,9
115,T114,T114,Michael Thompson,71.33,428,6
116,T114,T114,Lee Williams,71.33,214,3
117,T118,T118,Seung-Yul Noh,71.4,357,5
118,T118,T118,John Rollins,71.4,714,10
119,T118,T118,D.J. Trahan,71.4,357,5
120,121,121,Jason Day,71.45,786,11
121,T122,T122,Steven Bowditch,71.5,286,4
122,T122,T122,Kevin Streelman,71.5,715,10
123,T122,T122,Andrew Svoboda,71.5,143,2
124,125,125,Matt Every,71.56,644,9
125,T126,T126,Ben Kohles,71.57,501,7
126,T126,T126,Henrik Norlander,71.57,501,7
127,T126,T126,John Senden,71.57,501,7
128,T129,T129,Robert Garrigus,71.6,358,5
129,T129,T129,Dustin Johnson,71.6,716,10
130,T129,T129,Gary Woodland,71.6,716,10
131,132,132,Bubba Watson,71.64,788,11
132,T133,T133,Padraig Harrington,71.67,215,3
133,T133,T133,Robert Karlsson,71.67,215,3
134,T133,T133,Kevin Stadler,71.67,215,3
135,T133,T133,David Toms,71.67,215,3
136,T133,T133,Cameron Tringale,71.67,430,6
137,T138,T138,Justin Hicks,71.71,502,7
138,T138,T138,Ryan Palmer,71.71,502,7
139,140,140,"Ted Potter, Jr.",71.75,574,8
140,141,141,Marc Leishman,71.82,790,11
141,T142,T142,Tommy Gainey,71.83,431,6
142,T142,T142,Freddie Jacobson,71.83,431,6
143,T142,T142,Boo Weekley,71.83,862,12
144,145,145,Ryan Moore,71.88,575,8
145,T146,T146,Robert Allenby,72.0,72,1
146,T146,T146,Ricky Barnes,72.0,216,3
147,T146,T146,Tim Herron,72.0,288,4
148,T146,T146,Jason Kokrak,72.0,648,9
149,T146,T146,Rory McIlroy,72.0,648,9
150,T146,T146,Adam Scott,72.0,720,10
151,T146,T146,Bo Van Pelt,72.0,144,2
152,153,153,David Mathis,72.17,433,6
153,154,154,Nick Watney,72.22,650,9
154,155,155,Andres Romero,72.25,289,4
155,T156,T156,Sangmoon Bae,72.29,506,7
156,T156,T156,K.J. Choi,72.29,506,7
157,T158,T158,Brian Davis,72.33,434,6
158,T158,T158,Robert Streb,72.33,434,6
159,T158,T158,Mike Weir,72.33,434,6
160,T161,T161,Ernie Els,72.4,362,5
161,T161,T161,D.H. Lee,72.4,362,5
162,163,163,David Lynn,72.5,435,6
163,164,164,Erik Compton,72.56,653,9
164,165,165,Dicky Pride,72.6,363,5
165,T166,T166,Justin Bolli,73.0,146,2
166,T166,T166,Brian Gay,73.0,292,4
167,T166,T166,Martin Kaymer,73.0,438,6
168,T166,T166,Martin Laird,73.0,584,8
169,170,170,Doug LaBelle II,73.2,366,5
170,T171,T171,Bud Cauley,73.33,220,3
171,T171,T171,Sean O'Hair,73.33,220,3
172,173,173,Trevor Immelman,73.4,367,5
173,174,174,Nicolas Colsaerts,73.6,368,5
174,T175,T175,Will Claxton,74.0,74,1
175,T175,T175,Colt Knost,74.0,74,1
176,T175,T175,Rod Pampling,74.0,74,1
177,T175,T175,Charlie Wi,74.0,370,5
178,T179,T179,Ben Curtis,74.33,446,6
179,T179,T179,Geoff Ogilvy,74.33,223,3
