,First_Tee_Late_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_1_Scoring_Average_AVG,First_Tee_Late_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_1_Scoring_Average_TOTAL ROUNDS
168,169,169,David Toms,73.6,368,5
169,170,170,Lucas Glover,73.67,442,6
170,171,171,Kyle Stanley,73.71,516,7
171,172,172,Y.E. Yang,73.83,443,6
172,173,173,David Mathis,74.0,518,7
173,174,174,Bud Cauley,74.14,519,7
174,175,175,Scott Brown,74.5,149,2
175,T176,T176,Chris Kirk,75.0,75,1
176,T176,T176,Darron Stiles,75.0,225,3
177,T176,T176,Michael Thompson,75.0,225,3
178,179,179,Jim Herman,75.6,378,5
