,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
89,T88,T88,Billy Horschel,96,4.68,159,34
90,T88,T88,D.H. Lee,65,4.68,220,47
91,T88,T88,Vijay Singh,61,4.68,159,34
92,T93,T93,Brian Davis,91,4.69,197,42
93,T93,T93,Brad Fritsch,81,4.69,230,49
94,T93,T93,Shawn Stefani,63,4.69,230,49
95,T93,T93,Michael Thompson,66,4.69,211,45
96,T93,T93,Casey Wittenberg,72,4.69,258,55
97,T98,T98,Ben Crane,62,4.7,188,40
98,T98,T98,Tom Gillis,69,4.7,141,30
99,T98,T98,Freddie Jacobson,63,4.7,155,33
100,T98,T98,Jeff Maggert,63,4.7,207,44
101,T98,T98,Brian Stuard,78,4.7,155,33
102,T98,T98,Aaron Watkins,46,4.7,94,20
103,T98,T98,Lee Westwood,70,4.7,94,20
104,T105,T105,K.J. Choi,85,4.71,179,38
105,T105,T105,Scott Gardiner,61,4.71,297,63
106,T105,T105,Luke Guthrie,82,4.71,245,52
107,T105,T105,Jerry Kelly,75,4.71,226,48
108,T105,T105,Doug LaBelle II,72,4.71,198,42
109,T105,T105,Richard Lee,81,4.71,240,51
110,T105,T105,D.A. Points,87,4.71,259,55
111,T105,T105,Darron Stiles,51,4.71,226,48
112,T105,T105,Johnson Wagner,64,4.71,240,51
113,T114,T114,Ricky Barnes,74,4.72,170,36
114,T114,T114,Russell Henley,80,4.72,236,50
115,T114,T114,Bryce Molder,82,4.72,236,50
116,T114,T114,Nicholas Thompson,99,4.72,250,53
117,T118,T118,Robert Allenby,58,4.73,227,48
118,T118,T118,Tim Clark,64,4.73,189,40
119,T118,T118,Brandt Jobe,62,4.73,142,30
120,T118,T118,Martin Kaymer,61,4.73,104,22
121,T118,T118,John Merrick,79,4.73,312,66
122,T118,T118,Scott Stallings,79,4.73,298,63
123,T124,T124,David Lingmerth,68,4.74,147,31
124,T124,T124,Hunter Mahan,91,4.74,180,38
125,T124,T124,Greg Owen,73,4.74,251,53
126,T124,T124,Mike Weir,60,4.74,147,31
127,T128,T128,Scott Brown,65,4.75,304,64
128,T128,T128,Rod Pampling,46,4.75,95,20
129,T130,T130,Sangmoon Bae,83,4.76,162,34
130,T130,T130,Will Claxton,67,4.76,157,33
131,T130,T130,Matt Every,89,4.76,262,55
132,T130,T130,David Mathis,71,4.76,176,37
133,T130,T130,Rory McIlroy,56,4.76,81,17
134,T130,T130,Jeff Overton,78,4.76,214,45
135,T130,T130,Jin Park,52,4.76,181,38
136,T130,T130,Chez Reavie,72,4.76,200,42
137,T130,T130,Webb Simpson,92,4.76,81,17
138,T130,T130,Gary Woodland,94,4.76,214,45
139,T140,T140,Michael Bradley,56,4.77,267,56
140,T140,T140,Tim Herron,45,4.77,124,26
141,T140,T140,Ryo Ishikawa,72,4.77,229,48
142,T140,T140,Steve LeBrun,66,4.77,205,43
143,T144,T144,Jason Dufner,78,4.78,129,27
144,T144,T144,Pat Perez,69,4.78,220,46
145,T146,T146,J.J. Henry,83,4.79,278,58
146,T146,T146,Morgan Hoffmann,64,4.79,201,42
147,T146,T146,Eric Meierdierks,48,4.79,206,43
148,T146,T146,Camilo Villegas,79,4.79,91,19
149,T146,T146,Lee Williams,62,4.79,158,33
150,T151,T151,Ken Duke,87,4.8,288,60
151,T151,T151,Tommy Gainey,84,4.8,293,61
152,T151,T151,Brian Gay,79,4.8,211,44
153,T151,T151,David Lynn,70,4.8,168,35
154,T151,T151,Troy Matteson,68,4.8,259,54
155,T151,T151,Carl Pettersson,82,4.8,283,59
156,T157,T157,Stewart Cink,71,4.81,130,27
157,T157,T157,Josh Teater,86,4.81,255,53
158,T159,T159,Brian Harman,89,4.82,212,44
159,T159,T159,Geoff Ogilvy,57,4.82,188,39
160,161,161,Robert Garrigus,69,4.83,140,29
161,T162,T162,Charlie Beljan,62,4.84,295,61
162,T162,T162,Nick Watney,88,4.84,179,37
163,T164,T164,Scott Piercy,78,4.85,233,48
164,T164,T164,Andres Romero,63,4.85,126,26
165,T166,T166,Alistair Presnell,59,4.86,136,28
166,T166,T166,D.J. Trahan,48,4.86,102,21
167,168,168,Padraig Harrington,52,4.87,73,15
168,169,169,Daniel Summerhays,83,4.88,195,40
169,170,170,Brandt Snedeker,79,4.89,93,19
170,171,171,Ben Curtis,59,4.92,192,39
171,T172,T172,Bobby Gates,49,4.93,138,28
172,T172,T172,Justin Hicks,79,4.93,143,29
173,174,174,James Driscoll,76,4.94,232,47
174,175,175,Derek Ernst,58,4.98,219,44
175,T176,T176,Graeme McDowell,53,5.0,40,8
176,T176,T176,Ian Poulter,59,5.0,75,15
177,178,178,Justin Bolli,59,5.08,203,40
