,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
137,T134,T134,Andrew Svoboda,46,4.75,171,36
138,T134,T134,Camilo Villegas,79,4.75,318,67
139,T140,T140,Stuart Appleby,88,4.76,471,99
140,T140,T140,Tim Clark,64,4.76,138,29
141,T140,T140,Will Claxton,67,4.76,243,51
142,T140,T140,Jeff Overton,78,4.76,276,58
143,T140,T140,Chez Reavie,72,4.76,195,41
144,T145,T145,Jim Herman,59,4.77,148,31
145,T145,T145,Alistair Presnell,59,4.77,186,39
146,T145,T145,Andres Romero,63,4.77,248,52
147,T145,T145,Brian Stuard,78,4.77,348,73
148,T149,T149,Justin Bolli,59,4.78,191,40
149,T149,T149,John Huh,88,4.78,215,45
150,T149,T149,Seung-Yul Noh,71,4.78,277,58
151,T149,T149,Sean O'Hair,56,4.78,172,36
152,T149,T149,Cameron Tringale,80,4.78,239,50
153,154,154,David Toms,49,4.79,115,24
154,T155,T155,Michael Thompson,66,4.8,168,35
155,T155,T155,Y.E. Yang,56,4.8,168,35
156,T157,T157,Matt Every,89,4.81,370,77
157,T157,T157,Ben Kohles,75,4.81,231,48
158,T157,T157,Geoff Ogilvy,57,4.81,178,37
159,160,160,Lee Westwood,70,4.82,164,34
160,T161,T161,David Mathis,71,4.83,304,63
161,T161,T161,Ian Poulter,59,4.83,145,30
162,T163,T163,Ricky Barnes,74,4.84,271,56
163,T163,T163,Ryo Ishikawa,72,4.84,208,43
164,T165,T165,Tommy Gainey,84,4.85,286,59
165,T165,T165,David Hearn,88,4.85,252,52
166,T167,T167,Charles Howell III,87,4.86,209,43
167,T167,T167,Jin Park,52,4.86,170,35
168,T169,T169,Jason Bohn,70,4.88,200,41
169,T169,T169,Ryan Moore,72,4.88,117,24
170,T169,T169,Dicky Pride,71,4.88,210,43
171,T172,T172,Marc Leishman,77,4.91,172,35
172,T172,T172,Jeff Maggert,63,4.91,226,46
173,174,174,Martin Laird,68,4.92,177,36
174,175,175,Trevor Immelman,73,4.93,133,27
175,T176,T176,Erik Compton,74,4.94,242,49
176,T176,T176,Ben Curtis,59,4.94,163,33
177,T176,T176,"Ted Potter, Jr.",65,4.94,173,35
178,179,179,Robert Allenby,58,5.03,196,39
179,180,180,Johnson Wagner,64,5.21,172,33
