,Tenth_Tee_Late_Round_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_3_Scoring_Average_AVG,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_3_Scoring_Average_TOTAL ROUNDS
122,T119,T119,Jeff Overton,73.0,146,2
123,T119,T119,"Ted Potter, Jr.",73.0,73,1
124,T119,T119,Andres Romero,73.0,73,1
125,T119,T119,Brian Stuard,73.0,73,1
126,127,127,David Mathis,73.33,220,3
127,128,128,Eric Meierdierks,73.5,147,2
128,129,129,Hunter Mahan,73.67,221,3
129,T130,T130,Will Claxton,74.0,74,1
130,T130,T130,Matt Every,74.0,296,4
131,T130,T130,Tim Herron,74.0,74,1
132,T130,T130,Colt Knost,74.0,74,1
133,T130,T130,Steve LeBrun,74.0,74,1
134,T130,T130,Troy Matteson,74.0,74,1
135,T130,T130,Ian Poulter,74.0,74,1
136,T130,T130,Daniel Summerhays,74.0,74,1
137,138,138,Jason Kokrak,74.67,224,3
138,T139,T139,Tommy Gainey,75.0,75,1
139,T139,T139,Phil Mickelson,75.0,75,1
140,141,141,Nicolas Colsaerts,75.5,151,2
141,T142,T142,Ryan Moore,76.0,76,1
142,T142,T142,Gary Woodland,76.0,76,1
143,T144,T144,Geoff Ogilvy,77.0,77,1
144,T144,T144,Robert Streb,77.0,77,1
145,146,146,Justin Bolli,78.0,78,1
146,147,147,Justin Hicks,81.0,81,1
