,Early_Round_4_Scoring_Average_RANK THIS WEEK,Early_Round_4_Scoring_Average_RANK LAST WEEK,Early_Round_4_Scoring_Average_PLAYER NAME,Early_Round_4_Scoring_Average_AVG,Early_Round_4_Scoring_Average_TOTAL STROKES,Early_Round_4_Scoring_Average_TOTAL ROUNDS
43,T44,T44,Will Claxton,70.2,351,5
44,T44,T44,Bob Estes,70.2,702,10
45,T44,T44,Hunter Mahan,70.2,351,5
46,47,47,Ernie Els,70.22,632,9
47,48,48,Matt Kuchar,70.25,562,8
48,T49,T49,Roberto Castro,70.29,492,7
49,T49,T49,Erik Compton,70.29,492,7
50,T49,T49,George McNeill,70.29,492,7
51,T52,T52,Graeme McDowell,70.33,211,3
52,T52,T52,John Rollins,70.33,422,6
53,T52,T52,Darron Stiles,70.33,211,3
54,T55,T55,Michael Bradley,70.5,141,2
55,T55,T55,Jim Furyk,70.5,282,4
56,T55,T55,Ben Kohles,70.5,423,6
57,T55,T55,Daniel Summerhays,70.5,282,4
58,59,59,Bo Van Pelt,70.56,635,9
59,T60,T60,Russell Henley,70.63,565,8
60,T60,T60,Henrik Norlander,70.63,565,8
61,62,62,Kevin Chappell,70.64,777,11
62,T63,T63,James Driscoll,70.67,424,6
63,T63,T63,Luke Guthrie,70.67,424,6
64,T63,T63,Ryo Ishikawa,70.67,424,6
65,66,66,Justin Leonard,70.69,919,13
66,T67,T67,Jonas Blixt,70.71,495,7
67,T67,T67,Patrick Reed,70.71,495,7
68,69,69,Justin Hicks,70.75,566,8
69,T70,T70,J.J. Henry,70.86,496,7
70,T70,T70,Shawn Stefani,70.86,496,7
71,T70,T70,Michael Thompson,70.86,496,7
72,T73,T73,Brian Davis,70.88,567,8
73,T73,T73,Brandt Jobe,70.88,567,8
74,T73,T73,Geoff Ogilvy,70.88,567,8
75,76,76,Chris Stroud,70.9,709,10
76,77,77,Brendan Steele,70.91,780,11
77,T78,T78,Chad Campbell,71.0,568,8
78,T78,T78,K.J. Choi,71.0,1065,15
79,T78,T78,Stewart Cink,71.0,568,8
80,T78,T78,Derek Ernst,71.0,284,4
81,T78,T78,David Hearn,71.0,923,13
82,T78,T78,Freddie Jacobson,71.0,426,6
83,T78,T78,William McGirt,71.0,639,9
84,T78,T78,Ryan Palmer,71.0,639,9
85,T78,T78,Rory Sabbatini,71.0,426,6
86,T78,T78,Steve Stricker,71.0,71,1
87,T78,T78,Vaughn Taylor,71.0,284,4
88,T78,T78,Tiger Woods,71.0,284,4
89,90,90,Stuart Appleby,71.08,853,12
90,91,91,Brad Fritsch,71.11,640,9
91,92,92,Jason Bohn,71.13,569,8
92,T93,T93,Steven Bowditch,71.17,427,6
93,T93,T93,Mike Weir,71.17,427,6
94,T93,T93,Y.E. Yang,71.17,427,6
95,96,96,Harris English,71.18,783,11
96,97,97,John Merrick,71.2,712,10
97,T98,T98,Scott Brown,71.25,285,4
98,T98,T98,Chris Kirk,71.25,855,12
99,T98,T98,Dicky Pride,71.25,285,4
100,101,101,Boo Weekley,71.27,1069,15
101,102,102,Ken Duke,71.3,713,10
102,T103,T103,Sergio Garcia,71.33,214,3
103,T103,T103,Jim Herman,71.33,214,3
104,T103,T103,Colt Knost,71.33,428,6
105,T103,T103,"Ted Potter, Jr.",71.33,214,3
106,107,107,Brian Stuard,71.4,357,5
107,108,108,Greg Chalmers,71.43,500,7
108,T109,T109,Brian Harman,71.44,643,9
109,T109,T109,Martin Kaymer,71.44,643,9
110,111,111,Gary Woodland,71.45,786,11
111,T112,T112,James Hahn,71.5,143,2
112,T112,T112,Charles Howell III,71.5,572,8
113,T112,T112,Dustin Johnson,71.5,429,6
114,T112,T112,Eric Meierdierks,71.5,143,2
115,T112,T112,David Toms,71.5,286,4
116,117,117,John Huh,71.57,501,7
117,T118,T118,Robert Allenby,71.6,358,5
118,T118,T118,Tommy Gainey,71.6,358,5
119,120,120,Kevin Stadler,71.63,573,8
120,T121,T121,Brian Gay,71.67,1075,15
121,T121,T121,Robert Karlsson,71.67,430,6
122,T121,T121,Martin Laird,71.67,645,9
123,T121,T121,David Lynn,71.67,430,6
124,T121,T121,D.A. Points,71.67,645,9
125,126,126,Scott Piercy,71.71,502,7
126,T127,T127,Matt Every,71.75,287,4
127,T127,T127,Tom Gillis,71.75,574,8
128,T127,T127,Fabián Gómez,71.75,287,4
129,130,130,Charlie Wi,71.78,646,9
130,T131,T131,Adam Scott,71.8,359,5
131,T131,T131,Andrew Svoboda,71.8,359,5
132,T133,T133,David Mathis,71.86,503,7
133,T133,T133,Vijay Singh,71.86,503,7
134,T135,T135,Graham DeLaet,72.0,432,6
135,T135,T135,Robert Garrigus,72.0,576,8
136,T135,T135,Padraig Harrington,72.0,288,4
137,T135,T135,Troy Matteson,72.0,216,3
138,T135,T135,Greg Owen,72.0,504,7
139,T135,T135,Chez Reavie,72.0,576,8
140,T135,T135,Tag Ridings,72.0,288,4
141,T135,T135,John Senden,72.0,504,7
142,T143,T143,Scott Stallings,72.13,577,8
143,T143,T143,Lee Westwood,72.13,577,8
144,145,145,Jeff Maggert,72.14,505,7
145,146,146,Charley Hoffman,72.17,433,6
146,147,147,Charlie Beljan,72.25,289,4
147,148,148,Scott Langley,72.29,506,7
148,T149,T149,David Lingmerth,72.33,434,6
149,T149,T149,Mark Wilson,72.33,217,3
150,151,151,Jeff Overton,72.38,579,8
151,152,152,Tim Herron,72.4,362,5
152,153,153,Cameron Percy,72.43,507,7
153,154,154,Sangmoon Bae,72.45,797,11
154,T155,T155,Justin Bolli,72.5,145,2
155,T155,T155,Zach Johnson,72.5,290,4
156,T155,T155,Richard Lee,72.5,725,10
157,T155,T155,Carl Pettersson,72.5,1015,14
158,159,159,Pat Perez,72.67,436,6
159,T160,T160,Lucas Glover,72.75,291,4
160,T160,T160,Kyle Stanley,72.75,291,4
161,T162,T162,Ryan Moore,72.8,364,5
162,T162,T162,Rod Pampling,72.8,364,5
163,164,164,Nicholas Thompson,72.82,801,11
164,T165,T165,Nicolas Colsaerts,73.0,219,3
165,T165,T165,Scott Gardiner,73.0,292,4
166,T165,T165,Morgan Hoffmann,73.0,365,5
167,T165,T165,Josh Teater,73.0,803,11
168,169,169,Ben Curtis,73.17,439,6
169,170,170,Tim Clark,73.5,294,4
170,171,171,Seung-Yul Noh,73.57,515,7
171,172,172,Trevor Immelman,73.6,368,5
172,173,173,Jin Park,73.67,221,3
173,T174,T174,Sean O'Hair,74.0,222,3
174,T174,T174,Alistair Presnell,74.0,370,5
175,T176,T176,Ben Crane,74.25,297,4
176,T176,T176,Marc Leishman,74.25,297,4
177,178,178,Casey Wittenberg,75.25,301,4
178,179,179,Bobby Gates,77.0,77,1
