,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
62,T63,T63,Sangmoon Bae,70.5,1128,16
63,T63,T63,Robert Garrigus,70.5,564,8
64,T63,T63,Jason Kokrak,70.5,846,12
65,T63,T63,Darron Stiles,70.5,705,10
66,T63,T63,Jimmy Walker,70.5,987,14
67,T63,T63,Nick Watney,70.5,846,12
68,69,69,Boo Weekley,70.53,1058,15
69,70,70,Jim Furyk,70.55,776,11
70,71,71,Kevin Stadler,70.64,777,11
71,72,72,Morgan Hoffmann,70.67,636,9
72,T73,T73,Luke List,70.7,707,10
73,T73,T73,Eric Meierdierks,70.7,707,10
74,T73,T73,Carl Pettersson,70.7,707,10
75,76,76,Brian Gay,70.71,495,7
76,T77,T77,Brian Davis,70.73,1061,15
77,T77,T77,Lee Williams,70.73,778,11
78,T79,T79,Richard Lee,70.75,849,12
79,T79,T79,Ian Poulter,70.75,566,8
80,T81,T81,Robert Allenby,70.78,637,9
81,T81,T81,Mike Weir,70.78,637,9
82,T81,T81,Mark Wilson,70.78,637,9
83,84,84,Bryce Molder,70.8,708,10
84,T85,T85,Russell Henley,70.83,850,12
85,T85,T85,Matt Jones,70.83,850,12
86,T87,T87,Brad Fritsch,70.85,921,13
87,T87,T87,William McGirt,70.85,921,13
88,T89,T89,Tim Herron,70.86,496,7
89,T89,T89,Chris Stroud,70.86,992,14
90,T91,T91,Tim Clark,70.88,567,8
91,T91,T91,Rod Pampling,70.88,567,8
92,93,93,Stewart Cink,70.9,709,10
93,T94,T94,Jim Herman,70.91,780,11
94,T94,T94,Scott Stallings,70.91,780,11
95,T96,T96,Steve LeBrun,70.92,851,12
96,T96,T96,Troy Matteson,70.92,851,12
97,T96,T96,Tag Ridings,70.92,851,12
98,T99,T99,Graham DeLaet,71.0,923,13
99,T99,T99,Martin Flores,71.0,923,13
100,T99,T99,Tom Gillis,71.0,781,11
101,T99,T99,Zach Johnson,71.0,852,12
102,T99,T99,Camilo Villegas,71.0,852,12
103,T104,T104,Phil Mickelson,71.08,853,12
104,T104,T104,Kevin Streelman,71.08,853,12
105,106,106,Jason Bohn,71.09,782,11
106,107,107,Rory Sabbatini,71.1,711,10
107,108,108,Kevin Chappell,71.14,996,14
108,T109,T109,Martin Laird,71.17,854,12
109,T109,T109,Daniel Summerhays,71.17,854,12
110,T111,T111,Shawn Stefani,71.2,712,10
111,T111,T111,Vaughn Taylor,71.2,356,5
112,T113,T113,Brandt Jobe,71.25,570,8
113,T113,T113,Jin Park,71.25,570,8
114,T113,T113,Aaron Watkins,71.25,855,12
115,T116,T116,Ernie Els,71.27,784,11
116,T116,T116,Jeff Maggert,71.27,784,11
117,118,118,David Toms,71.29,499,7
118,T119,T119,David Lynn,71.33,856,12
119,T119,T119,Dicky Pride,71.33,856,12
120,T121,T121,Ben Crane,71.38,571,8
121,T121,T121,Rory McIlroy,71.38,571,8
122,T123,T123,Bud Cauley,71.4,714,10
123,T123,T123,Dustin Johnson,71.4,714,10
124,125,125,Michael Bradley,71.44,643,9
125,126,126,Nicholas Thompson,71.46,929,13
126,127,127,D.A. Points,71.47,1215,17
127,T128,T128,Ryan Moore,71.5,715,10
128,T128,T128,Henrik Stenson,71.5,429,6
129,T130,T130,Jonas Blixt,71.55,787,11
130,T130,T130,David Hearn,71.55,787,11
131,T130,T130,Geoff Ogilvy,71.55,787,11
132,T133,T133,K.J. Choi,71.56,644,9
133,T133,T133,Sean O'Hair,71.56,644,9
134,T135,T135,Marc Leishman,71.58,859,12
135,T135,T135,David Mathis,71.58,859,12
136,T135,T135,Andres Romero,71.58,859,12
137,T138,T138,Freddie Jacobson,71.6,716,10
138,T138,T138,Scott Langley,71.6,1074,15
139,T138,T138,Seung-Yul Noh,71.6,716,10
140,141,141,Greg Owen,71.62,931,13
141,142,142,Peter Hanson,71.67,215,3
142,T143,T143,Hunter Mahan,71.69,932,13
143,T143,T143,Casey Wittenberg,71.69,1147,16
144,145,145,Will Claxton,71.7,717,10
145,146,146,Stephen Ames,71.71,502,7
146,T147,T147,Ángel Cabrera,71.73,789,11
147,T147,T147,Greg Chalmers,71.73,789,11
148,T147,T147,John Rollins,71.73,789,11
149,150,150,Alistair Presnell,71.77,933,13
150,151,151,Vijay Singh,71.78,646,9
151,T152,T152,Aaron Baddeley,71.8,718,10
152,T152,T152,Ben Curtis,71.8,718,10
153,T152,T152,Brandt Snedeker,71.8,718,10
154,155,155,Brendan Steele,71.85,934,13
155,156,156,Ricky Barnes,71.86,1006,14
156,157,157,Andrew Svoboda,71.88,575,8
157,158,158,"Ted Potter, Jr.",71.9,719,10
158,159,159,Scott Brown,71.91,791,11
159,160,160,Brian Stuard,71.92,863,12
160,T161,T161,Colt Knost,72.0,864,12
161,T161,T161,Ben Kohles,72.0,1008,14
162,163,163,Bobby Gates,72.11,649,9
163,T164,T164,Charlie Beljan,72.17,866,12
164,T164,T164,Nicolas Colsaerts,72.17,433,6
165,T164,T164,Trevor Immelman,72.17,866,12
166,T164,T164,D.J. Trahan,72.17,433,6
167,168,168,Matt Every,72.18,794,11
168,169,169,Jeff Overton,72.42,869,12
169,170,170,Padraig Harrington,72.5,435,6
170,171,171,Kyle Stanley,72.57,1016,14
171,T172,T172,Tommy Gainey,72.64,799,11
172,T172,T172,Bo Van Pelt,72.64,799,11
173,174,174,Lucas Glover,72.73,800,11
174,175,175,Scott Piercy,72.8,728,10
175,176,176,Johnson Wagner,72.83,874,12
176,177,177,Derek Ernst,72.89,656,9
177,178,178,Michael Thompson,73.0,803,11
178,179,179,Y.E. Yang,73.13,585,8
179,180,180,Justin Bolli,73.25,879,12
