,Par_3_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_3_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_3_Birdie_or_Better_Leaders_PLAYER NAME,Par_3_Birdie_or_Better_Leaders_ROUNDS,Par_3_Birdie_or_Better_Leaders_%,Par_3_Birdie_or_Better_Leaders_PAR 3 BIRDIES OR BETTER,Par_3_Birdie_or_Better_Leaders_PAR 3 HOLES
148,149,149,Padraig Harrington,52,11.17,22,197
149,150,150,Ken Duke,87,11.08,39,352
150,151,151,Ben Crane,62,11.06,26,235
151,152,152,Keegan Bradley,88,11.01,38,345
152,153,153,Jason Dufner,78,11.0,34,309
153,154,154,Michael Thompson,66,10.9,29,266
154,155,155,Jimmy Walker,84,10.79,37,343
155,156,156,Alistair Presnell,59,10.73,25,233
156,157,157,Marc Leishman,77,10.68,33,309
157,158,158,Ben Curtis,59,10.67,24,225
158,159,159,Ryan Moore,72,10.6,30,283
159,T160,T160,Sergio Garcia,65,10.55,27,256
160,T160,T160,Darron Stiles,51,10.55,21,199
161,T162,T162,John Senden,79,10.44,33,316
162,T162,T162,Vijay Singh,61,10.44,26,249
163,164,164,Graeme McDowell,53,10.2,20,196
164,165,165,Jonas Blixt,76,10.16,31,305
165,166,166,Rod Pampling,46,10.06,17,169
166,T167,T167,K.J. Choi,85,10.0,34,340
167,T167,T167,Robert Karlsson,56,10.0,21,210
168,169,169,Casey Wittenberg,72,9.86,28,284
169,170,170,Boo Weekley,100,9.85,40,406
170,171,171,Tim Herron,45,9.78,18,184
171,172,172,Mike Weir,60,9.75,23,236
172,173,173,George McNeill,68,9.52,26,273
173,174,174,Luke List,65,9.24,23,249
174,175,175,Dicky Pride,71,9.12,25,274
175,176,176,Derek Ernst,58,8.97,21,234
176,177,177,Troy Matteson,68,8.92,24,269
177,178,178,Mark Wilson,56,8.65,18,208
178,179,179,Bo Van Pelt,72,8.51,24,282
179,180,180,Nicolas Colsaerts,50,7.98,15,188
