,Back_9_Par_5_Scoring_Average_RANK THIS WEEK,Back_9_Par_5_Scoring_Average_RANK LAST WEEK,Back_9_Par_5_Scoring_Average_PLAYER NAME,Back_9_Par_5_Scoring_Average_ROUNDS,Back_9_Par_5_Scoring_Average_AVG,Back_9_Par_5_Scoring_Average_TOTAL STROKES,Back_9_Par_5_Scoring_Average_TOTAL HOLES
155,T155,T155,Nicolas Colsaerts,50,4.8,312,65
156,T155,T155,Justin Hicks,79,4.8,585,122
157,T155,T155,Trevor Immelman,73,4.8,581,121
158,T155,T155,Graeme McDowell,53,4.8,341,71
159,T155,T155,Robert Streb,75,4.8,566,118
160,T155,T155,Lee Westwood,70,4.8,490,102
161,T162,T162,Michael Bradley,56,4.81,438,91
162,T162,T162,James Driscoll,76,4.81,616,128
163,T164,T164,David Toms,49,4.82,347,72
164,T164,T164,Casey Wittenberg,72,4.82,573,119
165,T166,T166,Ricky Barnes,74,4.83,555,115
166,T166,T166,Tommy Gainey,84,4.83,657,136
167,T166,T166,Bobby Gates,49,4.83,372,77
168,T166,T166,Brian Gay,79,4.83,614,127
169,T166,T166,Padraig Harrington,52,4.83,338,70
170,T166,T166,Tim Herron,45,4.83,343,71
171,T166,T166,Chris Kirk,89,4.83,710,147
172,T166,T166,Rod Pampling,46,4.83,367,76
173,T174,T174,Scott Gardiner,61,4.86,501,103
174,T174,T174,Johnson Wagner,64,4.86,496,102
175,T176,T176,Robert Allenby,58,4.88,483,99
176,T176,T176,Tom Gillis,69,4.88,517,106
177,178,178,Justin Bolli,59,4.91,457,93
178,179,179,Geoff Ogilvy,57,4.92,453,92
179,180,180,Ben Curtis,59,4.96,466,94
