,Total_Eagles_RANK THIS WEEK,Total_Eagles_RANK LAST WEEK,Total_Eagles_PLAYER NAME,Total_Eagles_ROUNDS,Total_Eagles_TOTAL
83,T84,T84,Stephen Ames,49,5.0
84,T84,T84,Sangmoon Bae,83,5.0
85,T84,T84,Stewart Cink,71,5.0
86,T84,T84,Brian Davis,91,5.0
87,T84,T84,Graham DeLaet,94,5.0
88,T84,T84,Lucas Glover,65,5.0
89,T84,T84,J.J. Henry,83,5.0
90,T84,T84,Justin Hicks,79,5.0
91,T84,T84,Billy Horschel,96,5.0
92,T84,T84,Freddie Jacobson,63,5.0
93,T84,T84,Robert Karlsson,56,5.0
94,T84,T84,Scott Langley,79,5.0
95,T84,T84,Steve LeBrun,66,5.0
96,T84,T84,Marc Leishman,77,5.0
97,T84,T84,Justin Leonard,86,5.0
98,T84,T84,Hunter Mahan,91,5.0
99,T84,T84,William McGirt,75,5.0
100,T84,T84,Bryce Molder,82,5.0
101,T84,T84,Cameron Percy,68,5.0
102,T84,T84,Pat Perez,69,5.0
103,T84,T84,Alistair Presnell,59,5.0
104,T84,T84,John Rollins,77,5.0
105,T84,T84,Andres Romero,63,5.0
106,T84,T84,Brendan Steele,86,5.0
107,T84,T84,Darron Stiles,51,5.0
108,T84,T84,Robert Streb,75,5.0
109,T84,T84,Andrew Svoboda,46,5.0
110,T84,T84,Josh Teater,86,5.0
111,T84,T84,David Toms,49,5.0
112,T84,T84,Bo Van Pelt,72,5.0
113,T84,T84,Charlie Wi,75,5.0
114,T84,T84,Lee Williams,62,5.0
115,T116,T116,Robert Allenby,58,4.0
116,T116,T116,Charlie Beljan,62,4.0
117,T116,T116,Jonas Blixt,76,4.0
118,T116,T116,Ben Crane,62,4.0
119,T116,T116,James Driscoll,76,4.0
120,T116,T116,Jason Dufner,78,4.0
121,T116,T116,Jim Furyk,80,4.0
122,T116,T116,Tim Herron,45,4.0
123,T116,T116,David Lingmerth,68,4.0
124,T116,T116,Jeff Maggert,63,4.0
125,T116,T116,Eric Meierdierks,48,4.0
126,T116,T116,Henrik Norlander,70,4.0
127,T116,T116,Jeff Overton,78,4.0
128,T116,T116,Ryan Palmer,79,4.0
129,T116,T116,Jin Park,52,4.0
130,T116,T116,Chez Reavie,72,4.0
131,T116,T116,Adam Scott,61,4.0
132,T116,T116,Shawn Stefani,63,4.0
133,T116,T116,Chris Stroud,88,4.0
134,T116,T116,Johnson Wagner,64,4.0
135,T116,T116,Mark Wilson,56,4.0
136,T137,T137,Stuart Appleby,88,3.0
137,T137,T137,Ricky Barnes,74,3.0
138,T137,T137,K.J. Choi,85,3.0
139,T137,T137,Will Claxton,67,3.0
140,T137,T137,Derek Ernst,58,3.0
141,T137,T137,Bob Estes,66,3.0
142,T137,T137,Tommy Gainey,84,3.0
143,T137,T137,Tom Gillis,69,3.0
144,T137,T137,Fabián Gómez,65,3.0
145,T137,T137,Luke Guthrie,82,3.0
146,T137,T137,Peter Hanson,45,3.0
147,T137,T137,Padraig Harrington,52,3.0
148,T137,T137,Richard Lee,81,3.0
149,T137,T137,David Lynn,70,3.0
150,T137,T137,Graeme McDowell,53,3.0
151,T137,T137,Seung-Yul Noh,71,3.0
152,T137,T137,D.A. Points,87,3.0
153,T137,T137,Ian Poulter,59,3.0
154,T137,T137,Justin Rose,62,3.0
155,T137,T137,Charl Schwartzel,69,3.0
156,T137,T137,D.J. Trahan,48,3.0
157,T158,T158,Steven Bowditch,67,2.0
158,T158,T158,Ángel Cabrera,73,2.0
159,T158,T158,Luke Donald,60,2.0
160,T158,T158,Brian Gay,79,2.0
161,T158,T158,David Mathis,71,2.0
162,T158,T158,Geoff Ogilvy,57,2.0
163,T158,T158,Dicky Pride,71,2.0
164,T158,T158,John Senden,79,2.0
165,T158,T158,Lee Westwood,70,2.0
166,T158,T158,Y.E. Yang,56,2.0
167,T168,T168,Justin Bolli,59,1.0
168,T168,T168,Michael Bradley,56,1.0
169,T168,T168,Ben Curtis,59,1.0
170,T168,T168,Bobby Gates,49,1.0
171,T168,T168,David Hearn,88,1.0
172,T168,T168,Trevor Immelman,73,1.0
173,T168,T168,Vijay Singh,61,1.0
174,T168,T168,Vaughn Taylor,50,1.0
175,T168,T168,Aaron Watkins,46,1.0
176,T168,T168,Mike Weir,60,1.0
177,T168,T168,Casey Wittenberg,72,1.0
178,T179,T179,Jason Bohn,70,
179,T179,T179,Rod Pampling,46,
