,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
79,T76,T76,Steve Stricker,71.0,71,1
80,T76,T76,Vaughn Taylor,71.0,284,4
81,T82,T82,John Merrick,71.11,640,9
82,T82,T82,Brendan Steele,71.11,640,9
83,84,84,Stewart Cink,71.14,498,7
84,T85,T85,Scott Brown,71.25,285,4
85,T85,T85,Ryan Palmer,71.25,570,8
86,87,87,Jason Bohn,71.29,499,7
87,88,88,David Hearn,71.3,713,10
88,T89,T89,Robert Allenby,71.33,214,3
89,T89,T89,Brian Davis,71.33,428,6
90,T89,T89,Sergio Garcia,71.33,214,3
91,T89,T89,Jim Herman,71.33,214,3
92,T89,T89,George McNeill,71.33,214,3
93,T89,T89,Scott Piercy,71.33,428,6
94,T95,T95,Dustin Johnson,71.4,357,5
95,T95,T95,Chris Kirk,71.4,714,10
96,T95,T95,Justin Leonard,71.4,714,10
97,T95,T95,David Lingmerth,71.4,357,5
98,T95,T95,John Rollins,71.4,357,5
99,100,100,Bob Estes,71.43,500,7
100,101,101,Boo Weekley,71.46,929,13
101,T102,T102,Chad Campbell,71.5,429,6
102,T102,T102,James Hahn,71.5,143,2
103,T102,T102,Ben Kohles,71.5,286,4
104,T102,T102,Martin Laird,71.5,429,6
105,T102,T102,Eric Meierdierks,71.5,143,2
106,T102,T102,John Senden,71.5,429,6
107,T108,T108,Charles Howell III,71.57,501,7
108,T108,T108,Bo Van Pelt,71.57,501,7
109,110,110,K.J. Choi,71.58,859,12
110,T111,T111,Ken Duke,71.63,573,8
111,T111,T111,Kevin Stadler,71.63,573,8
112,T113,T113,Greg Chalmers,71.67,430,6
113,T113,T113,Luke Guthrie,71.67,215,3
114,T113,T113,Geoff Ogilvy,71.67,430,6
115,T116,T116,James Driscoll,71.75,287,4
116,T116,T116,Ryan Moore,71.75,287,4
117,T116,T116,Adam Scott,71.75,287,4
118,T116,T116,Y.E. Yang,71.75,287,4
119,120,120,Kevin Chappell,71.78,646,9
120,T121,T121,David Mathis,71.8,359,5
121,T121,T121,Vijay Singh,71.8,359,5
122,T121,T121,Andrew Svoboda,71.8,359,5
123,T124,T124,Scott Langley,71.83,431,6
124,T124,T124,Chris Stroud,71.83,431,6
125,T124,T124,Charlie Wi,71.83,431,6
126,T127,T127,Bud Cauley,72.0,72,1
127,T127,T127,Graham DeLaet,72.0,432,6
128,T127,T127,Matt Every,72.0,144,2
129,T127,T127,Brad Fritsch,72.0,432,6
130,T127,T127,Padraig Harrington,72.0,288,4
131,T127,T127,John Huh,72.0,360,5
132,T127,T127,Robert Karlsson,72.0,360,5
133,T127,T127,David Lynn,72.0,360,5
134,T127,T127,Troy Matteson,72.0,216,3
135,T127,T127,D.A. Points,72.0,576,8
136,T127,T127,Tag Ridings,72.0,288,4
137,138,138,Robert Garrigus,72.17,433,6
138,139,139,Colt Knost,72.2,361,5
139,T140,T140,Charlie Beljan,72.25,289,4
140,T140,T140,Tommy Gainey,72.25,289,4
141,T140,T140,Brian Gay,72.25,867,12
142,T140,T140,Richard Lee,72.25,578,8
143,T144,T144,Pat Perez,72.33,217,3
144,T144,T144,David Toms,72.33,217,3
145,146,146,Tim Herron,72.4,362,5
146,T147,T147,Justin Bolli,72.5,145,2
147,T147,T147,Zach Johnson,72.5,290,4
148,T147,T147,Martin Kaymer,72.5,580,8
149,150,150,Chez Reavie,72.57,508,7
150,T151,T151,Steven Bowditch,72.67,218,3
151,T151,T151,Scott Stallings,72.67,436,6
152,T151,T151,Kyle Stanley,72.67,218,3
153,154,154,Jeff Overton,72.71,509,7
154,155,155,Sangmoon Bae,72.75,582,8
155,156,156,Nicholas Thompson,72.82,801,11
156,157,157,Cameron Percy,72.83,437,6
157,158,158,Carl Pettersson,72.85,947,13
158,159,159,Lee Westwood,72.86,510,7
159,T160,T160,Michael Bradley,73.0,73,1
160,T160,T160,Nicolas Colsaerts,73.0,219,3
161,T160,T160,Scott Gardiner,73.0,292,4
162,T160,T160,Lucas Glover,73.0,73,1
163,T160,T160,Rod Pampling,73.0,292,4
164,165,165,Josh Teater,73.1,731,10
165,166,166,Morgan Hoffmann,73.25,293,4
166,167,167,Marc Leishman,73.33,220,3
167,168,168,Seung-Yul Noh,73.4,367,5
168,169,169,Trevor Immelman,73.6,368,5
169,170,170,Charley Hoffman,73.75,295,4
170,171,171,Ben Curtis,73.8,369,5
171,172,172,Alistair Presnell,74.0,370,5
172,173,173,Ben Crane,74.25,297,4
173,T174,T174,Tim Clark,74.67,224,3
174,T174,T174,Jeff Maggert,74.67,224,3
175,T176,T176,Sean O'Hair,75.0,75,1
176,T176,T176,Jin Park,75.0,150,2
177,178,178,Casey Wittenberg,75.25,301,4
178,179,179,Bobby Gates,77.0,77,1
