,Round_3_Scoring_Average_RANK THIS WEEK,Round_3_Scoring_Average_RANK LAST WEEK,Round_3_Scoring_Average_PLAYER NAME,Round_3_Scoring_Average_AVG,Round_3_Scoring_Average_TOTAL STROKES,Round_3_Scoring_Average_TOTAL ROUNDS
80,81,81,Ken Duke,70.81,1133,16
81,82,82,Jason Dufner,70.83,1275,18
82,T83,T83,Dustin Johnson,70.88,1134,16
83,T83,T83,Bryce Molder,70.88,1205,17
84,T85,T85,Ben Kohles,70.92,851,12
85,T85,T85,Vijay Singh,70.92,851,12
86,T85,T85,Scott Stallings,70.92,922,13
87,T88,T88,William McGirt,70.93,993,14
88,T88,T88,Pat Perez,70.93,1064,15
89,T88,T88,Justin Rose,70.93,993,14
90,T91,T91,Marc Leishman,70.94,1135,16
91,T91,T91,Charl Schwartzel,70.94,1135,16
92,93,93,Hunter Mahan,70.95,1419,20
93,T94,T94,Robert Allenby,71.0,426,6
94,T94,T94,Steven Bowditch,71.0,852,12
95,T94,T94,James Driscoll,71.0,1065,15
96,T94,T94,Jim Herman,71.0,710,10
97,T94,T94,John Rollins,71.0,994,14
98,T94,T94,Adam Scott,71.0,1065,15
99,100,100,David Hearn,71.05,1350,19
100,T101,T101,Stuart Appleby,71.06,1279,18
101,T101,T101,Jeff Overton,71.06,1137,16
102,T101,T101,Patrick Reed,71.06,1208,17
103,T104,T104,Erik Compton,71.07,1066,15
104,T104,T104,Bob Estes,71.07,1066,15
105,T104,T104,Ryo Ishikawa,71.07,995,14
106,107,107,Tom Gillis,71.08,853,12
107,T108,T108,Harris English,71.09,1564,22
108,T108,T108,Brandt Jobe,71.09,782,11
109,110,110,Casey Wittenberg,71.1,711,10
110,111,111,Johnson Wagner,71.11,640,9
111,112,112,Bubba Watson,71.12,1209,17
112,T113,T113,J.J. Henry,71.13,1138,16
113,T113,T113,Scott Piercy,71.13,1067,15
114,115,115,Michael Bradley,71.14,498,7
115,116,116,Robert Garrigus,71.17,854,12
116,117,117,Russell Henley,71.19,1139,16
117,118,118,Bobby Gates,71.2,356,5
118,119,119,Zach Johnson,71.21,1353,19
119,120,120,Dicky Pride,71.23,926,13
120,T121,T121,Sangmoon Bae,71.25,1140,16
121,T121,T121,Steve LeBrun,71.25,855,12
122,123,123,Andres Romero,71.3,713,10
123,T124,T124,Ángel Cabrera,71.31,1141,16
124,T124,T124,Rory McIlroy,71.31,927,13
125,126,126,Jordan Spieth,71.33,1284,18
126,T127,T127,Cameron Percy,71.36,999,14
127,T127,T127,Charlie Wi,71.36,999,14
128,129,129,Scott Gardiner,71.38,571,8
129,T130,T130,"Ted Potter, Jr.",71.4,714,10
130,T130,T130,Bo Van Pelt,71.4,1071,15
131,132,132,Gary Woodland,71.41,1571,22
132,T133,T133,Scott Brown,71.42,857,12
133,T133,T133,K.J. Choi,71.42,1357,19
134,T133,T133,Freddie Jacobson,71.42,857,12
135,136,136,Jason Kokrak,71.44,1143,16
136,137,137,David Mathis,71.45,786,11
137,T138,T138,Jonas Blixt,71.47,1072,15
138,T138,T138,Henrik Norlander,71.47,1072,15
139,T138,T138,John Senden,71.47,1072,15
140,141,141,Sean O'Hair,71.5,572,8
141,142,142,Seung-Yul Noh,71.55,787,11
142,T143,T143,Bud Cauley,71.56,644,9
143,T143,T143,Brad Fritsch,71.56,1145,16
144,T143,T143,D.J. Trahan,71.56,644,9
145,146,146,D.H. Lee,71.58,859,12
146,147,147,George McNeill,71.6,1074,15
147,148,148,Ernie Els,71.62,931,13
148,149,149,Tim Herron,71.63,573,8
149,150,150,Justin Hicks,71.67,1075,15
150,151,151,Lee Williams,71.7,717,10
151,152,152,Justin Bolli,71.71,502,7
152,153,153,Troy Matteson,71.73,789,11
153,154,154,Boo Weekley,71.74,1650,23
154,155,155,Shawn Stefani,71.75,861,12
155,156,156,D.A. Points,71.81,1149,16
156,157,157,Trevor Immelman,71.83,862,12
157,158,158,Brian Gay,71.88,1150,16
158,T159,T159,Will Claxton,71.89,647,9
159,T159,T159,Carl Pettersson,71.89,1294,18
160,161,161,Graeme McDowell,71.9,719,10
161,162,162,Michael Thompson,71.91,791,11
162,163,163,David Lynn,71.93,1007,14
163,164,164,Josh Teater,71.95,1367,19
164,T165,T165,Stewart Cink,72.0,1008,14
165,T165,T165,Derek Ernst,72.0,648,9
166,167,167,Kyle Stanley,72.08,937,13
167,168,168,Luke List,72.11,649,9
168,169,169,Tommy Gainey,72.19,1155,16
169,170,170,Mike Weir,72.22,650,9
170,171,171,John Huh,72.29,1229,17
171,172,172,Peter Hanson,72.4,724,10
172,173,173,Martin Laird,72.54,943,13
173,174,174,Colt Knost,72.56,653,9
174,175,175,Doug LaBelle II,72.57,1016,14
175,176,176,Nicolas Colsaerts,72.63,581,8
176,177,177,Geoff Ogilvy,72.7,727,10
177,178,178,Martin Kaymer,73.46,955,13
178,179,179,Robert Karlsson,73.5,735,10
179,180,180,Ben Curtis,73.7,737,10
