,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
62,T63,T63,Charlie Beljan,35.11,316,9
63,T63,T63,Matt Jones,35.11,632,18
64,T63,T63,Johnson Wagner,35.11,316,9
65,T66,T66,Ken Duke,35.13,562,16
66,T66,T66,Cameron Tringale,35.13,562,16
67,T66,T66,Bo Van Pelt,35.13,527,15
68,69,69,Matt Kuchar,35.14,773,22
69,T70,T70,Robert Garrigus,35.17,422,12
70,T70,T70,Phil Mickelson,35.17,633,18
71,72,72,David Mathis,35.18,387,11
72,73,73,John Senden,35.2,528,15
73,T74,T74,Cameron Percy,35.21,493,14
74,T74,T74,Charlie Wi,35.21,493,14
75,T76,T76,Matt Every,35.22,634,18
76,T76,T76,Kevin Streelman,35.22,634,18
77,T76,T76,Vaughn Taylor,35.22,317,9
78,T79,T79,Sergio Garcia,35.25,564,16
79,T79,T79,Scott Gardiner,35.25,282,8
80,T79,T79,Jason Kokrak,35.25,564,16
81,T79,T79,Jeff Maggert,35.25,423,12
82,T79,T79,Ian Poulter,35.25,423,12
83,84,84,Brian Davis,35.26,670,19
84,85,85,Scott Piercy,35.27,529,15
85,86,86,Charles Howell III,35.28,635,18
86,T87,T87,John Rollins,35.29,494,14
87,T87,T87,Brian Stuard,35.29,494,14
88,T87,T87,Andrew Svoboda,35.29,247,7
89,T90,T90,Jason Day,35.3,706,20
90,T90,T90,Andres Romero,35.3,353,10
91,T90,T90,Casey Wittenberg,35.3,353,10
92,93,93,Ernie Els,35.31,459,13
93,T94,T94,Brendon de Jonge,35.32,883,25
94,T94,T94,Zach Johnson,35.32,671,19
95,T96,T96,Jonas Blixt,35.33,530,15
96,T96,T96,Will Claxton,35.33,318,9
97,T96,T96,Luke List,35.33,318,9
98,T99,T99,Roberto Castro,35.35,707,20
99,T99,T99,Martin Flores,35.35,601,17
100,T99,T99,Rickie Fowler,35.35,601,17
101,T102,T102,Luke Donald,35.38,460,13
102,T102,T102,Tim Herron,35.38,283,8
103,T102,T102,Jeff Overton,35.38,566,16
104,T102,T102,Camilo Villegas,35.38,566,16
105,T106,T106,Erik Compton,35.4,531,15
106,T106,T106,Ryan Moore,35.4,531,15
107,108,108,Sangmoon Bae,35.44,567,16
108,109,109,James Driscoll,35.47,532,15
109,110,110,Graham DeLaet,35.48,745,21
110,T111,T111,Aaron Baddeley,35.5,355,10
111,T111,T111,Harris English,35.5,781,22
112,T111,T111,Jim Herman,35.5,355,10
113,T111,T111,Scott Langley,35.5,426,12
114,T111,T111,Steve LeBrun,35.5,426,12
115,T111,T111,Alistair Presnell,35.5,284,8
116,117,117,Patrick Reed,35.53,604,17
117,118,118,Rory McIlroy,35.54,462,13
118,119,119,Hunter Mahan,35.55,711,20
119,120,120,J.J. Henry,35.56,569,16
120,121,121,Stephen Ames,35.57,249,7
121,122,122,Nick Watney,35.58,676,19
122,123,123,Bubba Watson,35.59,605,17
123,124,124,Brad Fritsch,35.63,570,16
124,125,125,William McGirt,35.64,499,14
125,T126,T126,Scott Brown,35.67,428,12
126,T126,T126,David Lingmerth,35.67,428,12
127,T126,T126,George McNeill,35.67,535,15
128,129,129,Stewart Cink,35.71,500,14
129,130,130,Adam Scott,35.73,536,15
130,T131,T131,Ángel Cabrera,35.75,572,16
131,T131,T131,David Toms,35.75,286,8
132,133,133,Dicky Pride,35.77,465,13
133,T134,T134,K.J. Choi,35.79,680,19
134,T134,T134,David Lynn,35.79,501,14
135,T134,T134,Justin Rose,35.79,501,14
136,T137,T137,Bob Estes,35.8,537,15
137,T137,T137,Bobby Gates,35.8,179,5
138,T137,T137,Lee Williams,35.8,358,10
139,140,140,Lee Westwood,35.82,609,17
140,141,141,Kyle Stanley,35.85,466,13
141,142,142,Jin Park,35.86,251,7
142,T143,T143,Peter Hanson,35.9,359,10
143,T143,T143,Graeme McDowell,35.9,359,10
144,T145,T145,Brandt Jobe,35.91,395,11
145,T145,T145,Troy Matteson,35.91,395,11
146,147,147,Justin Hicks,35.93,539,15
147,T148,T148,Stuart Appleby,35.94,647,18
148,T148,T148,Brian Gay,35.94,575,16
149,T148,T148,Dustin Johnson,35.94,575,16
150,T151,T151,David Hearn,36.0,684,19
151,T151,T151,Henrik Norlander,36.0,540,15
152,T153,T153,Billy Horschel,36.05,793,22
153,T153,T153,Gary Woodland,36.05,793,22
154,155,155,Jimmy Walker,36.06,649,18
155,156,156,Boo Weekley,36.09,830,23
156,157,157,"Ted Potter, Jr.",36.1,361,10
157,158,158,Doug LaBelle II,36.14,506,14
158,T159,T159,Trevor Immelman,36.17,434,12
159,T159,T159,Rod Pampling,36.17,217,6
160,161,161,D.A. Points,36.19,579,16
161,162,162,Derek Ernst,36.22,326,9
162,163,163,Nicolas Colsaerts,36.25,290,8
163,164,164,Josh Teater,36.26,689,19
164,165,165,Geoff Ogilvy,36.3,363,10
165,T166,T166,Jordan Spieth,36.33,654,18
166,T166,T166,Mike Weir,36.33,327,9
167,168,168,Sean O'Hair,36.38,291,8
168,169,169,Carl Pettersson,36.39,655,18
169,170,170,Ben Curtis,36.4,364,10
170,171,171,D.J. Trahan,36.44,328,9
171,172,172,Michael Thompson,36.45,401,11
172,173,173,John Huh,36.59,622,17
173,T174,T174,Tommy Gainey,36.69,587,16
174,T174,T174,Martin Kaymer,36.69,477,13
175,176,176,Robert Karlsson,36.7,367,10
176,177,177,Justin Bolli,36.71,257,7
177,178,178,Shawn Stefani,36.75,441,12
178,179,179,Colt Knost,36.78,331,9
179,180,180,Martin Laird,36.92,480,13
