,Tenth_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_4_Scoring_Average_AVG,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
71,T61,T61,David Toms,49,4.01,409,102
72,T61,T61,Casey Wittenberg,72,4.01,521,130
73,T74,T74,Ángel Cabrera,73,4.02,575,143
74,T74,T74,Kevin Chappell,80,4.02,599,149
75,T74,T74,Ken Duke,87,4.02,559,139
76,T74,T74,Harris English,95,4.02,948,236
77,T74,T74,Robert Garrigus,69,4.02,551,137
78,T74,T74,J.J. Henry,83,4.02,683,170
79,T74,T74,Bryce Molder,82,4.02,651,162
80,T74,T74,Seung-Yul Noh,71,4.02,660,164
81,T74,T74,Jeff Overton,78,4.02,775,193
82,T74,T74,Cameron Percy,68,4.02,370,92
83,T74,T74,Jimmy Walker,84,4.02,498,124
84,T74,T74,Boo Weekley,100,4.02,716,178
85,T74,T74,Mark Wilson,56,4.02,526,131
86,T87,T87,Sangmoon Bae,83,4.03,963,239
87,T87,T87,James Driscoll,76,4.03,722,179
88,T87,T87,Brad Fritsch,81,4.03,810,201
89,T87,T87,Patrick Reed,83,4.03,738,183
90,T87,T87,Scott Stallings,79,4.03,479,119
91,T87,T87,Kevin Streelman,86,4.03,710,176
92,T87,T87,Bubba Watson,76,4.03,604,150
93,T87,T87,Lee Williams,62,4.03,734,182
94,T95,T95,Jason Bohn,70,4.04,565,140
95,T95,T95,Tommy Gainey,84,4.04,884,219
96,T95,T95,Marc Leishman,77,4.04,542,134
97,T95,T95,Adam Scott,61,4.04,565,140
98,T95,T95,Vaughn Taylor,50,4.04,343,85
99,T95,T95,Josh Teater,86,4.04,655,162
100,T101,T101,Bud Cauley,67,4.05,604,149
101,T101,T101,Greg Chalmers,77,4.05,738,182
102,T101,T101,Tim Clark,64,4.05,446,110
103,T101,T101,Will Claxton,67,4.05,696,172
104,T101,T101,Martin Flores,83,4.05,704,174
105,T101,T101,Padraig Harrington,52,4.05,405,100
106,T101,T101,Ryo Ishikawa,72,4.05,620,153
107,T101,T101,Ben Kohles,75,4.05,652,161
108,T101,T101,John Rollins,77,4.05,713,176
109,T101,T101,Rory Sabbatini,86,4.05,563,139
110,T101,T101,Shawn Stefani,63,4.05,437,108
111,T101,T101,Charlie Wi,75,4.05,912,225
112,T113,T113,Stuart Appleby,88,4.06,1300,320
113,T113,T113,Justin Hicks,79,4.06,804,198
114,T113,T113,Henrik Norlander,70,4.06,653,161
115,T113,T113,Cameron Tringale,80,4.06,759,187
116,T113,T113,Mike Weir,60,4.06,544,134
117,T118,T118,Steven Bowditch,67,4.07,761,187
118,T118,T118,Stewart Cink,71,4.07,574,141
119,T118,T118,Sergio Garcia,65,4.07,346,85
120,T118,T118,David Hearn,88,4.07,814,200
121,T118,T118,Trevor Immelman,73,4.07,342,84
122,T118,T118,Vijay Singh,61,4.07,586,144
123,T118,T118,Gary Woodland,94,4.07,786,193
124,T125,T125,Nicolas Colsaerts,50,4.08,498,122
125,T125,T125,Ernie Els,63,4.08,718,176
126,T125,T125,Scott Gardiner,61,4.08,355,87
127,T125,T125,Robert Karlsson,56,4.08,428,105
128,T125,T125,Jason Kokrak,78,4.08,751,184
129,T125,T125,D.H. Lee,65,4.08,481,118
130,T125,T125,John Senden,79,4.08,465,114
131,T125,T125,Brian Stuard,78,4.08,959,235
132,T133,T133,Brian Davis,91,4.09,741,181
133,T133,T133,Tom Gillis,69,4.09,872,213
134,T133,T133,Scott Langley,79,4.09,606,148
135,T133,T133,Rory McIlroy,56,4.09,434,106
136,T133,T133,"Ted Potter, Jr.",65,4.09,429,105
137,T133,T133,Robert Streb,75,4.09,454,111
138,T133,T133,Michael Thompson,66,4.09,425,104
139,T133,T133,Johnson Wagner,64,4.09,438,107
140,T141,T141,Chad Campbell,78,4.1,672,164
141,T141,T141,Brandt Jobe,62,4.1,706,172
142,T141,T141,David Lynn,70,4.1,516,126
143,T141,T141,Jin Park,52,4.1,430,105
144,T141,T141,Andres Romero,63,4.1,640,156
145,T141,T141,Daniel Summerhays,83,4.1,710,173
146,T141,T141,D.J. Trahan,48,4.1,504,123
147,T148,T148,Michael Bradley,56,4.11,440,107
148,T148,T148,Colt Knost,69,4.11,579,141
149,T148,T148,Kyle Stanley,71,4.11,616,150
150,T148,T148,Andrew Svoboda,46,4.11,481,117
151,T152,T152,Ricky Barnes,74,4.12,803,195
152,T152,T152,Jonas Blixt,76,4.12,812,197
153,T152,T152,Scott Brown,65,4.12,210,51
154,T152,T152,Bobby Gates,49,4.12,573,139
155,T152,T152,Fabián Gómez,65,4.12,749,182
156,T152,T152,Dustin Johnson,71,4.12,667,162
157,T152,T152,Doug LaBelle II,72,4.12,738,179
158,T152,T152,Luke List,65,4.12,738,179
159,T152,T152,David Mathis,71,4.12,775,188
160,T152,T152,Scott Piercy,78,4.12,449,109
161,T152,T152,Y.E. Yang,56,4.12,486,118
162,T163,T163,Tim Herron,45,4.13,401,97
163,T163,T163,Troy Matteson,68,4.13,495,120
164,T163,T163,Alistair Presnell,59,4.13,529,128
165,T163,T163,Aaron Watkins,46,4.13,561,136
166,T167,T167,Charlie Beljan,62,4.14,451,109
167,T167,T167,Ben Crane,62,4.14,364,88
168,T167,T167,James Hahn,78,4.14,666,161
169,T167,T167,Sean O'Hair,56,4.14,604,146
170,171,171,D.A. Points,87,4.15,560,135
171,T172,T172,Aaron Baddeley,68,4.16,483,116
172,T172,T172,Greg Owen,73,4.16,603,145
173,T172,T172,Darron Stiles,51,4.16,354,85
174,T175,T175,Lucas Glover,65,4.17,625,150
175,T175,T175,Peter Hanson,45,4.17,321,77
176,177,177,Robert Allenby,58,4.19,540,129
177,T178,T178,Justin Bolli,59,4.2,596,142
178,T178,T178,Ryan Moore,72,4.2,374,89
179,180,180,Stephen Ames,49,4.32,354,82
