,Round_2_Scoring_Average_RANK THIS WEEK,Round_2_Scoring_Average_RANK LAST WEEK,Round_2_Scoring_Average_PLAYER NAME,Round_2_Scoring_Average_AVG,Round_2_Scoring_Average_TOTAL STROKES,Round_2_Scoring_Average_TOTAL ROUNDS
53,54,54,Steve LeBrun,70.6,1412,20
54,55,55,Graham DeLaet,70.62,1836,26
55,T56,T56,James Driscoll,70.64,1554,22
56,T56,T56,David Lingmerth,70.64,1554,22
57,T58,T58,J.J. Henry,70.68,1767,25
58,T58,T58,Rory Sabbatini,70.68,1767,25
59,60,60,John Rollins,70.7,1626,23
60,T61,T61,Rickie Fowler,70.71,1485,21
61,T61,T61,David Toms,70.71,990,14
62,T61,T61,Lee Westwood,70.71,1202,17
63,64,64,Chez Reavie,70.73,1556,22
64,65,65,Brian Davis,70.74,1910,27
65,T66,T66,Hunter Mahan,70.79,1699,24
66,T66,T66,Darron Stiles,70.79,1345,19
67,68,68,Ian Poulter,70.8,1062,15
68,T69,T69,Jason Kokrak,70.83,1700,24
69,T69,T69,William McGirt,70.83,1700,24
70,71,71,Patrick Reed,70.85,1842,26
71,72,72,Dustin Johnson,70.89,1347,19
72,73,73,Jason Day,70.9,1418,20
73,74,74,Ryan Palmer,70.91,1560,22
74,T75,T75,Billy Horschel,70.92,1844,26
75,T75,T75,Justin Leonard,70.92,1702,24
76,T77,T77,Graeme McDowell,70.93,1064,15
77,T77,T77,Vaughn Taylor,70.93,993,14
78,79,79,Mark Wilson,70.94,1277,18
79,T80,T80,Bud Cauley,70.95,1561,22
80,T80,T80,Carl Pettersson,70.95,1561,22
81,T82,T82,Greg Chalmers,70.96,1632,23
82,T82,T82,Brad Fritsch,70.96,1632,23
83,T82,T82,Jimmy Walker,70.96,1703,24
84,T85,T85,Stewart Cink,71.0,1562,22
85,T85,T85,Luke Donald,71.0,1136,16
86,T85,T85,Luke Guthrie,71.0,1917,27
87,T85,T85,Jim Herman,71.0,1278,18
88,T85,T85,Zach Johnson,71.0,1633,23
89,T90,T90,Jason Bohn,71.04,1634,23
90,T90,T90,Troy Matteson,71.04,1634,23
91,T90,T90,John Senden,71.04,1705,24
92,T93,T93,Morgan Hoffmann,71.05,1421,20
93,T93,T93,Jerry Kelly,71.05,1563,22
94,T93,T93,"Ted Potter, Jr.",71.05,1492,21
95,T93,T93,Shawn Stefani,71.05,1421,20
96,97,97,Ángel Cabrera,71.1,1422,20
97,T98,T98,Ben Crane,71.11,1351,19
98,T98,T98,Aaron Watkins,71.11,1280,18
99,100,100,James Hahn,71.12,1778,25
100,101,101,Matt Jones,71.13,1707,24
101,102,102,Nicholas Thompson,71.14,2063,29
102,103,103,Kevin Streelman,71.16,1779,25
103,T104,T104,Kevin Chappell,71.17,1708,24
104,T104,T104,Brian Gay,71.17,1637,23
105,T104,T104,Brian Stuard,71.17,1708,24
106,107,107,Camilo Villegas,71.18,1566,22
107,108,108,Freddie Jacobson,71.22,1282,18
108,T109,T109,Martin Laird,71.24,1496,21
109,T109,T109,David Lynn,71.24,1496,21
110,111,111,Jeff Maggert,71.25,1425,20
111,112,112,Tag Ridings,71.26,1639,23
112,113,113,Stephen Ames,71.28,1283,18
113,T114,T114,Colt Knost,71.3,1640,23
114,T114,T114,Marc Leishman,71.3,1640,23
115,116,116,Daniel Summerhays,71.31,1854,26
116,117,117,Brian Harman,71.32,1997,28
117,118,118,Robert Allenby,71.36,1570,22
118,T119,T119,Ernie Els,71.39,1285,18
119,T119,T119,Matt Every,71.39,1999,28
120,T119,T119,David Mathis,71.39,1642,23
121,122,122,Nick Watney,71.4,1785,25
122,123,123,Ben Kohles,71.42,1714,24
123,124,124,Russell Henley,71.43,1643,23
124,T125,T125,Jeff Overton,71.45,1572,22
125,T125,T125,Dicky Pride,71.45,1572,22
126,T127,T127,Tom Gillis,71.48,1501,21
127,T127,T127,Scott Stallings,71.48,1930,27
128,T127,T127,Lee Williams,71.48,1501,21
129,130,130,Peter Hanson,71.5,858,12
130,131,131,Vijay Singh,71.53,1359,19
131,132,132,Ken Duke,71.54,2003,28
132,133,133,Andrew Svoboda,71.56,1145,16
133,134,134,Ryan Moore,71.57,1503,21
134,135,135,Scott Langley,71.58,1861,26
135,T136,T136,Robert Garrigus,71.6,1432,20
136,T136,T136,Rod Pampling,71.6,1074,15
137,T136,T136,Brendan Steele,71.6,1790,25
138,T139,T139,D.A. Points,71.61,2005,28
139,T139,T139,Brandt Snedeker,71.61,1647,23
140,T141,T141,Robert Karlsson,71.65,1218,17
141,T141,T141,Casey Wittenberg,71.65,1863,26
142,T143,T143,Scott Brown,71.67,1505,21
143,T143,T143,Kyle Stanley,71.67,1720,24
144,T143,T143,D.J. Trahan,71.67,1075,15
145,146,146,Tim Clark,71.68,1362,19
146,T147,T147,Trevor Immelman,71.7,1649,23
147,T147,T147,Greg Owen,71.7,1649,23
148,149,149,Robert Streb,71.71,1721,24
149,150,150,Mike Weir,71.76,1507,21
150,T151,T151,Aaron Baddeley,71.78,1651,23
151,T151,T151,Seung-Yul Noh,71.78,1651,23
152,153,153,Sean O'Hair,71.79,1364,19
153,154,154,Will Claxton,71.83,1652,23
154,155,155,Ben Curtis,71.95,1367,19
155,156,156,Ricky Barnes,71.96,1799,25
156,T157,T157,Scott Gardiner,72.0,1584,22
157,T157,T157,Padraig Harrington,72.0,1080,15
158,T157,T157,Tim Herron,72.0,1080,15
159,160,160,Jonas Blixt,72.04,1729,24
160,161,161,Michael Bradley,72.05,1441,20
161,162,162,Jin Park,72.11,1370,19
162,163,163,Luke List,72.14,1515,21
163,164,164,Brandt Jobe,72.17,1299,18
164,165,165,Alistair Presnell,72.19,1516,21
165,166,166,Y.E. Yang,72.21,1372,19
166,167,167,Eric Meierdierks,72.22,1300,18
167,T168,T168,Ryo Ishikawa,72.23,1589,22
168,T168,T168,Johnson Wagner,72.23,1589,22
169,170,170,Bo Van Pelt,72.35,1447,20
170,T171,T171,Justin Bolli,72.36,1592,22
171,T171,T171,Lucas Glover,72.36,1592,22
172,173,173,Charlie Beljan,72.43,1666,23
173,174,174,Scott Piercy,72.57,1669,23
174,175,175,Tommy Gainey,72.61,2033,28
175,176,176,Nicolas Colsaerts,72.63,1162,16
176,177,177,Derek Ernst,72.67,1526,21
177,178,178,Bobby Gates,72.72,1309,18
178,179,179,Geoff Ogilvy,72.74,1382,19
179,180,180,Michael Thompson,72.91,1604,22
