,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
131,132,132,George McNeill,35.93,539,15
132,T133,T133,Brad Fritsch,35.94,575,16
133,T133,T133,Brian Gay,35.94,575,16
134,T133,T133,Marc Leishman,35.94,575,16
135,T136,T136,Robert Allenby,36.0,216,6
136,T136,T136,Kevin Chappell,36.0,612,17
137,T136,T136,Robert Garrigus,36.0,432,12
138,T136,T136,Ben Kohles,36.0,432,12
139,T136,T136,Graeme McDowell,36.0,360,10
140,T136,T136,Greg Owen,36.0,468,13
141,T136,T136,Andres Romero,36.0,360,10
142,T136,T136,Charl Schwartzel,36.0,576,16
143,T136,T136,Darron Stiles,36.0,216,6
144,T136,T136,Johnson Wagner,36.0,324,9
145,146,146,Bryce Molder,36.06,613,17
146,147,147,Ryo Ishikawa,36.07,505,14
147,148,148,Steven Bowditch,36.08,433,12
148,T149,T149,Jonas Blixt,36.13,542,15
149,T149,T149,Scott Gardiner,36.13,289,8
150,T151,T151,David Lynn,36.14,506,14
151,T151,T151,Cameron Percy,36.14,506,14
152,T151,T151,Charlie Wi,36.14,506,14
153,154,154,Tom Gillis,36.17,434,12
154,155,155,Fabián Gómez,36.18,398,11
155,156,156,Jason Kokrak,36.19,579,16
156,157,157,Pat Perez,36.2,543,15
157,158,158,Kyle Stanley,36.23,471,13
158,T159,T159,Russell Henley,36.25,580,16
159,T159,T159,Tim Herron,36.25,290,8
160,T161,T161,David Mathis,36.27,399,11
161,T161,T161,John Senden,36.27,544,15
162,T161,T161,Bo Van Pelt,36.27,544,15
163,T164,T164,Michael Bradley,36.29,254,7
164,T164,T164,Stewart Cink,36.29,508,14
165,166,166,Ernie Els,36.31,472,13
166,167,167,Nicolas Colsaerts,36.38,291,8
167,T168,T168,Padraig Harrington,36.4,364,10
168,T168,T168,Geoff Ogilvy,36.4,364,10
169,170,170,Doug LaBelle II,36.43,510,14
170,T171,T171,Peter Hanson,36.5,365,10
171,T171,T171,Freddie Jacobson,36.5,438,12
172,173,173,Will Claxton,36.56,329,9
173,174,174,Bud Cauley,36.67,330,9
174,175,175,Martin Kaymer,36.77,478,13
175,176,176,Luke List,36.78,331,9
176,177,177,Robert Karlsson,36.8,368,10
177,178,178,Seung-Yul Noh,36.91,406,11
178,179,179,D.H. Lee,37.08,445,12
179,180,180,Ben Curtis,37.3,373,10
