,Round_1_Scoring_Average_RANK THIS WEEK,Round_1_Scoring_Average_RANK LAST WEEK,Round_1_Scoring_Average_PLAYER NAME,Round_1_Scoring_Average_AVG,Round_1_Scoring_Average_TOTAL STROKES,Round_1_Scoring_Average_TOTAL ROUNDS
56,T56,T56,Josh Teater,70.74,1627,23
57,T58,T58,Justin Leonard,70.75,1698,24
58,T58,T58,Jeff Maggert,70.75,1415,20
59,60,60,Dicky Pride,70.77,1557,22
60,T61,T61,K.J. Choi,70.78,1628,23
61,T61,T61,Russell Henley,70.78,1628,23
62,T63,T63,Stuart Appleby,70.79,1699,24
63,T63,T63,Jonas Blixt,70.79,1699,24
64,T63,T63,Nicholas Thompson,70.79,2053,29
65,66,66,Patrick Reed,70.85,1842,26
66,67,67,John Merrick,70.87,1630,23
67,68,68,Marc Leishman,70.91,1631,23
68,T69,T69,Martin Flores,70.92,1773,25
69,T69,T69,David Hearn,70.92,1844,26
70,T69,T69,William McGirt,70.92,1702,24
71,72,72,Ken Duke,70.93,1986,28
72,73,73,Brandt Jobe,70.94,1277,18
73,T74,T74,Rickie Fowler,70.95,1490,21
74,T74,T74,Ryan Moore,70.95,1490,21
75,T74,T74,Shawn Stefani,70.95,1419,20
76,T77,T77,Brian Davis,70.96,1987,28
77,T77,T77,Nick Watney,70.96,1774,25
78,T79,T79,Richard Lee,71.0,1633,23
79,T79,T79,Pat Perez,71.0,1491,21
80,T79,T79,Vaughn Taylor,71.0,1065,15
81,T82,T82,Ricky Barnes,71.04,1776,25
82,T82,T82,Trevor Immelman,71.04,1634,23
83,T82,T82,Robert Streb,71.04,1705,24
84,T85,T85,Jim Furyk,71.05,1492,21
85,T85,T85,Lee Williams,71.05,1492,21
86,87,87,John Senden,71.08,1706,24
87,T88,T88,Ryo Ishikawa,71.09,1564,22
88,T88,T88,Tag Ridings,71.09,1635,23
89,90,90,"Ted Potter, Jr.",71.1,1493,21
90,91,91,Tim Clark,71.11,1351,19
91,92,92,Scott Langley,71.12,1849,26
92,93,93,Greg Chalmers,71.13,1707,24
93,94,94,Robert Garrigus,71.14,1494,21
94,95,95,Cameron Tringale,71.17,1708,24
95,T96,T96,Stewart Cink,71.18,1566,22
96,T96,T96,James Driscoll,71.18,1566,22
97,T96,T96,Tommy Gainey,71.18,1993,28
98,T96,T96,John Huh,71.18,1993,28
99,T100,T100,Ángel Cabrera,71.19,1495,21
100,T100,T100,Nicolas Colsaerts,71.19,1139,16
101,T100,T100,Casey Wittenberg,71.19,1851,26
102,T103,T103,J.J. Henry,71.2,1780,25
103,T103,T103,Tim Herron,71.2,1068,15
104,T105,T105,Robert Karlsson,71.24,1211,17
105,T105,T105,David Lynn,71.24,1496,21
106,T105,T105,Brendan Steele,71.24,1781,25
107,T105,T105,Bo Van Pelt,71.24,1496,21
108,109,109,Stephen Ames,71.28,1283,18
109,T110,T110,Chad Campbell,71.29,1711,24
110,T110,T110,Seung-Yul Noh,71.29,1711,24
111,112,112,Carl Pettersson,71.3,1640,23
112,113,113,James Hahn,71.32,1783,25
113,114,114,Ben Kohles,71.33,1712,24
114,T115,T115,Jason Bohn,71.35,1641,23
115,T115,T115,Steve LeBrun,71.35,1427,20
116,117,117,Jin Park,71.37,1356,19
117,118,118,Alistair Presnell,71.38,1499,21
118,T119,T119,Kevin Chappell,71.42,1714,24
119,T119,T119,Brian Stuard,71.42,1714,24
120,T121,T121,George McNeill,71.43,1500,21
121,T121,T121,Henrik Norlander,71.43,1500,21
122,T123,T123,Ernie Els,71.44,1286,18
123,T123,T123,Andrew Svoboda,71.44,1143,16
124,125,125,Ian Poulter,71.47,1072,15
125,126,126,Jim Herman,71.5,1287,18
126,T127,T127,Graeme McDowell,71.53,1073,15
127,T127,T127,Vijay Singh,71.53,1359,19
128,T129,T129,Brian Harman,71.54,2003,28
129,T129,T129,D.A. Points,71.54,2003,28
130,131,131,Cameron Percy,71.55,1431,20
131,132,132,Martin Kaymer,71.56,1145,16
132,T133,T133,Scott Brown,71.57,1503,21
133,T133,T133,Will Claxton,71.57,1646,23
134,T133,T133,Greg Owen,71.57,1646,23
135,136,136,Doug LaBelle II,71.59,1575,22
136,137,137,Scott Piercy,71.61,1647,23
137,T138,T138,Sangmoon Bae,71.62,1862,26
138,T138,T138,Tom Gillis,71.62,1504,21
139,140,140,Y.E. Yang,71.63,1361,19
140,T141,T141,D.H. Lee,71.64,1576,22
141,T141,T141,Michael Thompson,71.64,1576,22
142,143,143,Rod Pampling,71.67,1075,15
143,T144,T144,Ben Curtis,71.68,1362,19
144,T144,T144,Charlie Wi,71.68,1577,22
145,146,146,Fabián Gómez,71.78,1651,23
146,147,147,Luke Guthrie,71.81,1939,27
147,148,148,Scott Gardiner,71.86,1581,22
148,149,149,Scott Stallings,71.89,1941,27
149,150,150,Andres Romero,71.9,1438,20
150,151,151,Troy Matteson,71.91,1654,23
151,152,152,Mike Weir,71.95,1511,21
152,153,153,Charlie Beljan,72.04,1729,24
153,154,154,Rory McIlroy,72.07,1081,15
154,T155,T155,Erik Compton,72.08,1730,24
155,T155,T155,Justin Hicks,72.08,1730,24
156,157,157,Steven Bowditch,72.14,1515,21
157,158,158,Michael Bradley,72.15,1443,20
158,159,159,Bobby Gates,72.16,1371,19
159,160,160,Mark Wilson,72.17,1299,18
160,161,161,Padraig Harrington,72.2,1083,15
161,162,162,Colt Knost,72.21,1733,24
162,163,163,Eric Meierdierks,72.22,1300,18
163,164,164,Sean O'Hair,72.27,1590,22
164,165,165,David Lingmerth,72.3,1663,23
165,166,166,Justin Bolli,72.32,1591,22
166,T167,T167,Aaron Baddeley,72.35,1664,23
167,T167,T167,Lucas Glover,72.35,1664,23
168,169,169,Geoff Ogilvy,72.37,1375,19
169,170,170,Martin Laird,72.38,1520,21
170,171,171,Aaron Watkins,72.39,1303,18
171,172,172,Derek Ernst,72.48,1522,21
172,173,173,Kyle Stanley,72.58,1742,24
173,174,174,David Mathis,72.61,1670,23
174,T175,T175,Luke List,72.65,1671,23
175,T175,T175,Johnson Wagner,72.65,1671,23
176,177,177,Darron Stiles,72.89,1385,19
177,178,178,Bud Cauley,72.91,1677,23
178,179,179,David Toms,72.93,1021,14
179,180,180,Robert Allenby,73.43,1689,23
