,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
49,T49,T49,Ricky Barnes,74,3.05,345,113
50,T49,T49,Michael Bradley,56,3.05,311,102
51,T49,T49,K.J. Choi,85,3.05,424,139
52,T49,T49,Fabián Gómez,65,3.05,400,131
53,T49,T49,Brian Harman,89,3.05,500,164
54,T49,T49,David Lynn,70,3.05,415,136
55,T49,T49,Rory McIlroy,56,3.05,403,132
56,T49,T49,Justin Rose,62,3.05,525,172
57,T49,T49,Steve Stricker,51,3.05,430,141
58,T49,T49,Brian Stuard,78,3.05,452,148
59,T49,T49,Y.E. Yang,56,3.05,320,105
60,T61,T61,Keegan Bradley,88,3.06,572,187
61,T61,T61,Roberto Castro,97,3.06,649,212
62,T61,T61,Jason Day,86,3.06,521,170
63,T61,T61,James Hahn,78,3.06,502,164
64,T61,T61,Ryo Ishikawa,72,3.06,407,133
65,T61,T61,Dustin Johnson,71,3.06,443,145
66,T61,T61,Bryce Molder,82,3.06,413,135
67,T61,T61,Henrik Norlander,70,3.06,373,122
68,T61,T61,Scott Stallings,79,3.06,450,147
69,T61,T61,Nicholas Thompson,99,3.06,573,187
70,T61,T61,D.J. Trahan,48,3.06,297,97
71,T72,T72,Chad Campbell,78,3.07,423,138
72,T72,T72,Harris English,95,3.07,602,196
73,T72,T72,J.J. Henry,83,3.07,476,155
74,T72,T72,Jim Herman,59,3.07,371,121
75,T72,T72,Charley Hoffman,84,3.07,589,192
76,T72,T72,George McNeill,68,3.07,381,124
77,T72,T72,Alistair Presnell,59,3.07,359,117
78,T72,T72,Dicky Pride,71,3.07,399,130
79,T72,T72,Vaughn Taylor,50,3.07,282,92
80,T72,T72,Camilo Villegas,79,3.07,411,134
81,T72,T72,Lee Williams,62,3.07,304,99
82,T83,T83,Scott Brown,65,3.08,404,131
83,T83,T83,Luke Donald,60,3.08,376,122
84,T83,T83,Bill Haas,85,3.08,638,207
85,T83,T83,Jerry Kelly,75,3.08,468,152
86,T83,T83,Hunter Mahan,91,3.08,594,193
87,T83,T83,D.A. Points,87,3.08,523,170
88,T83,T83,Rory Sabbatini,86,3.08,536,174
89,T83,T83,Adam Scott,61,3.08,453,147
90,T83,T83,Brandt Snedeker,79,3.08,564,183
91,T83,T83,Shawn Stefani,63,3.08,401,130
92,T83,T83,Andrew Svoboda,46,3.08,225,73
93,T83,T83,Michael Thompson,66,3.08,397,129
94,T95,T95,Robert Allenby,58,3.09,303,98
95,T95,T95,Sangmoon Bae,83,3.09,451,146
96,T95,T95,Lucas Glover,65,3.09,430,139
97,T95,T95,Morgan Hoffmann,64,3.09,427,138
98,T95,T95,Trevor Immelman,73,3.09,436,141
99,T95,T95,Freddie Jacobson,63,3.09,362,117
100,T95,T95,Matt Jones,83,3.09,504,163
101,T95,T95,Graeme McDowell,53,3.09,321,104
102,T95,T95,Rod Pampling,46,3.09,201,65
103,T95,T95,Patrick Reed,83,3.09,537,174
104,T95,T95,Daniel Summerhays,83,3.09,550,178
105,T95,T95,David Toms,49,3.09,281,91
106,T107,T107,Matt Every,89,3.1,589,190
107,T107,T107,Matt Kuchar,93,3.1,582,188
108,T107,T107,Marc Leishman,77,3.1,549,177
109,T107,T107,Justin Leonard,86,3.1,459,148
110,T107,T107,David Lingmerth,68,3.1,390,126
111,T107,T107,David Mathis,71,3.1,394,127
112,T107,T107,Scott Piercy,78,3.1,468,151
113,T114,T114,Erik Compton,74,3.11,488,157
114,T114,T114,Ben Curtis,59,3.11,336,108
115,T114,T114,Ken Duke,87,3.11,494,159
116,T114,T114,David Hearn,88,3.11,441,142
117,T114,T114,Ben Kohles,75,3.11,432,139
118,T114,T114,Ryan Moore,72,3.11,460,148
119,T114,T114,Sean O'Hair,56,3.11,355,114
120,T114,T114,Charl Schwartzel,69,3.11,510,164
121,T114,T114,Kevin Stadler,83,3.11,432,139
122,T114,T114,Robert Streb,75,3.11,445,143
123,T114,T114,Kevin Streelman,86,3.11,572,184
124,T114,T114,Bubba Watson,76,3.11,526,169
125,T126,T126,Stewart Cink,71,3.12,396,127
126,T126,T126,Jason Dufner,78,3.12,484,155
127,T126,T126,Sergio Garcia,65,3.12,508,163
128,T126,T126,Brian Gay,79,3.12,368,118
129,T126,T126,Luke Guthrie,82,3.12,583,187
130,T126,T126,Russell Henley,80,3.12,465,149
131,T126,T126,Billy Horschel,96,3.12,662,212
132,T126,T126,Steve LeBrun,66,3.12,352,113
133,T126,T126,Jin Park,52,3.12,293,94
134,T126,T126,Cameron Percy,68,3.12,352,113
135,T126,T126,Tag Ridings,69,3.12,443,142
136,T126,T126,John Senden,79,3.12,483,155
137,T126,T126,Webb Simpson,92,3.12,608,195
138,T126,T126,Darron Stiles,51,3.12,303,97
139,T140,T140,Graham DeLaet,94,3.13,622,199
140,T140,T140,Ernie Els,63,3.13,325,104
141,T140,T140,Rickie Fowler,75,3.13,450,144
142,T140,T140,Justin Hicks,79,3.13,451,144
143,T140,T140,Brandt Jobe,62,3.13,275,88
144,T140,T140,Troy Matteson,68,3.13,442,141
145,T140,T140,Brendan Steele,86,3.13,432,138
146,T140,T140,Lee Westwood,70,3.13,441,141
147,T140,T140,Charlie Wi,75,3.13,397,127
148,T149,T149,Bud Cauley,67,3.14,383,122
149,T149,T149,Kevin Chappell,80,3.14,456,145
150,T149,T149,Derek Ernst,58,3.14,355,113
151,T149,T149,Martin Kaymer,61,3.14,330,105
152,T149,T149,Geoff Ogilvy,57,3.14,295,94
153,T149,T149,Kyle Stanley,71,3.14,464,148
154,T155,T155,Ángel Cabrera,73,3.15,469,149
155,T155,T155,Will Claxton,67,3.15,347,110
156,T155,T155,Scott Gardiner,61,3.15,397,126
157,T155,T155,Tom Gillis,69,3.15,356,113
158,T155,T155,Jimmy Walker,84,3.15,567,180
159,T155,T155,Nick Watney,88,3.15,551,175
160,T161,T161,Aaron Baddeley,68,3.16,420,133
161,T161,T161,Jonas Blixt,76,3.16,433,137
162,T161,T161,Aaron Watkins,46,3.16,243,77
163,T161,T161,Boo Weekley,100,3.16,582,184
164,T161,T161,Mark Wilson,56,3.16,335,106
165,T166,T166,Tim Herron,45,3.17,273,86
166,T166,T166,Colt Knost,69,3.17,349,110
167,T166,T166,Martin Laird,68,3.17,409,129
168,T166,T166,"Ted Potter, Jr.",65,3.17,419,132
169,T166,T166,Johnson Wagner,64,3.17,402,127
170,171,171,Eric Meierdierks,48,3.18,324,102
171,T172,T172,Charlie Beljan,62,3.19,383,120
172,T172,T172,Luke List,65,3.19,329,103
173,T172,T172,Vijay Singh,61,3.19,351,110
174,175,175,Tommy Gainey,84,3.2,522,163
175,T176,T176,D.H. Lee,65,3.21,420,131
176,T176,T176,Bo Van Pelt,72,3.21,350,109
177,T176,T176,Mike Weir,60,3.21,353,110
178,T179,T179,Nicolas Colsaerts,50,3.23,310,96
179,T179,T179,Robert Karlsson,56,3.23,300,93
