,Top_10_Final_Round_Performance_RANK THIS WEEK,Top_10_Final_Round_Performance_RANK LAST WEEK,Top_10_Final_Round_Performance_PLAYER NAME,Top_10_Final_Round_Performance_EVENTS,Top_10_Final_Round_Performance_% TIMES IMPROVED,Top_10_Final_Round_Performance_# OF TIMES IMPROVED
40,T37,T37,Brandt Snedeker,23,75.0,6.0
41,T37,T37,Jordan Spieth,23,75.0,6.0
42,T43,T43,Zach Johnson,24,71.4,5.0
43,T43,T43,Matt Kuchar,23,71.4,5.0
44,T45,T45,Kevin Chappell,24,66.7,2.0
45,T45,T45,Jason Dufner,22,66.7,2.0
46,T45,T45,Chris Kirk,24,66.7,2.0
47,T45,T45,Rory McIlroy,16,66.7,2.0
48,T45,T45,Kyle Stanley,24,66.7,2.0
49,T45,T45,Brendan Steele,26,66.7,2.0
50,T45,T45,Brian Stuard,25,66.7,2.0
51,T52,T52,Keegan Bradley,25,62.5,5.0
52,T52,T52,Steve Stricker,13,62.5,5.0
53,T54,T54,Graham DeLaet,26,60.0,3.0
54,T54,T54,Jimmy Walker,24,60.0,3.0
55,T56,T56,Jim Furyk,22,57.1,4.0
56,T56,T56,Billy Horschel,26,57.1,4.0
57,T56,T56,Justin Rose,17,57.1,4.0
58,T56,T56,Lee Westwood,19,57.1,4.0
59,T60,T60,Sangmoon Bae,26,50.0,1.0
60,T60,T60,Charlie Beljan,24,50.0,1.0
61,T60,T60,Jonas Blixt,24,50.0,2.0
62,T60,T60,Greg Chalmers,25,50.0,1.0
63,T60,T60,Ken Duke,28,50.0,1.0
64,T60,T60,Harris English,26,50.0,1.0
65,T60,T60,Sergio Garcia,17,50.0,3.0
66,T60,T60,Luke Guthrie,27,50.0,1.0
67,T60,T60,James Hahn,26,50.0,1.0
68,T60,T60,Brian Harman,29,50.0,2.0
69,T60,T60,David Lingmerth,23,50.0,1.0
70,T60,T60,John Merrick,23,50.0,1.0
71,T60,T60,D.A. Points,28,50.0,2.0
72,T60,T60,John Rollins,24,50.0,1.0
73,T60,T60,Andres Romero,21,50.0,1.0
74,T60,T60,Adam Scott,16,50.0,3.0
75,T60,T60,Webb Simpson,25,50.0,2.0
76,T60,T60,Shawn Stefani,21,50.0,1.0
77,T60,T60,Kevin Streelman,25,50.0,3.0
78,T60,T60,Chris Stroud,26,50.0,1.0
79,T60,T60,Michael Thompson,22,50.0,1.0
80,T60,T60,Johnson Wagner,24,50.0,1.0
81,T60,T60,Bubba Watson,21,50.0,2.0
82,83,83,Hunter Mahan,25,42.9,3.0
83,T84,T84,Bill Haas,25,40.0,4.0
84,T84,T84,Scott Piercy,24,40.0,2.0
85,T84,T84,Rory Sabbatini,27,40.0,2.0
86,T84,T84,Nick Watney,26,40.0,2.0
87,T84,T84,Gary Woodland,26,40.0,2.0
88,T89,T89,Brendon de Jonge,30,33.3,1.0
89,T89,T89,Rickie Fowler,22,33.3,2.0
90,T89,T89,Tommy Gainey,28,33.3,1.0
91,T89,T89,J.J. Henry,26,33.3,1.0
92,T89,T89,Jim Herman,19,33.3,1.0
93,T89,T89,Freddie Jacobson,19,33.3,1.0
94,T89,T89,Jason Kokrak,25,33.3,1.0
95,T89,T89,David Lynn,22,33.3,1.0
96,T89,T89,Pat Perez,22,33.3,1.0
97,T89,T89,Charl Schwartzel,19,33.3,2.0
98,T89,T89,Kevin Stadler,25,33.3,1.0
99,100,100,Roberto Castro,29,28.6,2.0
100,T101,T101,Ángel Cabrera,21,25.0,1.0
101,T101,T101,Tim Clark,20,25.0,1.0
102,T101,T101,John Huh,28,25.0,1.0
103,T101,T101,Ryan Moore,22,25.0,1.0
104,T105,T105,Luke Donald,17,20.0,1.0
105,T105,T105,Matt Jones,24,20.0,1.0
106,T105,T105,Nicholas Thompson,29,20.0,1.0
107,108,108,Charley Hoffman,23,16.7,1.0
108,T109,T109,Ricky Barnes,26,0.0,
109,T109,T109,Chad Campbell,25,0.0,
110,T109,T109,Bud Cauley,24,0.0,
111,T109,T109,Stewart Cink,22,0.0,
112,T109,T109,Will Claxton,24,0.0,
113,T109,T109,Erik Compton,24,0.0,
114,T109,T109,James Driscoll,23,0.0,
115,T109,T109,Bob Estes,18,0.0,
116,T109,T109,Martin Flores,25,0.0,
117,T109,T109,Brad Fritsch,24,0.0,
118,T109,T109,Scott Gardiner,23,0.0,
119,T109,T109,Robert Garrigus,22,0.0,
120,T109,T109,Tom Gillis,22,0.0,
121,T109,T109,Peter Hanson,15,0.0,
122,T109,T109,Padraig Harrington,17,0.0,
123,T109,T109,Justin Hicks,25,0.0,
124,T109,T109,Morgan Hoffmann,20,0.0,
125,T109,T109,Ryo Ishikawa,23,0.0,
126,T109,T109,Ben Kohles,25,0.0,
127,T109,T109,Steve LeBrun,21,0.0,
128,T109,T109,D.H. Lee,22,0.0,
129,T109,T109,Richard Lee,24,0.0,
130,T109,T109,Troy Matteson,24,0.0,
131,T109,T109,George McNeill,21,0.0,
132,T109,T109,Eric Meierdierks,19,0.0,
133,T109,T109,Bryce Molder,24,0.0,
134,T109,T109,Henrik Norlander,22,0.0,
135,T109,T109,Greg Owen,24,0.0,
136,T109,T109,Carl Pettersson,24,0.0,
137,T109,T109,"Ted Potter, Jr.",22,0.0,
138,T109,T109,Ian Poulter,16,0.0,
139,T109,T109,Alistair Presnell,23,0.0,
140,T109,T109,Tag Ridings,24,0.0,
141,T109,T109,John Senden,25,0.0,
142,T109,T109,Vaughn Taylor,16,0.0,
143,T109,T109,Cameron Tringale,24,0.0,
144,T109,T109,Camilo Villegas,23,0.0,
145,T109,T109,Charlie Wi,23,0.0,
146,T109,T109,Lee Williams,22,0.0,
147,T109,T109,Casey Wittenberg,27,0.0,
148,T109,T109,Y.E. Yang,19,0.0,
