,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
30,T23,T23,Tim Petrovic,111,"6' 8""",1853.5,277,50
31,T23,T23,Justin Rose,77,"6' 8""",1191.833,178,62
32,T23,T23,Rory Sabbatini,89,"6' 8""",1470.1670000000001,221,13
33,T23,T23,Kevin Sutherland,86,"6' 8""",1338.1670000000001,200,6
34,T35,T35,Russ Cochran,61,"6' 9""",1024.167,152,166
35,T35,T35,Ben Curtis,56,"6' 9""",909.4169999999999,134,113
36,T35,T35,Dan Forsman,79,"6' 9""",1308.417,193,32
37,T35,T35,Brian Gay,96,"6' 9""",1770.25,261,34
38,T35,T35,Retief Goosen,56,"6' 9""",793.0830000000001,118,1
39,T35,T35,Geoff Ogilvy,91,"6' 9""",1432.5,211,64
40,T35,T35,Vaughn Taylor,84,"6' 9""",1335.25,199,171
41,T35,T35,Omar Uresti,85,"6' 9""",1663.6670000000001,247,9
42,T43,T43,Michael Allen,87,"6' 10""",1445.6670000000001,211,71
43,T43,T43,Luke Donald,72,"6' 10""",1126.417,164,60
44,T43,T43,Justin Leonard,90,"6' 10""",1164.833,171,26
45,T43,T43,Tom Pernice Jr.,103,"6' 10""",1811.5829999999999,265,29
46,T43,T43,Jeff Sluman,98,"6' 10""",1379.25,203,107
47,T48,T48,Chris DiMarco,105,"6' 11""",1567.8329999999999,227,38
48,T48,T48,Bob Estes,73,"6' 11""",1090.083,157,35
49,T48,T48,Blaine McCallister,68,"6' 11""",1386.5,201,154
50,T48,T48,Shaun Micheel,93,"6' 11""",1280.167,186,138
51,T48,T48,Andre Stolz,53,"6' 11""",1046.75,151,188
52,T48,T48,Bob Tway,90,"6' 11""",1305.583,188,28
53,T54,T54,Rich Beem,81,"7' 0""",1239.75,177,180
54,T54,T54,Notah Begay III,71,"7' 0""",1245.25,178,146
55,T54,T54,Mark Brooks,72,"7' 0""",1330.0829999999999,190,144
56,T54,T54,Tim Clark,84,"7' 0""",1411.8329999999999,201,49
57,T54,T54,John Cook,57,"7' 0""",912.5,131,81
58,T54,T54,J.J. Henry,103,"7' 0""",1850.6670000000001,264,118
59,T54,T54,Phil Mickelson,83,"7' 0""",1106.667,158,3
60,T54,T54,Kirk Triplett,88,"7' 0""",1155.25,166,10
61,T62,T62,K.J. Choi,83,"7' 1""",1184.333,168,116
62,T62,T62,Carlos Franco,99,"7' 1""",1736.8329999999999,244,42
63,T62,T62,Lee Janzen,84,"7' 1""",1301.167,183,78
64,T62,T62,Jerry Kelly,113,"7' 1""",1590.0,224,17
65,T62,T62,Joe Ogilvie,104,"7' 1""",1902.0,268,47
66,T62,T62,Scott Verplank,92,"7' 1""",1264.833,179,27
67,T68,T68,Aaron Baddeley,87,"7' 2""",1795.5829999999999,252,153
68,T68,T68,Olin Browne,92,"7' 2""",1498.5,210,67
69,T68,T68,Chad Campbell,100,"7' 2""",1505.5829999999999,210,86
70,T68,T68,Robert Damron,92,"7' 2""",2081.333,290,59
71,T68,T68,Niclas Fasth,61,"7' 2""",1171.667,164,132
72,T68,T68,Steve Flesch,109,"7' 2""",1548.0,216,130
73,T68,T68,Brent Geiberger,94,"7' 2""",1796.0,252,46
74,T68,T68,Davis Love III,85,"7' 2""",1628.9170000000001,226,33
75,T68,T68,Kevin Na,100,"7' 2""",2021.3329999999999,282,12
76,T68,T68,Deane Pappas,72,"7' 2""",1475.25,206,101
77,T68,T68,Vijay Singh,112,"7' 2""",1489.3329999999999,208,19
78,T68,T68,Steve Stricker,81,"7' 2""",1426.0,200,75
79,T80,T80,Stuart Appleby,84,"7' 3""",1343.3329999999999,185,43
80,T80,T80,Cameron Beckman,99,"7' 3""",1736.3329999999999,239,30
81,T80,T80,D.J. Brigman,79,"7' 3""",1414.8329999999999,196,165
82,T80,T80,Bart Bryant,73,"7' 3""",1171.0,162,89
83,T80,T80,Mark Calcavecchia,79,"7' 3""",1233.417,171,71
84,T80,T80,Daniel Chopra,108,"7' 3""",2208.917,305,105
85,T80,T80,John Daly,79,"7' 3""",1426.1670000000001,196,163
86,T80,T80,Steve Elkington,64,"7' 3""",1184.75,164,136
87,T80,T80,Harrison Frazar,86,"7' 3""",1551.0829999999999,214,119
88,T80,T80,Sergio Garcia,65,"7' 3""",936.8330000000001,129,184
89,T80,T80,Todd Hamilton,92,"7' 3""",1587.6670000000001,220,93
90,T80,T80,Freddie Jacobson,83,"7' 3""",1270.75,175,63
91,T80,T80,Frank Lickliter II,89,"7' 3""",1612.4170000000001,223,140
92,T80,T80,Jesper Parnevik,86,"7' 3""",1558.0829999999999,216,5
93,T80,T80,Dicky Pride,66,"7' 3""",1238.417,170,157
94,T80,T80,Esteban Toledo,92,"7' 3""",1780.5829999999999,247,106
95,T80,T80,Duffy Waldorf,79,"7' 3""",957.5830000000001,132,115
96,T97,T97,Bob Burns,88,"7' 4""",1713.75,233,37
97,T97,T97,Greg Chalmers,70,"7' 4""",1658.4170000000001,226,57
98,T97,T97,J.P. Hayes,79,"7' 4""",1282.417,175,87
99,T97,T97,Scott Hoch,52,"7' 4""",858.8330000000001,117,95
100,T97,T97,Billy Mayfair,109,"7' 4""",1916.1670000000001,260,149
101,T97,T97,Arron Oberholser,77,"7' 4""",1371.4170000000001,186,79
102,T103,T103,Brian Bateman,84,"7' 5""",1357.5829999999999,184,114
103,T103,T103,David Branshaw,84,"7' 5""",1585.0829999999999,214,174
104,T103,T103,Jay Delsing,76,"7' 5""",1557.75,211,123
105,T103,T103,Fred Funk,97,"7' 5""",1656.4170000000001,224,39
106,T103,T103,Ryan Palmer,103,"7' 5""",1908.6670000000001,256,126
107,T103,T103,Brenden Pappas,111,"7' 5""",2320.083,314,117
108,T103,T103,Craig Perks,75,"7' 5""",1445.6670000000001,195,65
109,T103,T103,Tag Ridings,53,"7' 5""",1006.5830000000001,136,122
110,T103,T103,Bo Van Pelt,107,"7' 5""",1520.9170000000001,206,101
111,T103,T103,Mike Weir,75,"7' 5""",1281.0,173,77
112,T113,T113,Ben Crane,92,"7' 6""",1917.8329999999999,256,22
113,T113,T113,Robert Gamez,103,"7' 6""",1931.1670000000001,258,81
114,T113,T113,Mathias Grönberg,91,"7' 6""",1820.6670000000001,244,70
115,T113,T113,Zach Johnson,109,"7' 6""",1832.5,244,69
116,T113,T113,Skip Kendall,99,"7' 6""",1751.8329999999999,234,18
117,T113,T113,Cliff Kresge,89,"7' 6""",1761.5829999999999,236,134
118,T113,T113,Spike McRoy,93,"7' 6""",1811.3329999999999,242,151
119,T113,T113,David Morland IV,73,"7' 6""",1387.75,185,152
120,T113,T113,Dennis Paulson,71,"7' 6""",1611.5829999999999,214,66
121,T113,T113,Pat Perez,102,"7' 6""",2002.75,267,167
122,T113,T113,Carl Pettersson,100,"7' 6""",1915.5,255,48
123,T113,T113,Brett Quigley,102,"7' 6""",1992.9170000000001,267,124
124,T113,T113,Gene Sauers,83,"7' 6""",1894.1670000000001,253,177
125,T126,T126,Woody Austin,94,"7' 7""",1950.5829999999999,257,173
126,T126,T126,Craig Bowden,83,"7' 7""",1868.0829999999999,245,74
127,T126,T126,Matt Gogel,86,"7' 7""",1532.3329999999999,202,23
128,T126,T126,Dudley Hart,60,"7' 7""",915.9169999999999,121,158
129,T126,T126,Tim Herron,84,"7' 7""",1481.5,195,101
130,T126,T126,Kent Jones,99,"7' 7""",1916.25,252,159
131,T126,T126,Neal Lancaster,106,"7' 7""",2076.167,274,104
132,T126,T126,Bernhard Langer,59,"7' 7""",1087.833,143,24
133,T126,T126,J.L. Lewis,106,"7' 7""",2099.417,276,125
134,T126,T126,Kevin Muncrief,50,"7' 7""",1097.167,145,195
135,T126,T126,David Toms,80,"7' 7""",1135.583,149,142
136,T137,T137,Billy Andrade,104,"7' 8""",2258.0,293,73
137,T137,T137,Tommy Armour III,87,"7' 8""",1658.4170000000001,217,148
138,T137,T137,Tom Carter,113,"7' 8""",2096.583,272,182
139,T137,T137,Matt Kuchar,83,"7' 8""",1511.25,198,111
140,T137,T137,Scott McCarron,88,"7' 8""",1645.8329999999999,215,126
141,T137,T137,Nick Price,51,"7' 8""",938.25,123,21
142,T137,T137,Adam Scott,55,"7' 8""",922.3330000000001,120,144
143,T137,T137,Patrick Sheehan,113,"7' 8""",2174.0,284,53
144,T137,T137,Hidemichi Tanaka,89,"7' 8""",1709.6670000000001,222,131
145,T137,T137,Grant Waite,79,"7' 8""",1534.9170000000001,201,181
146,T147,T147,Steve Allan,102,"7' 9""",2120.583,274,96
147,T147,T147,Rich Barcelo,67,"7' 9""",1300.25,167,168
148,T147,T147,Jeff Brehaut,106,"7' 9""",2073.667,268,159
149,T147,T147,Alex Cejka,76,"7' 9""",1320.9170000000001,170,135
150,T147,T147,Glen Day,101,"7' 9""",1988.9170000000001,257,68
151,T147,T147,Joe Durant,85,"7' 9""",1448.4170000000001,187,85
152,T147,T147,Todd Fischer,104,"7' 9""",2333.583,300,56
153,T147,T147,Jonathan Kaye,79,"7' 9""",1245.5,160,147
154,T147,T147,Stephen Leaney,84,"7' 9""",1290.083,167,91
155,T147,T147,Shigeki Maruyama,93,"7' 9""",1837.5,237,36
156,T147,T147,Ted Purdy,114,"7' 9""",2427.833,313,98
157,T158,T158,Stephen Ames,97,"7' 10""",1742.1670000000001,223,55
158,T158,T158,Craig Barlow,80,"7' 10""",1591.5,204,84
159,T158,T158,Ken Duke,89,"7' 10""",2147.083,274,172
160,T158,T158,Hunter Mahan,94,"7' 10""",1856.0829999999999,237,119
161,T158,T158,Roland Thatcher,66,"7' 10""",1436.3329999999999,184,169
162,T163,T163,Robert Allenby,93,"7' 11""",1446.0,183,156
163,T163,T163,Arjun Atwal,85,"7' 11""",1847.6670000000001,234,137
164,T163,T163,Tom Byrum,83,"7' 11""",1642.75,207,13
165,T163,T163,David Gossett,57,"7' 11""",1437.5,182,194
166,T163,T163,Jeff Maggert,60,"7' 11""",1142.75,145,140
167,T163,T163,Dan Olsen,75,"7' 11""",1690.0829999999999,214,190
168,T169,T169,Pat Bates,99,"8' 0""",1935.4170000000001,241,112
169,T169,T169,Danny Briggs,85,"8' 0""",1428.3329999999999,179,128
170,T169,T169,Kris Cox,73,"8' 0""",1405.4170000000001,175,179
171,T169,T169,Roger Tambellini,81,"8' 0""",1830.3329999999999,229,176
172,T173,T173,Darren Clarke,54,"8' 1""",789.25,98,58
173,T173,T173,Peter Lonard,68,"8' 1""",1284.667,159,129
174,T175,T175,Guy Boros,64,"8' 2""",1501.1670000000001,184,185
175,T175,T175,Mike Heinen,53,"8' 2""",1289.5,158,186
176,T175,T175,Steve Lowery,91,"8' 2""",1917.6670000000001,236,139
177,T175,T175,Joey Sindelar,100,"8' 2""",2067.333,253,109
178,T175,T175,Chris Smith,105,"8' 2""",1921.3329999999999,235,191
179,T180,T180,Jason Bohn,98,"8' 3""",2151.167,260,164
180,T180,T180,Danny Ellis,81,"8' 3""",1647.1670000000001,200,133
181,T180,T180,Lucas Glover,95,"8' 3""",2151.167,262,189
182,T180,T180,Scott Hend,81,"8' 3""",1918.1670000000001,233,193
183,T180,T180,Richard Johnson,102,"8' 3""",2260.0,273,110
184,T180,T180,Kenny Perry,79,"8' 3""",1335.6670000000001,162,170
185,T180,T180,John Senden,99,"8' 3""",1988.6670000000001,240,143
186,T180,T180,Jay Williamson,100,"8' 3""",2022.75,245,88
187,T188,T188,John Rollins,90,"8' 4""",1970.0,236,121
188,T188,T188,Tommy Tolles,67,"8' 4""",1537.6670000000001,185,174
189,190,190,Briny Baird,100,"8' 5""",1704.75,202,178
190,T191,T191,Hirofumi Miyase,65,"8' 6""",1590.1670000000001,188,183
191,T191,T191,Steve Pate,71,"8' 6""",1422.9170000000001,167,97
192,193,193,John Riegger,53,"8' 8""",1233.417,143,154
193,194,194,Tripp Isenhour,55,"8' 10""",1182.5,134,192
194,195,195,Rocco Mediate,53,"9' 3""",970.6669999999999,105,162
195,196,196,Chris Couch,55,"9' 11""",1332.0,134,196
