,Proximity_to_Hole_from_20-30_yards_RANK THIS WEEK,Proximity_to_Hole_from_20-30_yards_RANK LAST WEEK,Proximity_to_Hole_from_20-30_yards_PLAYER NAME,Proximity_to_Hole_from_20-30_yards_ROUNDS,Proximity_to_Hole_from_20-30_yards_AVG DTP,Proximity_to_Hole_from_20-30_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_20-30_yards_# OF SHOTS,Proximity_to_Hole_from_20-30_yards_SCRAMBLING RANK
110,T109,T109,Ken Duke,89,"10' 0""",1120.417,112,172
111,T109,T109,Mathias Grönberg,91,"10' 0""",1115.917,112,70
112,T109,T109,Shaun Micheel,93,"10' 0""",982.9169999999999,98,138
113,T109,T109,Craig Parry,52,"10' 0""",551.3330000000001,55,99
114,T109,T109,Tom Pernice Jr.,103,"10' 0""",1305.667,131,29
115,T109,T109,Dicky Pride,66,"10' 0""",850.6669999999999,85,157
116,T109,T109,John Riegger,53,"10' 0""",753.0,75,154
117,T109,T109,Jeff Sluman,98,"10' 0""",1196.917,120,107
118,T119,T119,Arjun Atwal,85,"10' 1""",1152.083,114,137
119,T119,T119,Cameron Beckman,99,"10' 1""",1101.167,109,30
120,T119,T119,Mark Calcavecchia,79,"10' 1""",798.0830000000001,79,71
121,T119,T119,J.P. Hayes,79,"10' 1""",897.9169999999999,89,87
122,T119,T119,Steve Lowery,91,"10' 1""",981.0,97,139
123,T119,T119,Blaine McCallister,68,"10' 1""",817.9169999999999,81,154
124,T119,T119,Ted Purdy,114,"10' 1""",1347.5829999999999,134,98
125,T126,T126,Kris Cox,73,"10' 2""",1168.083,115,179
126,T126,T126,Steve Elkington,64,"10' 2""",833.75,82,136
127,T126,T126,Mark O'Meara,58,"10' 2""",650.0,64,31
128,T126,T126,Arron Oberholser,77,"10' 2""",854.1669999999999,84,79
129,T126,T126,Dan Olsen,75,"10' 2""",968.8330000000001,95,190
130,T131,T131,Billy Andrade,104,"10' 3""",1317.6670000000001,129,73
131,T131,T131,Notah Begay III,71,"10' 3""",840.25,82,146
132,T131,T131,Chad Campbell,100,"10' 3""",965.5830000000001,94,86
133,T131,T131,John Cook,57,"10' 3""",593.25,58,81
134,T131,T131,Danny Ellis,81,"10' 3""",1024.667,100,133
135,T131,T131,Carlos Franco,99,"10' 3""",1364.0829999999999,133,42
136,T131,T131,Charles Howell III,104,"10' 3""",1174.75,115,61
137,T131,T131,Jonathan Kaye,79,"10' 3""",864.0,84,147
138,T131,T131,David Morland IV,73,"10' 3""",1146.667,112,152
139,T131,T131,Geoff Ogilvy,91,"10' 3""",923.0830000000001,90,64
140,T141,T141,Davis Love III,85,"10' 4""",855.3330000000001,83,33
141,T141,T141,Loren Roberts,81,"10' 4""",984.0,95,20
142,T143,T143,Rich Beem,81,"10' 5""",1137.833,109,180
143,T143,T143,Bob Burns,88,"10' 5""",998.5830000000001,96,37
144,T143,T143,Spike McRoy,93,"10' 5""",1268.25,122,151
145,T143,T143,John Senden,99,"10' 5""",1181.333,113,143
146,T147,T147,Dudley Hart,60,"10' 6""",650.3330000000001,62,158
147,T147,T147,Mark Hensby,97,"10' 6""",1398.25,133,75
148,T147,T147,Rod Pampling,98,"10' 6""",1253.417,119,45
149,T150,T150,Joe Durant,85,"10' 7""",881.0,83,85
150,T150,T150,Dan Forsman,79,"10' 7""",1185.0,112,32
151,T150,T150,Lucas Glover,95,"10' 7""",1088.667,103,189
152,T153,T153,Skip Kendall,99,"10' 8""",1137.25,107,18
153,T153,T153,Scott McCarron,88,"10' 8""",1172.583,110,126
154,T153,T153,John Rollins,90,"10' 8""",1119.5,105,121
155,T156,T156,Richard Johnson,102,"10' 9""",1454.8329999999999,135,110
156,T156,T156,J.L. Lewis,106,"10' 9""",1044.833,97,125
157,T156,T156,Steve Pate,71,"10' 9""",1200.667,112,97
158,T156,T156,Roger Tambellini,81,"10' 9""",1143.333,106,176
159,T160,T160,Tom Carter,113,"10' 10""",1929.75,178,182
160,T160,T160,Daniel Chopra,108,"10' 10""",1483.9170000000001,137,105
161,T160,T160,Ben Curtis,56,"10' 10""",476.167,44,113
162,T160,T160,Ryan Palmer,103,"10' 10""",1349.0,125,126
163,T164,T164,Tommy Armour III,87,"10' 11""",1082.083,99,148
164,T164,T164,Danny Briggs,85,"10' 11""",1204.417,110,128
165,T164,T164,Greg Chalmers,70,"10' 11""",1101.583,101,57
166,T164,T164,Jason Dufner,79,"10' 11""",1179.417,108,161
167,T164,T164,Neal Lancaster,106,"10' 11""",1312.6670000000001,120,104
168,T164,T164,Hidemichi Tanaka,89,"10' 11""",1078.167,99,131
169,T170,T170,Robert Allenby,93,"11' 0""",1014.25,92,156
170,T170,T170,Jay Delsing,76,"11' 0""",991.5,90,123
171,T170,T170,Patrick Sheehan,113,"11' 0""",1605.0829999999999,146,53
172,T173,T173,Scott Hoch,52,"11' 1""",644.1669999999999,58,95
173,T173,T173,Kent Jones,99,"11' 1""",1287.25,116,159
174,T173,T173,Scott Verplank,92,"11' 1""",861.5830000000001,78,27
175,T173,T173,Jay Williamson,100,"11' 1""",1162.583,105,88
176,T177,T177,Niclas Fasth,61,"11' 2""",882.8330000000001,79,132
177,T177,T177,Rocco Mediate,53,"11' 2""",546.8330000000001,49,162
178,T179,T179,Russ Cochran,61,"11' 3""",762.5,68,166
179,T179,T179,Freddie Jacobson,83,"11' 3""",954.1669999999999,85,63
180,T179,T179,Pat Perez,102,"11' 3""",1410.8329999999999,125,167
181,T182,T182,J.J. Henry,103,"11' 4""",1487.4170000000001,131,118
182,T182,T182,Carl Pettersson,100,"11' 4""",1317.1670000000001,116,48
183,T184,T184,Guy Boros,64,"11' 5""",994.6669999999999,87,185
184,T184,T184,Frank Lickliter II,89,"11' 5""",1037.083,91,140
185,T186,T186,Andre Stolz,53,"11' 6""",922.9169999999999,80,188
186,T186,T186,Roland Thatcher,66,"11' 6""",975.5,85,169
187,T186,T186,Tommy Tolles,67,"11' 6""",1037.833,90,174
188,189,189,Hunter Mahan,94,"11' 7""",1410.0,122,119
189,T190,T190,Briny Baird,100,"11' 8""",1270.667,109,178
190,T190,T190,Chris Smith,105,"11' 8""",1571.6670000000001,135,191
191,T192,T192,Bart Bryant,73,"11' 9""",1164.75,99,89
192,T192,T192,Jeff Maggert,60,"11' 9""",718.3330000000001,61,140
193,194,194,Duffy Waldorf,79,"12' 4""",739.5830000000001,60,115
194,195,195,David Branshaw,84,"12' 6""",1121.25,90,174
195,196,196,Chris Couch,55,"14' 4""",1230.083,86,196
