,3-Putt_Avoidance_-_Round_2_RANK THIS WEEK,3-Putt_Avoidance_-_Round_2_RANK LAST WEEK,3-Putt_Avoidance_-_Round_2_PLAYER NAME,3-Putt_Avoidance_-_Round_2_%,3-Putt_Avoidance_-_Round_2_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_2_TOTAL HOLES
61,T61,T61,Scott Piercy,2.67,13,486
62,T61,T61,Omar Uresti,2.67,13,486
63,T61,T61,Boo Weekley,2.67,13,486
64,T65,T65,Brian Gay,2.68,14,522
65,T65,T65,Jeff Quinney,2.68,14,522
66,67,67,Webb Simpson,2.69,15,558
67,T68,T68,Ángel Cabrera,2.78,9,324
68,T68,T68,Lucas Glover,2.78,11,396
69,T68,T68,Freddie Jacobson,2.78,12,432
70,T68,T68,Lee Janzen,2.78,13,468
71,T68,T68,Jerry Kelly,2.78,14,504
72,T68,T68,Skip Kendall,2.78,9,324
73,T68,T68,Troy Matteson,2.78,14,504
74,T68,T68,Andrew McLardy,2.78,10,360
75,T68,T68,Bryce Molder,2.78,13,468
76,T68,T68,Bubba Watson,2.78,11,396
77,T68,T68,Mike Weir,2.78,9,324
78,T79,T79,Kris Blanks,2.87,15,522
79,T79,T79,Spencer Levin,2.87,16,558
80,T79,T79,John Merrick,2.87,16,558
81,T82,T82,Bill Lunde,2.88,14,486
82,T82,T82,Steve Wheatcroft,2.88,14,486
83,T84,T84,Steve Flesch,2.89,13,450
84,T84,T84,Kevin Johnson,2.89,13,450
85,T84,T84,Kevin Na,2.89,13,450
86,87,87,Ernie Els,2.92,10,342
87,T88,T88,Ted Purdy,2.96,16,540
88,T88,T88,John Senden,2.96,16,540
89,90,90,Brett Quigley,2.98,15,504
90,T91,T91,Jonathan Byrd,2.99,14,468
91,T91,T91,J.B. Holmes,2.99,14,468
92,T91,T91,Justin Leonard,2.99,14,468
93,T94,T94,Ben Curtis,3.01,13,432
94,T94,T94,Charley Hoffman,3.01,13,432
95,T94,T94,David Toms,3.01,13,432
96,97,97,Stewart Cink,3.03,12,396
97,98,98,Josh Teater,3.05,17,558
98,T99,T99,Briny Baird,3.09,15,486
99,T99,T99,Ryan Palmer,3.09,15,486
100,T99,T99,Kevin Streelman,3.09,15,486
101,T99,T99,D.J. Trahan,3.09,15,486
102,T99,T99,Jimmy Walker,3.09,15,486
103,104,104,Brett Wetterich,3.13,9,288
104,105,105,Chris Tidland,3.14,13,414
105,106,106,James Nitties,3.15,17,540
106,107,107,Ian Poulter,3.17,8,252
107,108,108,Chad Campbell,3.21,15,468
108,109,109,Camilo Villegas,3.22,11,342
109,110,110,Garrett Willis,3.24,14,432
110,T111,T111,Scott McCarron,3.26,17,522
111,T111,T111,Nicholas Thompson,3.26,17,522
112,T113,T113,K.J. Choi,3.28,13,396
113,T113,T113,Dustin Johnson,3.28,13,396
114,T115,T115,Nathan Green,3.29,16,486
115,T115,T115,Charlie Wi,3.29,16,486
116,T117,T117,Jim Furyk,3.33,12,360
117,T117,T117,Jeff Overton,3.33,15,450
118,T117,T117,Scott Verplank,3.33,12,360
119,120,120,Rickie Fowler,3.37,17,504
120,121,121,Steve Marino,3.38,14,414
121,122,122,Matt Every,3.4,11,324
122,123,123,Brian Davis,3.41,19,558
123,T124,T124,Marc Leishman,3.42,16,468
124,T124,T124,John Rollins,3.42,16,468
125,126,126,Andres Romero,3.44,13,378
126,T127,T127,Woody Austin,3.45,18,522
127,T127,T127,D.A. Points,3.45,18,522
128,T129,T129,Paul Casey,3.47,10,288
129,T129,T129,Sean O'Hair,3.47,15,432
130,131,131,Johnson Wagner,3.5,17,486
131,132,132,Vance Veazey,3.54,14,396
132,133,133,Jason Bohn,3.56,16,450
133,134,134,Sergio Garcia,3.57,9,252
134,135,135,Y.E. Yang,3.61,13,360
135,136,136,Rocco Mediate,3.62,15,414
136,T137,T137,Bob Estes,3.63,17,468
137,T137,T137,Pat Perez,3.63,17,468
138,T139,T139,Tom Gillis,3.7,18,486
139,T139,T139,Greg Kraft,3.7,14,378
140,T139,T139,George McNeill,3.7,18,486
141,T139,T139,Geoff Ogilvy,3.7,12,324
142,T139,T139,Chris Stroud,3.7,18,486
143,T144,T144,Jason Dufner,3.78,17,450
144,T144,T144,Billy Mayfair,3.78,17,450
145,T144,T144,Heath Slocum,3.78,17,450
146,147,147,Vijay Singh,3.79,15,396
147,148,148,Craig Bowden,3.8,13,342
148,149,149,Troy Merritt,3.83,20,522
149,T150,T150,Martin Flores,3.85,18,468
150,T150,T150,Vaughn Taylor,3.85,18,468
151,T152,T152,Jason Day,3.86,16,414
152,T152,T152,Greg Owen,3.86,16,414
153,154,154,Jerod Turner,3.92,12,306
154,T155,T155,Graham DeLaet,3.97,20,504
155,T155,T155,Mathew Goggin,3.97,20,504
156,T155,T155,Bo Van Pelt,3.97,20,504
157,T158,T158,Steve Lowery,4.0,18,450
158,T158,T158,Chris Wilson,4.0,18,450
159,160,160,Nick Watney,4.11,17,414
160,T161,T161,Robert Allenby,4.17,15,360
161,T161,T161,John Mallinger,4.17,21,504
162,T163,T163,David Lutterus,4.22,19,450
163,T163,T163,Roland Thatcher,4.22,19,450
164,T165,T165,Jeff Gove,4.29,17,396
165,T165,T165,Will MacKenzie,4.29,17,396
166,167,167,Derek Lamely,4.32,21,486
167,168,168,Joe Ogilvie,4.34,25,576
168,T169,T169,John Daly,4.39,15,342
169,T169,T169,Kenny Perry,4.39,15,342
170,171,171,Michael Letzig,4.49,21,468
171,172,172,Kevin Stadler,4.53,22,486
172,T173,T173,Mathias Grönberg,4.55,18,396
173,T173,T173,Aron Price,4.55,18,396
174,175,175,Justin Bolli,4.59,19,414
175,176,176,Paul Goydos,4.63,20,432
176,177,177,Jeff Maggert,4.67,21,450
177,178,178,Trevor Immelman,4.68,16,342
178,179,179,Martin Laird,4.7,22,468
179,T180,T180,Ricky Barnes,4.76,24,504
180,T180,T180,Charles Warren,4.76,18,378
181,182,182,Cameron Tringale,4.8,19,396
182,183,183,Cameron Percy,4.86,21,432
183,184,184,Roger Tambellini,4.91,23,468
184,185,185,Davis Love III,5.09,22,432
185,186,186,Rory McIlroy,5.19,14,270
186,187,187,Cameron Beckman,5.33,24,450
187,T188,T188,Mark Calcavecchia,5.56,16,288
188,T188,T188,Robert Garrigus,5.56,21,378
189,T188,T188,Garth Mulroy,5.56,19,342
190,T188,T188,Adam Scott,5.56,19,342
191,192,192,Rory Sabbatini,6.22,28,450
