,3-Putt_Avoidance_-_Round_1_RANK THIS WEEK,3-Putt_Avoidance_-_Round_1_RANK LAST WEEK,3-Putt_Avoidance_-_Round_1_PLAYER NAME,3-Putt_Avoidance_-_Round_1_%,3-Putt_Avoidance_-_Round_1_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Round_1_TOTAL HOLES
176,177,177,Geoff Ogilvy,4.32,14,324
177,178,178,Rickie Fowler,4.37,22,504
178,T179,T179,Dustin Johnson,4.55,18,396
179,T179,T179,Cameron Tringale,4.55,18,396
180,T181,T181,Lee Janzen,4.7,22,468
181,T181,T181,Chris Wilson,4.7,22,468
182,183,183,D.J. Trahan,4.73,23,486
183,184,184,Mathias Grönberg,4.8,19,396
184,185,185,Will MacKenzie,4.83,20,414
185,T186,T186,Jason Dufner,4.89,22,450
186,T186,T186,Rocco Mediate,4.89,22,450
187,188,188,Nicholas Thompson,5.17,27,522
188,189,189,Sean O'Hair,5.32,23,432
189,190,190,Michael Connell,5.33,24,450
190,191,191,Kris Blanks,5.56,30,540
191,192,192,Graham DeLaet,6.55,33,504
