,Putting_from_-__25_RANK THIS WEEK,Putting_from_-__25_RANK LAST WEEK,Putting_from_-__25_PLAYER NAME,Putting_from_-__25_ROUNDS,Putting_from_-__25_% MADE,Putting_from_-__25_ATTEMPTS,Putting_from_-__25_PUTTS MADE
73,74,74,Trevor Immelman,55,5.76,191,11
74,75,75,Nathan Green,86,5.71,350,20
75,76,76,Cliff Kresge,50,5.7,193,11
76,77,77,David Toms,86,5.65,301,17
77,78,78,Joe Ogilvie,99,5.64,390,22
78,79,79,Steve Marino,81,5.62,267,15
79,80,80,Rich Barcelo,70,5.6,250,14
80,81,81,Heath Slocum,97,5.59,304,17
81,82,82,Steve Wheatcroft,74,5.58,251,14
82,T83,T83,Stuart Appleby,101,5.56,360,20
83,T83,T83,Michael Connell,89,5.56,324,18
84,T83,T83,Michael Letzig,84,5.56,342,19
85,T83,T83,Ryan Palmer,84,5.56,288,16
86,T87,T87,Phil Mickelson,76,5.53,217,12
87,T87,T87,Jeev Milkha Singh,59,5.53,217,12
88,T89,T89,Graham DeLaet,88,5.52,362,20
89,T89,T89,Roger Tambellini,77,5.52,290,16
90,91,91,Cameron Tringale,55,5.48,219,12
91,92,92,Chris Riley,73,5.47,274,15
92,T93,T93,Will MacKenzie,72,5.46,293,16
93,T93,T93,Aron Price,70,5.46,293,16
94,T93,T93,John Rollins,81,5.46,366,20
95,96,96,David Duval,71,5.45,220,12
96,T97,T97,Matt Bettencourt,91,5.43,258,14
97,T97,T97,Bubba Watson,77,5.43,313,17
98,99,99,Vijay Singh,75,5.42,240,13
99,100,100,Jason Dufner,87,5.4,315,17
100,T101,T101,Robert Garrigus,71,5.38,279,15
101,T101,T101,Rocco Mediate,71,5.38,279,15
102,103,103,Michael Bradley,77,5.37,335,18
103,104,104,Martin Flores,75,5.36,261,14
104,105,105,Scott McCarron,90,5.35,411,22
105,106,106,Brian Davis,101,5.34,337,18
106,107,107,Brenden Pappas,66,5.29,227,12
107,108,108,Jim Furyk,76,5.26,266,14
108,109,109,Troy Matteson,84,5.22,383,20
109,110,110,Brett Wetterich,54,5.2,250,13
110,T111,T111,Retief Goosen,75,5.17,232,12
111,T111,T111,Y.E. Yang,72,5.17,232,12
112,113,113,Jerry Kelly,99,5.1,353,18
113,114,114,Jeff Maggert,76,5.06,257,13
114,115,115,Tom Pernice Jr.,74,5.04,258,13
115,116,116,Bo Van Pelt,104,5.0,400,20
116,T117,T117,George McNeill,79,4.97,342,17
117,T117,T117,Kevin Stadler,86,4.97,302,15
118,T119,T119,Jeff Gove,57,4.93,203,10
119,T119,T119,Justin Leonard,89,4.93,284,14
120,T119,T119,Justin Rose,78,4.93,304,15
121,T122,T122,Ryan Moore,80,4.89,266,13
122,T122,T122,Ted Purdy,86,4.89,348,17
123,124,124,Rod Pampling,77,4.87,308,15
124,T125,T125,Ryuji Imada,90,4.86,350,17
125,T125,T125,Billy Mayfair,78,4.86,288,14
126,127,127,Kevin Sutherland,86,4.85,392,19
127,128,128,Tim Petrovic,105,4.83,414,20
128,129,129,Skip Kendall,58,4.81,208,10
129,130,130,Rory Sabbatini,79,4.8,271,13
130,T131,T131,Cameron Beckman,68,4.78,251,12
131,T131,T131,Henrik Bjornstad,72,4.78,293,14
132,133,133,Bill Haas,87,4.76,357,17
133,134,134,Woody Austin,93,4.74,359,17
134,135,135,Paul Goydos,78,4.67,257,12
135,T136,T136,Jonathan Byrd,85,4.65,409,19
136,T136,T136,Matt Kuchar,97,4.65,344,16
137,138,138,Davis Love III,79,4.63,324,15
138,139,139,Mathias Grönberg,61,4.6,239,11
139,140,140,Alex Cejka,81,4.58,284,13
140,T141,T141,Hunter Mahan,85,4.56,307,14
141,T141,T141,Sean O'Hair,84,4.56,307,14
142,143,143,Roland Thatcher,72,4.55,286,13
143,144,144,Alex Prugh,88,4.5,378,17
144,145,145,D.J. Trahan,92,4.46,359,16
145,146,146,Ian Poulter,55,4.43,158,7
146,T147,T147,Steve Lowery,67,4.42,249,11
147,T147,T147,Nick Watney,91,4.42,317,14
148,149,149,Charles Howell III,103,4.39,433,19
149,T150,T150,James Driscoll,78,4.35,368,16
150,T150,T150,Steve Flesch,78,4.35,253,11
151,T150,T150,Jimmy Walker,82,4.35,299,13
152,T153,T153,Chad Campbell,94,4.3,349,15
153,T153,T153,Rickie Fowler,98,4.3,349,15
154,T155,T155,Ángel Cabrera,64,4.29,233,10
155,T155,T155,Ben Curtis,78,4.29,326,14
156,157,157,Josh Teater,101,4.24,401,17
157,158,158,Michael Sim,64,4.18,239,10
158,T159,T159,J.J. Henry,92,4.14,411,17
159,T159,T159,Mike Weir,59,4.14,145,6
160,161,161,Andrew McLardy,52,4.1,195,8
161,162,162,Ricky Barnes,103,4.07,344,14
162,163,163,Kevin Johnson,62,4.06,197,8
163,164,164,Nicholas Thompson,88,4.04,322,13
164,165,165,Lucas Glover,75,3.97,252,10
165,166,166,Ernie Els,72,3.94,254,10
166,167,167,Chris Stroud,90,3.92,332,13
167,168,168,Kevin Streelman,90,3.86,337,13
168,169,169,Jarrod Lyle,54,3.78,185,7
169,170,170,Kris Blanks,91,3.76,372,14
170,171,171,Brandt Snedeker,89,3.75,267,10
171,172,172,Marc Leishman,87,3.74,294,11
172,173,173,Joe Durant,67,3.73,241,9
173,174,174,Briny Baird,87,3.7,378,14
174,175,175,Tim Clark,88,3.68,272,10
175,176,176,Craig Bowden,56,3.66,191,7
176,177,177,Cameron Percy,73,3.62,276,10
177,178,178,Greg Kraft,52,3.51,171,6
178,179,179,Spencer Levin,110,3.48,431,15
179,180,180,John Merrick,109,3.33,450,15
180,181,181,Garrett Willis,82,3.15,317,10
181,182,182,Martin Laird,91,3.12,353,11
182,183,183,Omar Uresti,74,3.11,257,8
183,184,184,Kenny Perry,69,3.08,260,8
184,185,185,John Mallinger,78,3.07,293,9
185,186,186,Charles Warren,64,2.77,253,7
186,187,187,Sergio Garcia,58,2.76,145,4
187,188,188,Greg Owen,69,2.71,295,8
188,189,189,Chris Wilson,65,2.69,223,6
189,190,190,Vance Veazey,58,2.51,199,5
190,191,191,Justin Bolli,55,2.14,187,4
191,192,192,Garth Mulroy,53,1.6,187,3
