,3-Putts_per_Round_RANK THIS WEEK,3-Putts_per_Round_RANK LAST WEEK,3-Putts_per_Round_PLAYER NAME,3-Putts_per_Round_ROUNDS,3-Putts_per_Round_AVG,3-Putts_per_Round_TOTAL 3 PUTTS,3-Putts_per_Round_TOTAL ROUNDS
165,166,166,Tim Clark,88,0.41,35,85
166,T167,T167,Matt Bettencourt,91,0.4,36,91
167,T167,T167,Skip Kendall,58,0.4,23,58
168,T167,T167,Justin Rose,78,0.4,31,78
169,T167,T167,Webb Simpson,98,0.4,39,98
170,T171,T171,Rich Barcelo,70,0.39,27,70
171,T171,T171,Brent Delahoussaye,57,0.39,22,57
172,T171,T171,Paul Stankowski,62,0.39,24,62
173,T174,T174,Brendon de Jonge,114,0.38,43,114
174,T174,T174,J.P. Hayes,79,0.38,30,79
175,T176,T176,Greg Chalmers,93,0.37,34,93
176,T176,T176,J.J. Henry,92,0.37,34,92
177,T178,T178,Matt Kuchar,97,0.36,34,95
178,T178,T178,Brandt Snedeker,89,0.36,32,89
179,T180,T180,Michael Sim,64,0.35,22,63
180,T180,T180,Steve Stricker,73,0.35,25,72
181,182,182,Brian Gay,101,0.34,33,98
182,T183,T183,Aaron Baddeley,94,0.32,30,94
183,T183,T183,Zach Johnson,93,0.32,29,91
184,T185,T185,Steve Elkington,74,0.31,23,74
185,T185,T185,Retief Goosen,75,0.31,22,71
186,T185,T185,Dean Wilson,54,0.31,17,54
187,T188,T188,Luke Donald,71,0.29,20,68
188,T188,T188,Charles Howell III,103,0.29,30,103
189,T190,T190,Chad Collins,87,0.28,24,87
190,T190,T190,Carl Pettersson,99,0.28,28,99
191,192,192,Padraig Harrington,57,0.25,14,56
