,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
90,T91,T91,Hunter Mahan,85,0.67,60,4.0
91,T91,T91,Michael Sim,64,0.67,45,3.0
92,T91,T91,Josh Teater,101,0.67,60,4.0
93,T91,T91,Y.E. Yang,72,0.67,45,3.0
94,T95,T95,Vaughn Taylor,87,0.66,61,4.0
95,T95,T95,Nick Watney,91,0.66,61,4.0
96,97,97,Steve Marino,81,0.65,46,3.0
97,T98,T98,Ernie Els,72,0.64,47,3.0
98,T98,T98,John Merrick,109,0.64,94,6.0
99,T98,T98,Vijay Singh,75,0.64,47,3.0
100,T101,T101,Chad Campbell,94,0.63,79,5.0
101,T101,T101,Sergio Garcia,58,0.63,32,2.0
102,T101,T101,Bill Lunde,79,0.63,64,4.0
103,T101,T101,John Mallinger,78,0.63,64,4.0
104,T101,T101,Rod Pampling,77,0.63,64,4.0
105,T101,T101,Aron Price,70,0.63,64,4.0
106,T101,T101,D.J. Trahan,92,0.63,64,4.0
107,108,108,Heath Slocum,97,0.62,65,4.0
108,109,109,Bill Haas,87,0.61,82,5.0
109,T110,T110,Aaron Baddeley,94,0.6,84,5.0
110,T110,T110,Jason Dufner,87,0.6,67,4.0
111,T110,T110,J.P. Hayes,79,0.6,50,3.0
112,T110,T110,Brett Quigley,96,0.6,83,5.0
113,T114,T114,Rich Barcelo,70,0.59,51,3.0
114,T114,T114,Jonathan Byrd,85,0.59,85,5.0
115,T114,T114,Jarrod Lyle,54,0.59,34,2.0
116,T114,T114,Kevin Streelman,90,0.59,68,4.0
117,118,118,Rickie Fowler,98,0.58,69,4.0
118,119,119,Paul Casey,64,0.57,35,2.0
119,T120,T120,Charles Howell III,103,0.56,90,5.0
120,T120,T120,Steve Lowery,67,0.56,54,3.0
121,T120,T120,Geoff Ogilvy,62,0.56,36,2.0
122,T120,T120,Tom Pernice Jr.,74,0.56,54,3.0
123,T124,T124,Briny Baird,87,0.54,74,4.0
124,T124,T124,Matt Bettencourt,91,0.54,56,3.0
125,T124,T124,Henrik Bjornstad,72,0.54,56,3.0
126,T124,T124,Jerod Turner,54,0.54,37,2.0
127,128,128,Brendon de Jonge,114,0.52,77,4.0
128,T129,T129,James Driscoll,78,0.51,79,4.0
129,T129,T129,Davis Love III,79,0.51,59,3.0
130,131,131,Trevor Immelman,55,0.5,40,2.0
131,T132,T132,Steve Elkington,74,0.48,62,3.0
132,T132,T132,Justin Leonard,89,0.48,62,3.0
133,T132,T132,Ryan Moore,80,0.48,42,2.0
134,T132,T132,Joe Ogilvie,99,0.48,84,4.0
135,T132,T132,Jeff Quinney,91,0.48,62,3.0
136,137,137,Spencer Levin,110,0.47,86,4.0
137,T138,T138,Craig Bowden,56,0.45,44,2.0
138,T138,T138,Ryuji Imada,90,0.45,67,3.0
139,T138,T138,Lee Janzen,77,0.45,66,3.0
140,T138,T138,John Senden,103,0.45,88,4.0
141,142,142,Cameron Percy,73,0.44,45,2.0
142,T143,T143,Freddie Jacobson,83,0.43,69,3.0
143,T143,T143,Kevin Johnson,62,0.43,46,2.0
144,145,145,James Nitties,92,0.42,72,3.0
145,146,146,Chris Couch,66,0.4,50,2.0
146,T147,T147,Paul Goydos,78,0.38,52,2.0
147,T147,T147,Greg Kraft,52,0.38,26,1.0
148,T147,T147,Rocco Mediate,71,0.38,52,2.0
149,150,150,Rory McIlroy,54,0.37,27,1.0
150,T151,T151,Robert Garrigus,71,0.36,56,2.0
151,T151,T151,J.J. Henry,92,0.36,83,3.0
152,T151,T151,Derek Lamely,81,0.36,55,2.0
153,154,154,Charles Warren,64,0.34,59,2.0
154,T155,T155,Woody Austin,93,0.33,60,2.0
155,T155,T155,Ricky Barnes,103,0.33,60,2.0
156,T155,T155,Mark Calcavecchia,50,0.33,30,1.0
157,T158,T158,Zach Johnson,93,0.32,63,2.0
158,T158,T158,Jimmy Walker,82,0.32,62,2.0
159,T160,T160,Michael Bradley,77,0.31,64,2.0
160,T160,T160,Marc Leishman,87,0.31,65,2.0
161,T160,T160,Mike Weir,59,0.31,32,1.0
162,T163,T163,Ryan Palmer,84,0.3,67,2.0
163,T163,T163,Brenden Pappas,66,0.3,33,1.0
164,T163,T163,Bo Van Pelt,104,0.3,67,2.0
165,T163,T163,Vance Veazey,58,0.3,33,1.0
166,167,167,Webb Simpson,98,0.28,72,2.0
167,T168,T168,Justin Bolli,55,0.25,40,1.0
168,T168,T168,Jeff Maggert,76,0.25,40,1.0
169,T170,T170,Kevin Sutherland,86,0.24,85,2.0
170,T170,T170,Chris Wilson,65,0.24,42,1.0
171,172,172,Cameron Beckman,68,0.23,44,1.0
172,T173,T173,Skip Kendall,58,0.22,45,1.0
173,T173,T173,Andrew McLardy,52,0.22,46,1.0
174,T173,T173,Sean O'Hair,84,0.22,45,1.0
175,T173,T173,Omar Uresti,74,0.22,46,1.0
176,T177,T177,Tim Clark,88,0.19,52,1.0
177,T177,T177,Joe Durant,67,0.19,53,1.0
178,T179,T179,Brian Stuard,81,0.17,60,1.0
179,T179,T179,Roland Thatcher,72,0.17,58,1.0
180,181,181,George McNeill,79,0.16,61,1.0
181,T182,T182,Greg Owen,69,0.15,67,1.0
182,T182,T182,Kenny Perry,69,0.15,68,1.0
183,184,184,Jerry Kelly,99,0.13,76,1.0
184,T185,T185,Ángel Cabrera,64,0.0,55,
185,T185,T185,Brent Delahoussaye,57,0.0,35,
186,T185,T185,Lucas Glover,75,0.0,50,
187,T185,T185,Padraig Harrington,57,0.0,27,
188,T185,T185,Martin Laird,91,0.0,67,
189,T185,T185,Phil Mickelson,76,0.0,39,
190,T185,T185,Garth Mulroy,53,0.0,35,
191,T185,T185,Garrett Willis,82,0.0,71,
