,3-Putt_Avoidance_-_Inside_5_RANK THIS WEEK,3-Putt_Avoidance_-_Inside_5_RANK LAST WEEK,3-Putt_Avoidance_-_Inside_5_PLAYER NAME,3-Putt_Avoidance_-_Inside_5_ROUNDS,3-Putt_Avoidance_-_Inside_5_%,3-Putt_Avoidance_-_Inside_5_TOTAL 3 PUTTS,3-Putt_Avoidance_-_Inside_5_ATTEMPTS,3-Putt_Avoidance_-_Inside_5_2 PUTT OR BETTER %
87,T1,T1,Ryan Palmer,84,0.0,,265,100.0
88,T1,T1,Rod Pampling,77,0.0,,287,100.0
89,T1,T1,Brenden Pappas,66,0.0,,204,100.0
90,T1,T1,Pat Perez,90,0.0,,327,100.0
91,T1,T1,Tom Pernice Jr.,74,0.0,,217,100.0
92,T1,T1,Kenny Perry,69,0.0,,178,100.0
93,T1,T1,Tim Petrovic,105,0.0,,350,100.0
94,T1,T1,Aron Price,70,0.0,,212,100.0
95,T1,T1,Alex Prugh,88,0.0,,282,100.0
96,T1,T1,Ted Purdy,86,0.0,,292,100.0
97,T1,T1,Jeff Quinney,91,0.0,,307,100.0
98,T1,T1,Andres Romero,73,0.0,,263,100.0
99,T1,T1,Justin Rose,78,0.0,,293,100.0
100,T1,T1,Rory Sabbatini,79,0.0,,269,100.0
101,T1,T1,Michael Sim,64,0.0,,223,100.0
102,T1,T1,Webb Simpson,98,0.0,,356,100.0
103,T1,T1,Jeev Milkha Singh,59,0.0,,210,100.0
104,T1,T1,Paul Stankowski,62,0.0,,184,100.0
105,T1,T1,Kevin Streelman,90,0.0,,308,100.0
106,T1,T1,Steve Stricker,73,0.0,,211,100.0
107,T1,T1,Chris Stroud,90,0.0,,236,100.0
108,T1,T1,Brian Stuard,81,0.0,,254,100.0
109,T1,T1,Roger Tambellini,77,0.0,,199,100.0
110,T1,T1,Josh Teater,101,0.0,,340,100.0
111,T1,T1,Roland Thatcher,72,0.0,,243,100.0
112,T1,T1,David Toms,86,0.0,,288,100.0
113,T1,T1,Jerod Turner,54,0.0,,166,100.0
114,T1,T1,Bo Van Pelt,104,0.0,,331,100.0
115,T1,T1,Vance Veazey,58,0.0,,176,100.0
116,T1,T1,Scott Verplank,74,0.0,,237,100.0
117,T1,T1,Johnson Wagner,85,0.0,,271,100.0
118,T1,T1,Jimmy Walker,82,0.0,,269,100.0
119,T1,T1,Charles Warren,64,0.0,,193,100.0
120,T1,T1,Bubba Watson,77,0.0,,243,100.0
121,T1,T1,Boo Weekley,88,0.0,,262,100.0
122,T1,T1,Mike Weir,59,0.0,,202,100.0
123,T1,T1,Brett Wetterich,54,0.0,,177,100.0
124,T1,T1,Charlie Wi,95,0.0,,351,100.0
125,T1,T1,Jay Williamson,76,0.0,,212,100.0
126,T1,T1,Dean Wilson,54,0.0,,173,100.0
127,T1,T1,Mark Wilson,87,0.0,,274,100.0
128,T1,T1,Y.E. Yang,72,0.0,,208,100.0
129,130,130,J.B. Holmes,100,0.27,1.0,368,99.7
130,T131,T131,Aaron Baddeley,94,0.28,1.0,362,99.7
131,T131,T131,Ryuji Imada,90,0.28,1.0,359,99.7
132,133,133,Charles Howell III,103,0.29,1.0,347,99.7
133,T134,T134,Nathan Green,86,0.31,1.0,322,99.6
134,T134,T134,Matt Jones,89,0.31,1.0,318,99.6
135,T134,T134,Carl Pettersson,99,0.31,1.0,321,99.6
136,T137,T137,Rickie Fowler,98,0.32,1.0,317,99.6
137,T137,T137,Charley Hoffman,85,0.32,1.0,313,99.6
138,T137,T137,Kevin Na,94,0.32,1.0,315,99.6
139,T137,T137,Brandt Snedeker,89,0.32,1.0,312,99.6
140,T141,T141,Michael Letzig,84,0.33,1.0,303,99.6
141,T141,T141,Brett Quigley,96,0.33,1.0,301,99.6
142,T143,T143,Matt Kuchar,97,0.34,1.0,295,99.6
143,T143,T143,Scott Piercy,88,0.34,1.0,296,99.6
144,T143,T143,Heath Slocum,97,0.34,1.0,298,99.6
145,T143,T143,D.J. Trahan,92,0.34,1.0,292,99.6
146,T147,T147,Chad Campbell,94,0.35,1.0,287,99.6
147,T147,T147,John Senden,103,0.35,1.0,282,99.6
148,T149,T149,Vaughn Taylor,87,0.36,1.0,275,99.6
149,T149,T149,Nicholas Thompson,88,0.36,1.0,274,99.6
150,T151,T151,Jason Bohn,84,0.37,1.0,273,99.6
151,T151,T151,Jason Day,82,0.37,1.0,270,99.6
152,T151,T151,Kevin Stadler,86,0.37,1.0,268,99.6
153,T151,T151,Kevin Sutherland,86,0.37,1.0,272,99.6
154,T155,T155,Daniel Chopra,74,0.38,1.0,266,99.6
155,T155,T155,Will MacKenzie,72,0.38,1.0,264,99.6
156,T155,T155,Troy Matteson,84,0.38,1.0,261,99.6
157,T155,T155,John Rollins,81,0.38,1.0,262,99.6
158,T155,T155,Nick Watney,91,0.38,1.0,260,99.6
159,T160,T160,Mathew Goggin,85,0.39,1.0,256,99.6
160,T160,T160,George McNeill,79,0.39,1.0,255,99.6
161,T160,T160,Chris Tidland,77,0.39,1.0,258,99.6
162,163,163,Chris Riley,73,0.4,1.0,247,99.6
163,T164,T164,Jim Furyk,76,0.41,1.0,246,99.5
164,T164,T164,Hunter Mahan,85,0.41,1.0,246,99.5
165,T164,T164,Camilo Villegas,78,0.41,1.0,241,99.5
166,T164,T164,Garrett Willis,82,0.41,1.0,246,99.5
167,T168,T168,Martin Flores,75,0.42,1.0,236,99.5
168,T168,T168,Davis Love III,79,0.42,1.0,239,99.5
169,T168,T168,Omar Uresti,74,0.42,1.0,239,99.5
170,T171,T171,Phil Mickelson,76,0.43,1.0,233,99.5
171,T171,T171,Cameron Percy,73,0.43,1.0,231,99.5
172,T171,T171,Vijay Singh,75,0.43,1.0,233,99.5
173,174,174,Sean O'Hair,84,0.44,1.0,228,99.5
174,175,175,Rich Barcelo,70,0.45,1.0,222,99.5
175,176,176,Steve Wheatcroft,74,0.47,1.0,212,99.5
176,177,177,Adam Scott,70,0.51,1.0,197,99.4
177,178,178,Kevin Johnson,62,0.52,1.0,191,99.4
178,T179,T179,Tom Gillis,97,0.58,2.0,346,99.4
179,T179,T179,Cliff Kresge,50,0.58,1.0,173,99.4
180,T179,T179,Cameron Tringale,55,0.58,1.0,171,99.4
181,182,182,Andrew McLardy,52,0.63,1.0,158,99.3
182,T183,T183,Jonathan Byrd,85,0.67,2.0,300,99.3
183,T183,T183,Marc Leishman,87,0.67,2.0,297,99.3
184,T183,T183,Ian Poulter,55,0.67,1.0,150,99.3
185,186,186,James Nitties,92,0.68,2.0,292,99.3
186,187,187,D.A. Points,90,0.76,2.0,263,99.2
187,188,188,J.P. Hayes,79,0.82,2.0,245,99.1
188,189,189,Chris Wilson,65,0.91,2.0,219,99.0
189,190,190,David Lutterus,69,0.93,2.0,215,99.0
190,191,191,David Duval,71,1.01,2.0,199,98.9
191,192,192,Craig Bowden,56,2.04,4.0,196,97.9
