,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
98,T98,T98,Brenden Pappas,66,86.67,210,182
99,100,100,Boo Weekley,88,86.64,262,227
100,101,101,Robert Allenby,76,86.53,193,167
101,102,102,Shaun Micheel,70,86.52,178,154
102,103,103,Martin Flores,75,86.5,237,205
103,104,104,Bill Haas,87,86.49,259,224
104,105,105,Greg Kraft,52,86.47,133,115
105,106,106,Derek Lamely,81,86.45,214,185
106,107,107,Johnson Wagner,85,86.42,243,210
107,108,108,Jason Day,82,86.38,235,203
108,109,109,Tom Pernice Jr.,74,86.34,183,158
109,110,110,Brian Stuard,81,86.29,248,214
110,111,111,Justin Leonard,89,86.27,233,201
111,T112,T112,Brian Davis,101,86.22,312,269
112,T112,T112,David Duval,71,86.22,196,169
113,T112,T112,John Senden,103,86.22,283,244
114,T112,T112,Chris Tidland,77,86.22,225,194
115,116,116,Kevin Na,94,86.21,232,200
116,117,117,Stewart Cink,84,86.19,210,181
117,118,118,Josh Teater,101,86.12,353,304
118,119,119,Briny Baird,87,86.05,258,222
119,120,120,Chris DiMarco,88,86.04,265,228
120,121,121,Trevor Immelman,55,86.01,143,123
121,122,122,Stuart Appleby,101,85.94,313,269
122,123,123,Michael Letzig,84,85.92,277,238
123,124,124,Jerry Kelly,99,85.91,291,250
124,T125,T125,John Mallinger,78,85.85,205,176
125,T125,T125,Camilo Villegas,78,85.85,205,176
126,127,127,Sergio Garcia,58,85.83,127,109
127,128,128,Kevin Sutherland,86,85.82,268,230
128,129,129,Steve Marino,81,85.78,232,199
129,T130,T130,Mathew Goggin,85,85.76,295,253
130,T130,T130,Charlie Wi,95,85.76,323,277
131,132,132,Michael Bradley,77,85.66,244,209
132,T133,T133,Steve Flesch,78,85.65,216,185
133,T133,T133,Garrett Willis,82,85.65,237,203
134,135,135,Andrew McLardy,52,85.62,146,125
135,T136,T136,Kevin Streelman,90,85.61,285,244
136,T136,T136,Mark Wilson,87,85.61,285,244
137,138,138,Y.E. Yang,72,85.56,187,160
138,139,139,Graham DeLaet,88,85.51,283,242
139,T140,T140,Sean O'Hair,84,85.49,255,218
140,T140,T140,Joe Ogilvie,99,85.49,317,271
141,T142,T142,Steve Lowery,67,85.47,172,147
142,T142,T142,Bubba Watson,77,85.47,234,200
143,144,144,Matt Every,60,85.44,158,135
144,145,145,Paul Goydos,78,85.4,226,193
145,146,146,Woody Austin,93,85.34,307,262
146,147,147,Ernie Els,72,85.25,183,156
147,T148,T148,Marc Leishman,87,85.23,237,202
148,T148,T148,Ted Purdy,86,85.23,264,225
149,150,150,Tim Herron,79,85.22,230,196
150,151,151,J.B. Holmes,100,85.21,311,265
151,152,152,Dustin Johnson,83,85.15,229,195
152,153,153,Brett Wetterich,54,85.11,188,160
153,154,154,J.P. Hayes,79,85.07,221,188
154,155,155,George McNeill,79,85.0,240,204
155,156,156,Jay Williamson,76,84.88,205,174
156,157,157,Rory Sabbatini,79,84.56,259,219
157,158,158,D.J. Trahan,92,84.15,284,239
158,159,159,Troy Matteson,84,84.03,263,221
159,160,160,Ángel Cabrera,64,83.95,162,136
160,161,161,Alex Cejka,81,83.91,230,193
161,162,162,Chris Stroud,90,83.89,211,177
162,163,163,Jeff Maggert,76,83.77,228,191
163,164,164,John Daly,63,83.6,189,158
164,165,165,Jeev Milkha Singh,59,83.43,175,146
165,166,166,Mathias Grönberg,61,83.17,202,168
166,167,167,Charles Warren,64,82.94,170,141
167,168,168,Craig Bowden,56,82.76,203,168
168,169,169,Cameron Percy,73,82.63,213,176
169,170,170,David Lutterus,69,82.35,221,182
170,T171,T171,Jonathan Byrd,85,82.33,266,219
171,T171,T171,Davis Love III,79,82.33,215,177
172,T173,T173,Ricky Barnes,103,82.26,248,204
173,T173,T173,Rocco Mediate,71,82.26,186,153
174,175,175,K.J. Choi,82,81.91,199,163
175,176,176,Kevin Stadler,86,81.89,243,199
176,177,177,Vijay Singh,75,81.68,202,165
177,178,178,Jason Dufner,87,81.53,249,203
178,179,179,Cameron Tringale,55,81.33,150,122
179,180,180,Will MacKenzie,72,81.28,235,191
180,181,181,Roger Tambellini,77,81.05,190,154
181,182,182,Billy Mayfair,78,80.97,226,183
182,183,183,Adam Scott,70,80.35,173,139
183,184,184,Kevin Johnson,62,80.3,198,159
184,185,185,Vance Veazey,58,80.28,142,114
185,186,186,Greg Owen,69,80.09,226,181
186,187,187,Chris Wilson,65,79.91,214,171
187,188,188,Justin Bolli,55,79.74,153,122
188,189,189,Nicholas Thompson,88,79.67,246,196
189,190,190,Mark Calcavecchia,50,78.32,143,112
190,191,191,Garth Mulroy,53,76.03,146,111
191,192,192,Jeff Gove,57,75.36,138,104
