,Total_1_Putts_-_5-10_RANK THIS WEEK,Total_1_Putts_-_5-10_RANK LAST WEEK,Total_1_Putts_-_5-10_PLAYER NAME,Total_1_Putts_-_5-10_ROUNDS,Total_1_Putts_-_5-10_TOTAL,Total_1_Putts_-_5-10_TOTAL (FOR ALL DISTANCES),Total_1_Putts_-_5-10_PCT OF ALL 1-PUTTS
46,T47,T47,Chad Collins,87,145,565,25.7
47,T47,T47,Bryce Molder,84,145,528,27.5
48,49,49,Briny Baird,87,144,519,27.7
49,T50,T50,Marc Leishman,87,143,518,27.6
50,T50,T50,D.A. Points,90,143,508,28.1
51,T52,T52,Chris Stroud,90,142,472,30.1
52,T52,T52,Nick Watney,91,142,486,29.2
53,T54,T54,Jonathan Byrd,85,141,547,25.8
54,T54,T54,Chad Campbell,94,141,522,27.0
55,T56,T56,Woody Austin,93,140,573,24.4
56,T56,T56,Tim Clark,88,140,500,28.0
57,T56,T56,George McNeill,79,140,492,28.5
58,T56,T56,Mark Wilson,87,140,511,27.4
59,T60,T60,Rory Sabbatini,79,139,489,28.4
60,T60,T60,D.J. Trahan,92,139,528,26.3
61,T62,T62,J.P. Hayes,79,138,474,29.1
62,T62,T62,Jerry Kelly,99,138,532,25.9
63,T62,T62,Hunter Mahan,85,138,461,29.9
64,T65,T65,Tim Herron,79,137,487,28.1
65,T65,T65,David Toms,86,137,519,26.4
66,T67,T67,Daniel Chopra,74,136,477,28.5
67,T67,T67,Kevin Na,94,136,571,23.8
68,T67,T67,Nicholas Thompson,88,136,481,28.3
69,70,70,Dustin Johnson,83,135,456,29.6
70,T71,T71,Paul Goydos,78,134,472,28.4
71,T71,T71,Justin Rose,78,134,519,25.8
72,T71,T71,Heath Slocum,97,134,513,26.1
73,74,74,John Rollins,81,133,493,27.0
74,T75,T75,Alex Cejka,81,132,440,30.0
75,T75,T75,Ryan Palmer,84,132,522,25.3
76,T75,T75,Andres Romero,73,132,507,26.0
77,78,78,Kevin Stadler,86,131,488,26.8
78,T79,T79,Michael Bradley,77,129,446,28.9
79,T79,T79,James Driscoll,78,129,506,25.5
80,T79,T79,Bob Estes,79,129,479,26.9
81,T79,T79,Mathew Goggin,85,129,450,28.7
82,T79,T79,Justin Leonard,89,129,515,25.0
83,T84,T84,John Mallinger,78,127,449,28.3
84,T84,T84,Jimmy Walker,82,127,493,25.8
85,T84,T84,Bubba Watson,77,127,448,28.3
86,T87,T87,Jason Bohn,84,126,512,24.6
87,T87,T87,Aron Price,70,126,412,30.6
88,T89,T89,Jason Day,82,125,500,25.0
89,T89,T89,Steve Marino,81,125,447,28.0
90,T89,T89,Ryan Moore,80,125,431,29.0
91,T89,T89,Brian Stuard,81,125,491,25.5
92,T89,T89,Garrett Willis,82,125,467,26.8
93,94,94,Y.E. Yang,72,124,410,30.2
94,95,95,Roland Thatcher,72,123,443,27.8
95,T96,T96,Steve Flesch,78,122,463,26.3
96,T96,T96,Bill Haas,87,122,501,24.4
97,T96,T96,Rod Pampling,77,122,466,26.2
98,T96,T96,Ted Purdy,86,122,500,24.4
99,T100,T100,Lucas Glover,75,121,400,30.3
100,T100,T100,Boo Weekley,88,121,473,25.6
101,102,102,Stephen Ames,75,120,482,24.9
102,T103,T103,Kris Blanks,91,119,442,26.9
103,T103,T103,Lee Janzen,77,119,473,25.2
104,T103,T103,Chris Riley,73,119,443,26.9
105,T106,T106,Stewart Cink,84,117,464,25.2
106,T106,T106,Phil Mickelson,76,117,406,28.8
107,T106,T106,Sean O'Hair,84,117,428,27.3
108,109,109,Ben Curtis,78,116,439,26.4
109,T110,T110,Ben Crane,85,115,475,24.2
110,T110,T110,Martin Flores,75,115,442,26.0
111,T110,T110,Robert Garrigus,71,115,405,28.4
112,T110,T110,Kevin Sutherland,86,115,477,24.1
113,T110,T110,Chris Tidland,77,115,463,24.8
114,T115,T115,Johnson Wagner,85,114,500,22.8
115,T115,T115,Steve Wheatcroft,74,114,404,28.2
116,T117,T117,Blake Adams,84,113,506,22.3
117,T117,T117,Will MacKenzie,72,113,449,25.2
118,119,119,Richard Johnson,90,112,474,23.6
119,T120,T120,Graham DeLaet,88,110,500,22.0
120,T120,T120,Troy Matteson,84,110,456,24.1
121,T122,T122,Jim Furyk,76,109,436,25.0
122,T122,T122,Steve Stricker,73,109,412,26.5
123,124,124,Retief Goosen,75,108,387,27.9
124,T125,T125,Luke Donald,71,107,411,26.0
125,T125,T125,Derek Lamely,81,107,450,23.8
126,T125,T125,Rocco Mediate,71,107,374,28.6
127,T128,T128,David Duval,71,106,388,27.3
128,T128,T128,Tom Pernice Jr.,74,106,387,27.4
129,T128,T128,Michael Sim,64,106,405,26.2
130,131,131,Kenny Perry,69,105,353,29.7
131,T132,T132,Billy Mayfair,78,104,387,26.9
132,T132,T132,Jeev Milkha Singh,59,104,364,28.6
133,T132,T132,Paul Stankowski,62,104,359,29.0
134,T132,T132,Scott Verplank,74,104,420,24.8
135,T136,T136,Jeff Maggert,76,103,425,24.2
136,T136,T136,Charles Warren,64,103,360,28.6
137,T138,T138,K.J. Choi,82,102,437,23.3
138,T138,T138,Jason Dufner,87,102,458,22.3
139,140,140,Matt Every,60,101,364,27.7
140,T141,T141,Rich Barcelo,70,99,400,24.8
141,T141,T141,Steve Elkington,74,99,401,24.7
142,T141,T141,Vijay Singh,75,99,383,25.8
143,T141,T141,Brett Wetterich,54,99,340,29.1
144,T145,T145,Ángel Cabrera,64,98,353,27.8
145,T145,T145,Ernie Els,72,98,400,24.5
146,T145,T145,Bill Lunde,79,98,447,21.9
147,T148,T148,Cameron Beckman,68,97,389,24.9
148,T148,T148,Jarrod Lyle,54,97,319,30.4
149,T150,T150,David Lutterus,69,96,363,26.4
150,T150,T150,Roger Tambellini,77,96,361,26.6
151,152,152,Camilo Villegas,78,95,394,24.1
152,T153,T153,Robert Allenby,76,94,413,22.8
153,T153,T153,Dean Wilson,54,94,342,27.5
154,T155,T155,Henrik Bjornstad,72,93,354,26.3
155,T155,T155,Jay Williamson,76,93,397,23.4
156,T157,T157,Brad Faxon,58,92,344,26.7
157,T157,T157,Kevin Johnson,62,92,320,28.8
158,T157,T157,Vance Veazey,58,92,329,28.0
159,T160,T160,Chris Couch,66,91,417,21.8
160,T160,T160,Adam Scott,70,91,352,25.9
161,162,162,Cameron Percy,73,90,374,24.1
162,163,163,Joe Durant,67,89,364,24.5
163,T164,T164,Skip Kendall,58,88,348,25.3
164,T164,T164,Steve Lowery,67,88,351,25.1
165,T164,T164,Shaun Micheel,70,88,385,22.9
166,T164,T164,Geoff Ogilvy,62,88,363,24.2
167,T168,T168,Paul Casey,64,87,324,26.9
168,T168,T168,Brenden Pappas,66,87,361,24.1
169,T168,T168,Omar Uresti,74,87,382,22.8
170,T171,T171,Mathias Grönberg,61,85,344,24.7
171,T171,T171,Chris Wilson,65,85,346,24.6
172,T173,T173,Davis Love III,79,82,405,20.2
173,T173,T173,Andrew McLardy,52,82,288,28.5
174,175,175,John Daly,63,81,311,26.0
175,T176,T176,Padraig Harrington,57,78,338,23.1
176,T176,T176,Jerod Turner,54,78,289,27.0
177,178,178,Greg Owen,69,77,386,19.9
178,T179,T179,Brent Delahoussaye,57,76,302,25.2
179,T179,T179,Cliff Kresge,50,76,285,26.7
180,T181,T181,Craig Bowden,56,75,319,23.5
181,T181,T181,Trevor Immelman,55,75,283,26.5
182,183,183,Justin Bolli,55,72,272,26.5
183,184,184,Mike Weir,59,71,322,22.0
184,185,185,Garth Mulroy,53,70,262,26.7
185,186,186,Ian Poulter,55,69,257,26.8
186,187,187,Rory McIlroy,54,68,286,23.8
187,188,188,Jeff Gove,57,63,258,24.4
188,189,189,Sergio Garcia,58,58,235,24.7
189,T190,T190,Mark Calcavecchia,50,56,213,26.3
190,T190,T190,Greg Kraft,52,56,262,21.4
191,192,192,Cameron Tringale,55,53,273,19.4
