,Tenth_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Early_Par_5_Scoring_Average_AVG,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
67,T65,T65,Scott Verplank,88,4.64,181,39
68,T65,T65,Y.E. Yang,83,4.64,181,39
69,T70,T70,Stewart Cink,79,4.65,121,26
70,T70,T70,Will MacKenzie,69,4.65,228,49
71,T70,T70,Scott Piercy,85,4.65,223,48
72,T73,T73,Paul Goydos,79,4.66,135,29
73,T73,T73,Nathan Green,104,4.66,247,53
74,T73,T73,Zach Johnson,94,4.66,247,53
75,T73,T73,David Mathis,82,4.66,354,76
76,T73,T73,Rick Price,54,4.66,270,58
77,T73,T73,Vijay Singh,71,4.66,219,47
78,T79,T79,Kris Blanks,60,4.67,112,24
79,T79,T79,Jason Bohn,88,4.67,182,39
80,T79,T79,Ángel Cabrera,55,4.67,98,21
81,T79,T79,Lucas Glover,93,4.67,257,55
82,T79,T79,Jeff Klauk,97,4.67,336,72
83,T79,T79,Bill Lunde,83,4.67,238,51
84,T79,T79,Jarrod Lyle,65,4.67,229,49
85,T79,T79,Parker McLachlin,71,4.67,285,61
86,T79,T79,Carl Pettersson,86,4.67,140,30
87,T79,T79,Brian Vranesh,51,4.67,112,24
88,T79,T79,Charles Warren,63,4.67,215,46
89,T90,T90,Bob Estes,78,4.68,159,34
90,T90,T90,Jason Gore,74,4.68,173,37
91,T90,T90,Padraig Harrington,66,4.68,262,56
92,T90,T90,Freddie Jacobson,83,4.68,206,44
93,T90,T90,Martin Laird,72,4.68,234,50
94,T90,T90,Nick O'Hern,90,4.68,262,56
95,T90,T90,Pat Perez,74,4.68,145,31
96,T90,T90,Aron Price,89,4.68,290,62
97,T90,T90,Brandt Snedeker,81,4.68,234,50
98,T90,T90,Scott Sterling,51,4.68,173,37
99,T90,T90,D.J. Trahan,96,4.68,276,59
100,T101,T101,Alex Cejka,82,4.69,286,61
101,T101,T101,David Duval,56,4.69,169,36
102,T101,T101,Steve Flesch,77,4.69,169,36
103,T101,T101,Tim Herron,87,4.69,211,45
104,T101,T101,Cliff Kresge,78,4.69,272,58
105,T101,T101,Marc Leishman,91,4.69,230,49
106,T101,T101,Jeff Quinney,78,4.69,347,74
107,T108,T108,Steve Elkington,70,4.7,362,77
108,T108,T108,J.J. Henry,97,4.7,362,77
109,T108,T108,Peter Lonard,86,4.7,381,81
110,T108,T108,Ryan Moore,89,4.7,188,40
111,T108,T108,D.A. Points,99,4.7,268,57
112,T108,T108,Patrick Sheehan,51,4.7,202,43
113,T108,T108,Kirk Triplett,60,4.7,188,40
114,T115,T115,Bart Bryant,58,4.71,179,38
115,T115,T115,Daniel Chopra,89,4.71,311,66
116,T115,T115,Tim Clark,81,4.71,160,34
117,T115,T115,Kent Jones,73,4.71,212,45
118,T115,T115,Rod Pampling,72,4.71,226,48
119,T115,T115,Kevin Sutherland,96,4.71,297,63
120,T115,T115,Vaughn Taylor,88,4.71,273,58
121,T115,T115,Johnson Wagner,81,4.71,278,59
122,T115,T115,Jimmy Walker,74,4.71,80,17
123,T115,T115,Charlie Wi,92,4.71,273,58
124,T125,T125,Rich Beem,77,4.72,222,47
125,T125,T125,Joe Ogilvie,85,4.72,288,61
126,T125,T125,Adam Scott,53,4.72,184,39
127,T125,T125,Heath Slocum,95,4.72,250,53
128,T129,T129,Mark Brooks,55,4.73,142,30
129,T129,T129,Jeff Overton,92,4.73,312,66
130,T129,T129,Matt Weibring,65,4.73,142,30
131,T132,T132,Matt Bettencourt,98,4.75,228,48
132,T132,T132,Leif Olson,51,4.75,171,36
133,T132,T132,Ryan Palmer,78,4.75,242,51
134,T135,T135,Luke Donald,79,4.76,81,17
135,T135,T135,Chris Riley,77,4.76,262,55
136,T135,T135,Nicholas Thompson,96,4.76,333,70
137,T138,T138,Brian Gay,96,4.77,229,48
138,T138,T138,John Merrick,91,4.77,296,62
139,T138,T138,Kevin Stadler,65,4.77,148,31
140,T138,T138,Bo Van Pelt,100,4.77,248,52
141,T142,T142,Greg Chalmers,85,4.78,234,49
142,T142,T142,Glen Day,79,4.78,287,60
143,T142,T142,Derek Fathauer,63,4.78,220,46
144,T142,T142,Steve Lowery,83,4.78,244,51
145,T146,T146,Fred Couples,54,4.79,230,48
146,T146,T146,Lee Janzen,74,4.79,182,38
147,T146,T146,Casey Wittenberg,71,4.79,225,47
148,T149,T149,Colt Knost,71,4.8,221,46
149,T149,T149,Davis Love III,89,4.8,221,46
150,T149,T149,Corey Pavin,73,4.8,211,44
151,T149,T149,John Rollins,92,4.8,197,41
152,T149,T149,Darron Stiles,52,4.8,192,40
153,T154,T154,Briny Baird,89,4.81,337,70
154,T154,T154,Ricky Barnes,67,4.81,173,36
155,T154,T154,Joe Durant,62,4.81,231,48
156,T154,T154,Ian Poulter,59,4.81,130,27
157,T158,T158,Chris DiMarco,97,4.82,236,49
158,T158,T158,Bryce Molder,69,4.82,183,38
159,T158,T158,Marc Turnesa,77,4.82,159,33
160,T161,T161,Tommy Armour III,58,4.83,145,30
161,T161,T161,Ken Duke,87,4.83,222,46
162,T161,T161,J.B. Holmes,74,4.83,111,23
163,T161,T161,Gary Woodland,53,4.83,198,41
164,T165,T165,Bob Heintz,59,4.84,218,45
165,T165,T165,Jeff Maggert,79,4.84,266,55
166,T167,T167,Robert Allenby,71,4.85,131,27
167,T167,T167,K.J. Choi,65,4.85,131,27
168,T167,T167,Brad Faxon,59,4.85,189,39
169,T167,T167,Tom Lehman,55,4.85,194,40
170,T167,T167,Boo Weekley,79,4.85,165,34
171,T172,T172,Ben Curtis,63,4.86,141,29
172,T172,T172,Ernie Els,70,4.86,180,37
173,174,174,Brian Bateman,55,4.87,253,52
174,T175,T175,Aaron Baddeley,66,4.88,161,33
175,T175,T175,Greg Kraft,51,4.88,200,41
176,T175,T175,Brendon Todd,53,4.88,244,50
177,178,178,Peter Tomasulo,61,4.9,294,60
178,T179,T179,Michael Allen,73,4.91,162,33
179,T179,T179,Eric Axley,71,4.91,211,43
180,181,181,Justin Rose,71,4.92,182,37
181,182,182,Andres Romero,58,4.93,148,30
182,183,183,Jason Dufner,90,4.95,193,39
183,184,184,Todd Hamilton,83,4.98,314,63
