,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
50,T48,T48,Matt Weibring,69.75,558,8
51,52,52,James Nitties,69.78,628,9
52,53,53,Webb Simpson,69.83,419,6
53,54,54,Steve Lowery,69.88,559,8
54,55,55,Bill Lunde,69.89,629,9
55,T56,T56,Stuart Appleby,70.0,490,7
56,T56,T56,Bart Bryant,70.0,210,3
57,T56,T56,Anthony Kim,70.0,210,3
58,T56,T56,Rocco Mediate,70.0,560,8
59,T56,T56,Kenny Perry,70.0,140,2
60,T56,T56,Jay Williamson,70.0,420,6
61,62,62,Cliff Kresge,70.14,491,7
62,63,63,Leif Olson,70.17,421,6
63,T64,T64,Matt Bettencourt,70.2,351,5
64,T64,T64,Joe Durant,70.2,351,5
65,T64,T64,Peter Lonard,70.2,351,5
66,T64,T64,Hunter Mahan,70.2,351,5
67,T64,T64,Scott Verplank,70.2,702,10
68,T69,T69,Marc Leishman,70.22,632,9
69,T69,T69,Spencer Levin,70.22,632,9
70,T71,T71,Luke Donald,70.25,562,8
71,T71,T71,Jeff Maggert,70.25,281,4
72,T73,T73,Retief Goosen,70.33,211,3
73,T73,T73,Dustin Johnson,70.33,211,3
74,T73,T73,Michael Letzig,70.33,422,6
75,T73,T73,Boo Weekley,70.33,211,3
76,77,77,Justin Rose,70.43,493,7
77,78,78,Carl Pettersson,70.45,775,11
78,T79,T79,Alex Cejka,70.5,423,6
79,T79,T79,Jason Day,70.5,282,4
80,T79,T79,Chris DiMarco,70.5,705,10
81,T79,T79,Sergio Garcia,70.5,141,2
82,T83,T83,D.A. Points,70.6,706,10
83,T83,T83,Bo Van Pelt,70.6,1059,15
84,85,85,Dean Wilson,70.63,565,8
85,86,86,Bill Haas,70.67,636,9
86,87,87,Woody Austin,70.7,707,10
87,88,88,Ricky Barnes,70.71,495,7
88,T89,T89,Ben Curtis,70.75,283,4
89,T89,T89,Jarrod Lyle,70.75,283,4
90,T89,T89,Rick Price,70.75,283,4
91,T89,T89,Andres Romero,70.75,283,4
92,93,93,Greg Owen,70.8,354,5
93,94,94,Tim Herron,70.82,779,11
94,T95,T95,Ted Purdy,70.83,425,6
95,T95,T95,Y.E. Yang,70.83,425,6
96,97,97,Jason Dufner,70.86,496,7
97,98,98,Charles Howell III,70.89,638,9
98,99,99,Brett Quigley,70.9,709,10
99,T100,T100,Robert Allenby,71.0,355,5
100,T100,T100,Bob Estes,71.0,355,5
101,T100,T100,Jim Furyk,71.0,142,2
102,T100,T100,Todd Hamilton,71.0,426,6
103,T100,T100,David Mathis,71.0,213,3
104,T100,T100,Phil Mickelson,71.0,71,1
105,T100,T100,Tom Pernice Jr.,71.0,213,3
106,T100,T100,Aron Price,71.0,426,6
107,T100,T100,Adam Scott,71.0,71,1
108,T100,T100,Brendon Todd,71.0,213,3
109,T110,T110,Jonathan Byrd,71.17,427,6
110,T110,T110,Will MacKenzie,71.17,427,6
111,T112,T112,Briny Baird,71.2,356,5
112,T112,T112,Brian Bateman,71.2,356,5
113,T112,T112,Jeff Quinney,71.2,356,5
114,T112,T112,Heath Slocum,71.2,356,5
115,T116,T116,Mark Brooks,71.25,285,4
116,T116,T116,Nathan Green,71.25,570,8
117,T116,T116,J.J. Henry,71.25,285,4
118,T119,T119,Pat Perez,71.29,499,7
119,T119,T119,Kevin Stadler,71.29,499,7
120,T119,T119,Kevin Sutherland,71.29,499,7
121,T122,T122,Derek Fathauer,71.33,428,6
122,T122,T122,Paul Goydos,71.33,642,9
123,124,124,George McNeill,71.38,571,8
124,125,125,J.B. Holmes,71.43,500,7
125,T126,T126,Martin Laird,71.45,786,11
126,T126,T126,Marc Turnesa,71.45,786,11
127,T128,T128,Steve Elkington,71.5,286,4
128,T128,T128,Jeff Klauk,71.5,572,8
129,T128,T128,Peter Tomasulo,71.5,286,4
130,T128,T128,Camilo Villegas,71.5,286,4
131,132,132,Scott Piercy,71.56,644,9
132,133,133,Rod Pampling,71.57,501,7
133,T134,T134,Tim Clark,71.6,358,5
134,T134,T134,Charlie Wi,71.6,358,5
135,T136,T136,Kirk Triplett,71.67,430,6
136,T136,T136,Johnson Wagner,71.67,215,3
137,T136,T136,Mark Wilson,71.67,430,6
138,T139,T139,Brian Davis,71.8,718,10
139,T139,T139,Brian Gay,71.8,359,5
140,141,141,Richard Johnson,71.86,503,7
141,142,142,Tommy Armour III,71.88,575,8
142,T143,T143,K.J. Choi,72.0,360,5
143,T143,T143,Lee Janzen,72.0,360,5
144,T143,T143,Greg Kraft,72.0,216,3
145,T143,T143,Matt Kuchar,72.0,576,8
146,T143,T143,Steve Stricker,72.0,216,3
147,T143,T143,Jimmy Walker,72.0,432,6
148,T149,T149,Kent Jones,72.17,433,6
149,T149,T149,Corey Pavin,72.17,433,6
150,T149,T149,Brandt Snedeker,72.17,433,6
151,152,152,Joe Ogilvie,72.2,722,10
152,153,153,Aaron Baddeley,72.22,650,9
153,T154,T154,Ken Duke,72.25,578,8
154,T154,T154,Jason Gore,72.25,578,8
155,T156,T156,Brad Adamonis,72.29,506,7
156,T156,T156,Chez Reavie,72.29,506,7
157,158,158,Davis Love III,72.38,579,8
158,T159,T159,David Duval,72.4,362,5
159,T159,T159,Colt Knost,72.4,362,5
160,T159,T159,Brian Vranesh,72.4,362,5
161,T162,T162,Eric Axley,72.5,725,10
162,T162,T162,Stewart Cink,72.5,290,4
163,T162,T162,Darron Stiles,72.5,435,6
164,T162,T162,Gary Woodland,72.5,145,2
165,T166,T166,Robert Garrigus,72.67,218,3
166,T166,T166,Tom Lehman,72.67,218,3
167,168,168,Brad Faxon,72.82,801,11
168,169,169,Ryan Palmer,72.83,437,6
169,T170,T170,Mark Calcavecchia,73.0,584,8
170,T170,T170,Billy Mayfair,73.0,657,9
171,T170,T170,Nicholas Thompson,73.0,438,6
172,T170,T170,D.J. Trahan,73.0,584,8
173,174,174,John Mallinger,73.14,512,7
174,175,175,Ángel Cabrera,73.33,220,3
175,176,176,Nick Watney,73.5,294,4
176,177,177,Michael Allen,73.67,221,3
177,178,178,Parker McLachlin,73.83,443,6
178,T179,T179,Nick O'Hern,74.0,296,4
179,T179,T179,Vijay Singh,74.0,222,3
180,T179,T179,Kevin Streelman,74.0,518,7
181,182,182,Mathew Goggin,75.4,377,5
182,183,183,Padraig Harrington,77.0,77,1
