,Tenth_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_5_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_5_Scoring_Average_AVG,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
70,T61,T61,David Toms,98,4.63,88,19
71,T72,T72,Steve Marino,98,4.64,255,55
72,T72,T72,Parker McLachlin,71,4.64,153,33
73,T72,T72,Scott Verplank,88,4.64,209,45
74,T75,T75,Todd Hamilton,83,4.65,237,51
75,T75,T75,Brett Quigley,92,4.65,372,80
76,T77,T77,Briny Baird,89,4.66,149,32
77,T77,T77,Brendon de Jonge,90,4.66,331,71
78,T77,T77,Steve Flesch,77,4.66,247,53
79,T77,T77,Lucas Glover,93,4.66,177,38
80,T77,T77,Charles Howell III,99,4.66,289,62
81,T77,T77,Rocco Mediate,79,4.66,191,41
82,T77,T77,Patrick Sheehan,51,4.66,135,29
83,T84,T84,Stuart Appleby,79,4.67,210,45
84,T84,T84,Aaron Baddeley,66,4.67,252,54
85,T84,T84,Ken Duke,87,4.67,299,64
86,T84,T84,Sergio Garcia,59,4.67,42,9
87,T84,T84,Charley Hoffman,97,4.67,327,70
88,T84,T84,Anthony Kim,76,4.67,112,24
89,T84,T84,Davis Love III,89,4.67,252,54
90,T84,T84,Chez Reavie,81,4.67,196,42
91,T84,T84,Tag Ridings,50,4.67,210,45
92,T84,T84,Peter Tomasulo,61,4.67,126,27
93,T84,T84,Casey Wittenberg,71,4.67,224,48
94,T84,T84,Y.E. Yang,83,4.67,224,48
95,T96,T96,K.J. Choi,65,4.68,173,37
96,T96,T96,J.B. Holmes,74,4.68,342,73
97,T96,T96,Kevin Stadler,65,4.68,192,41
98,T96,T96,Jimmy Walker,74,4.68,309,66
99,T100,T100,Cameron Beckman,87,4.69,314,67
100,T100,T100,Bob Estes,78,4.69,291,62
101,T100,T100,Steve Lowery,83,4.69,253,54
102,T100,T100,Andres Romero,58,4.69,164,35
103,T104,T104,Ricky Barnes,67,4.7,282,60
104,T104,T104,Kent Jones,73,4.7,221,47
105,T104,T104,Cliff Kresge,78,4.7,216,46
106,T107,T107,Jason Bohn,88,4.71,330,70
107,T107,T107,Ben Curtis,63,4.71,179,38
108,T107,T107,Matt Kuchar,82,4.71,264,56
109,T107,T107,Bill Lunde,83,4.71,240,51
110,T107,T107,Tim Petrovic,97,4.71,245,52
111,T107,T107,Carl Pettersson,86,4.71,396,84
112,T107,T107,Camilo Villegas,76,4.71,80,17
113,T114,T114,Robert Allenby,71,4.72,137,29
114,T114,T114,J.J. Henry,97,4.72,184,39
115,T114,T114,John Mallinger,90,4.72,236,50
116,T117,T117,Michael Allen,73,4.73,260,55
117,T117,T117,Mark Calcavecchia,72,4.73,246,52
118,T117,T117,Michael Letzig,96,4.73,298,63
119,T117,T117,Troy Matteson,95,4.73,213,45
120,T117,T117,Kevin Sutherland,96,4.73,208,44
121,T122,T122,Brian Davis,103,4.74,218,46
122,T122,T122,David Mathis,82,4.74,199,42
123,T122,T122,Ryan Palmer,78,4.74,270,57
124,T122,T122,Gary Woodland,53,4.74,166,35
125,T126,T126,Scott McCarron,91,4.75,252,53
126,T126,T126,George McNeill,82,4.75,133,28
127,T126,T126,Ryan Moore,89,4.75,328,69
128,T126,T126,Kevin Na,91,4.75,209,44
129,T126,T126,Jeff Quinney,78,4.75,228,48
130,T126,T126,Brandt Snedeker,81,4.75,209,44
131,T126,T126,Dean Wilson,81,4.75,266,56
132,T133,T133,Woody Austin,84,4.76,319,67
133,T133,T133,David Duval,56,4.76,200,42
134,T133,T133,Jeff Maggert,79,4.76,176,37
135,T133,T133,Leif Olson,51,4.76,176,37
136,T133,T133,Johnson Wagner,81,4.76,238,50
137,T133,T133,Jay Williamson,69,4.76,238,50
138,T139,T139,Paul Goydos,79,4.77,286,60
139,T139,T139,Bob Heintz,59,4.77,167,35
140,T139,T139,Billy Mayfair,83,4.77,267,56
141,T139,T139,John Rollins,92,4.77,334,70
142,T139,T139,Charlie Wi,92,4.77,310,65
143,144,144,Ted Purdy,101,4.78,263,55
144,T145,T145,Stephen Ames,77,4.79,249,52
145,T145,T145,Stewart Cink,79,4.79,134,28
146,T145,T145,Chris DiMarco,97,4.79,335,70
147,T145,T145,Joe Durant,62,4.79,201,42
148,T145,T145,Tom Lehman,55,4.79,91,19
149,T145,T145,D.A. Points,99,4.79,292,61
150,T145,T145,Aron Price,89,4.79,187,39
151,T152,T152,Robert Garrigus,83,4.8,216,45
152,T152,T152,Lee Janzen,74,4.8,221,46
153,T152,T152,Greg Kraft,51,4.8,96,20
154,T152,T152,Kevin Streelman,97,4.8,259,54
155,T156,T156,Derek Fathauer,63,4.81,226,47
156,T156,T156,Nick O'Hern,90,4.81,231,48
157,T158,T158,Phil Mickelson,66,4.82,53,11
158,T158,T158,Joe Ogilvie,85,4.82,236,49
159,T158,T158,Darron Stiles,52,4.82,183,38
160,T161,T161,Mathew Goggin,76,4.83,169,35
161,T161,T161,Will MacKenzie,69,4.83,145,30
162,T161,T161,Brian Vranesh,51,4.83,193,40
163,T161,T161,Matt Weibring,65,4.83,193,40
164,T165,T165,Tommy Armour III,58,4.84,179,37
165,T165,T165,Eric Axley,71,4.84,300,62
166,T165,T165,Tim Herron,87,4.84,271,56
167,T165,T165,James Nitties,86,4.84,271,56
168,T165,T165,Webb Simpson,94,4.84,213,44
169,T165,T165,Marc Turnesa,77,4.84,334,69
170,T171,T171,Ryuji Imada,85,4.85,199,41
171,T171,T171,Hunter Mahan,94,4.85,97,20
172,T171,T171,Corey Pavin,73,4.85,194,40
173,T174,T174,Vijay Singh,71,4.86,102,21
174,T174,T174,Scott Sterling,51,4.86,102,21
175,176,176,Peter Lonard,86,4.87,224,46
176,T177,T177,Mark Brooks,55,4.88,166,34
177,T177,T177,Richard Johnson,85,4.88,239,49
178,T179,T179,Brad Faxon,59,4.9,245,50
179,T179,T179,John Merrick,91,4.9,235,48
180,181,181,Brendon Todd,53,4.92,118,24
181,182,182,Marc Leishman,91,4.94,257,52
182,183,183,Tim Clark,81,4.95,213,43
183,184,184,Geoff Ogilvy,78,5.0,30,6
