,Early_Par_5_Scoring_Average_RANK THIS WEEK,Early_Par_5_Scoring_Average_RANK LAST WEEK,Early_Par_5_Scoring_Average_PLAYER NAME,Early_Par_5_Scoring_Average_ROUNDS,Early_Par_5_Scoring_Average_AVG,Early_Par_5_Scoring_Average_TOTAL STROKES,Early_Par_5_Scoring_Average_TOTAL HOLES
32,T26,T26,Jerry Kelly,90,4.61,590,128
33,T26,T26,Anthony Kim,76,4.61,443,96
34,T26,T26,Martin Laird,72,4.61,461,100
35,T26,T26,Davis Love III,89,4.61,609,132
36,T26,T26,Steve Marino,98,4.61,585,127
37,T26,T26,Tag Ridings,50,4.61,309,67
38,T39,T39,Alex Cejka,82,4.62,578,125
39,T39,T39,Fred Couples,54,4.62,393,85
40,T39,T39,Jason Day,61,4.62,434,94
41,T39,T39,Brendon de Jonge,90,4.62,697,151
42,T39,T39,Michael Letzig,96,4.62,716,155
43,T39,T39,James Nitties,86,4.62,480,104
44,T39,T39,Camilo Villegas,76,4.62,527,114
45,T46,T46,Stuart Appleby,79,4.63,565,122
46,T46,T46,Tim Herron,87,4.63,592,128
47,T46,T46,Hunter Mahan,94,4.63,634,137
48,T46,T46,Kevin Na,91,4.63,629,136
49,T46,T46,Tom Pernice Jr.,82,4.63,644,139
50,T46,T46,Kenny Perry,92,4.63,556,120
51,T46,T46,Kevin Stadler,65,4.63,421,91
52,T46,T46,Scott Verplank,88,4.63,514,111
53,T54,T54,Robert Allenby,71,4.64,487,105
54,T54,T54,Mathew Goggin,76,4.64,557,120
55,T54,T54,Bill Lunde,83,4.64,641,138
56,T54,T54,Ted Purdy,101,4.64,752,162
57,T54,T54,Adam Scott,53,4.64,362,78
58,T54,T54,Johnson Wagner,81,4.64,603,130
59,T54,T54,Jimmy Walker,74,4.64,580,125
60,T54,T54,Mike Weir,85,4.64,613,132
61,T54,T54,Dean Wilson,81,4.64,706,152
62,T54,T54,Mark Wilson,99,4.64,696,150
63,T64,T64,Brad Adamonis,70,4.65,581,125
64,T64,T64,Cameron Beckman,87,4.65,679,146
65,T64,T64,Jason Bohn,88,4.65,712,153
66,T64,T64,Greg Chalmers,85,4.65,512,110
67,T64,T64,Marc Leishman,91,4.65,618,133
68,T64,T64,Troy Matteson,95,4.65,684,147
69,T64,T64,Jeff Overton,92,4.65,647,139
70,T64,T64,Bo Van Pelt,100,4.65,721,155
71,T72,T72,Chad Campbell,90,4.66,722,155
72,T72,T72,Lucas Glover,93,4.66,541,116
73,T72,T72,George McNeill,82,4.66,596,128
74,T72,T72,Bryce Molder,69,4.66,382,82
75,T72,T72,Greg Owen,97,4.66,676,145
76,T72,T72,Vijay Singh,71,4.66,480,103
77,T72,T72,Kevin Sutherland,96,4.66,871,187
78,T72,T72,Nicholas Thompson,96,4.66,834,179
79,T72,T72,David Toms,98,4.66,643,138
80,T72,T72,Brian Vranesh,51,4.66,419,90
81,T82,T82,Matt Bettencourt,98,4.67,724,155
82,T82,T82,Derek Fathauer,63,4.67,481,103
83,T82,T82,Paul Goydos,79,4.67,542,116
84,T82,T82,Ryuji Imada,85,4.67,663,142
85,T82,T82,Nick O'Hern,90,4.67,644,138
86,T82,T82,Joe Ogilvie,85,4.67,607,130
87,T82,T82,Brett Quigley,92,4.67,691,148
88,T82,T82,Chris Riley,77,4.67,589,126
89,T82,T82,John Rollins,92,4.67,691,148
90,T82,T82,Rory Sabbatini,81,4.67,523,112
91,T82,T82,Jay Williamson,69,4.67,588,126
92,T93,T93,Aaron Baddeley,66,4.68,533,114
93,T93,T93,Mark Calcavecchia,72,4.68,623,133
94,T93,T93,Chris DiMarco,97,4.68,734,157
95,T93,T93,Joe Durant,62,4.68,519,111
96,T93,T93,Harrison Frazar,93,4.68,697,149
97,T93,T93,David Mathis,82,4.68,641,137
98,T93,T93,Parker McLachlin,71,4.68,655,140
99,T93,T93,Leif Olson,51,4.68,374,80
100,T93,T93,Andres Romero,58,4.68,482,103
101,T93,T93,Patrick Sheehan,51,4.68,421,90
102,T93,T93,Kevin Streelman,97,4.68,697,149
103,T104,T104,Ricky Barnes,67,4.69,464,99
104,T104,T104,Rich Beem,77,4.69,610,130
105,T104,T104,Ben Crane,93,4.69,694,148
106,T104,T104,Bob Estes,78,4.69,586,125
107,T104,T104,Jim Furyk,86,4.69,535,114
108,T104,T104,Nathan Green,104,4.69,779,166
109,T104,T104,J.J. Henry,97,4.69,676,144
110,T104,T104,Freddie Jacobson,83,4.69,638,136
111,T104,T104,Steve Lowery,83,4.69,778,166
112,T104,T104,Ryan Moore,89,4.69,591,126
113,T104,T104,Pat Perez,74,4.69,516,110
114,T104,T104,D.A. Points,99,4.69,723,154
115,T104,T104,Aron Price,89,4.69,764,163
116,T104,T104,Justin Rose,71,4.69,521,111
117,T104,T104,Charles Warren,63,4.69,521,111
118,T119,T119,Cliff Kresge,78,4.7,526,112
119,T119,T119,Jeff Maggert,79,4.7,573,122
120,T119,T119,John Mallinger,90,4.7,799,170
121,T119,T119,Billy Mayfair,83,4.7,672,143
122,T119,T119,Darron Stiles,52,4.7,381,81
123,T119,T119,Vaughn Taylor,88,4.7,578,123
124,T125,T125,Briny Baird,89,4.71,542,115
125,T125,T125,Daniel Chopra,89,4.71,721,153
126,T125,T125,Ben Curtis,63,4.71,513,109
127,T125,T125,Steve Elkington,70,4.71,622,132
128,T125,T125,Richard Johnson,85,4.71,678,144
129,T125,T125,Spencer Levin,75,4.71,626,133
130,T125,T125,Peter Lonard,86,4.71,721,153
131,T125,T125,Will MacKenzie,69,4.71,528,112
132,T125,T125,Rocco Mediate,79,4.71,654,139
133,T125,T125,Webb Simpson,94,4.71,707,150
134,T125,T125,Charlie Wi,92,4.71,659,140
135,T136,T136,Ángel Cabrera,55,4.72,392,83
136,T136,T136,Ken Duke,87,4.72,778,165
137,T136,T136,Padraig Harrington,66,4.72,496,105
138,T136,T136,Lee Janzen,74,4.72,562,119
139,T136,T136,Ryan Palmer,78,4.72,628,133
140,T136,T136,Jeff Quinney,78,4.72,689,146
141,T136,T136,Chez Reavie,81,4.72,679,144
142,T136,T136,Heath Slocum,95,4.72,750,159
143,T136,T136,Boo Weekley,79,4.72,481,102
144,T145,T145,Kris Blanks,60,4.73,435,92
145,T145,T145,Jason Dufner,90,4.73,677,143
146,T145,T145,Casey Wittenberg,71,4.73,516,109
147,T148,T148,Ernie Els,70,4.74,436,92
148,T148,T148,Brian Gay,96,4.74,715,151
149,T148,T148,Bob Heintz,59,4.74,446,94
150,T148,T148,Jarrod Lyle,65,4.74,517,109
151,T148,T148,Sean O'Hair,80,4.74,474,100
152,T148,T148,Carl Pettersson,86,4.74,602,127
153,T148,T148,Scott Sterling,51,4.74,403,85
154,155,155,Tommy Armour III,58,4.75,451,95
155,T156,T156,Steve Flesch,77,4.76,667,140
156,T156,T156,Jason Gore,74,4.76,609,128
157,T156,T156,Jeff Klauk,97,4.76,738,155
158,T159,T159,Mark Brooks,55,4.77,530,111
159,T159,T159,K.J. Choi,65,4.77,482,101
160,T159,T159,Glen Day,79,4.77,591,124
161,T159,T159,David Duval,56,4.77,420,88
162,T159,T159,Kent Jones,73,4.77,582,122
163,T159,T159,John Merrick,91,4.77,610,128
164,T159,T159,Corey Pavin,73,4.77,610,128
165,T159,T159,Ian Poulter,59,4.77,310,65
166,T159,T159,Gary Woodland,53,4.77,401,84
167,T168,T168,Bart Bryant,58,4.78,397,83
168,T168,T168,J.B. Holmes,74,4.78,574,120
169,T168,T168,Phil Mickelson,66,4.78,507,106
170,T168,T168,Rod Pampling,72,4.78,478,100
171,T168,T168,Peter Tomasulo,61,4.78,449,94
172,173,173,Michael Allen,73,4.79,522,109
173,174,174,Colt Knost,71,4.8,528,110
174,175,175,Brendon Todd,53,4.81,385,80
175,T176,T176,Todd Hamilton,83,4.82,646,134
176,T176,T176,Kirk Triplett,60,4.82,535,111
177,T178,T178,Brian Bateman,55,4.83,449,93
178,T178,T178,Brad Faxon,59,4.83,497,103
179,T178,T178,Greg Kraft,51,4.83,449,93
180,181,181,Rick Price,54,4.84,465,96
181,182,182,Eric Axley,71,4.86,617,127
182,183,183,Tom Lehman,55,4.9,446,91
183,184,184,Marc Turnesa,77,4.94,613,124
