,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
71,T71,T71,Ángel Cabrera,70.5,423,6
72,T71,T71,Marc Leishman,70.5,564,8
73,T71,T71,Kevin Stadler,70.5,423,6
74,T71,T71,Peter Tomasulo,70.5,141,2
75,T71,T71,Bo Van Pelt,70.5,846,12
76,T71,T71,Mike Weir,70.5,564,8
77,T71,T71,Casey Wittenberg,70.5,423,6
78,79,79,Justin Leonard,70.53,1058,15
79,80,80,John Senden,70.55,776,11
80,T81,T81,Rory Sabbatini,70.56,635,9
81,T81,T81,Camilo Villegas,70.56,635,9
82,T83,T83,Michael Allen,70.57,494,7
83,T83,T83,D.J. Trahan,70.57,494,7
84,T85,T85,Luke Donald,70.58,847,12
85,T85,T85,Jeff Klauk,70.58,847,12
86,T87,T87,Kris Blanks,70.67,212,3
87,T87,T87,Brendon de Jonge,70.67,424,6
88,T87,T87,J.J. Henry,70.67,424,6
89,T87,T87,Peter Lonard,70.67,424,6
90,T87,T87,Heath Slocum,70.67,424,6
91,92,92,Carl Pettersson,70.71,495,7
92,93,93,Scott Verplank,70.73,778,11
93,T94,T94,Robert Allenby,70.75,566,8
94,T94,T94,Bill Lunde,70.75,283,4
95,T94,T94,Jay Williamson,70.75,283,4
96,97,97,Y.E. Yang,70.82,779,11
97,98,98,Greg Owen,70.88,567,8
98,T99,T99,Jeff Maggert,70.89,638,9
99,T99,T99,Bryce Molder,70.89,638,9
100,T101,T101,Tommy Armour III,71.0,284,4
101,T101,T101,Brian Bateman,71.0,142,2
102,T101,T101,K.J. Choi,71.0,497,7
103,T101,T101,Padraig Harrington,71.0,568,8
104,T101,T101,Bob Heintz,71.0,355,5
105,T101,T101,Cliff Kresge,71.0,355,5
106,T101,T101,Steve Marino,71.0,994,14
107,T101,T101,Leif Olson,71.0,142,2
108,T101,T101,Pat Perez,71.0,497,7
109,T101,T101,Patrick Sheehan,71.0,213,3
110,T101,T101,Vijay Singh,71.0,639,9
111,112,112,Matt Kuchar,71.08,853,12
112,T113,T113,Jason Bohn,71.13,569,8
113,T113,T113,Robert Garrigus,71.13,569,8
114,T113,T113,D.A. Points,71.13,569,8
115,T113,T113,Vaughn Taylor,71.13,569,8
116,T117,T117,Jason Gore,71.2,356,5
117,T117,T117,Mark Wilson,71.2,712,10
118,T119,T119,John Merrick,71.22,641,9
119,T119,T119,Jeff Overton,71.22,641,9
120,T119,T119,Kevin Streelman,71.22,641,9
121,122,122,Bob Estes,71.25,570,8
122,123,123,Chris Riley,71.29,499,7
123,T124,T124,Ryuji Imada,71.33,428,6
124,T124,T124,James Nitties,71.33,642,9
125,T124,T124,Andres Romero,71.33,214,3
126,127,127,Kenny Perry,71.38,928,13
127,128,128,Briny Baird,71.42,857,12
128,129,129,George McNeill,71.43,500,7
129,130,130,Boo Weekley,71.44,643,9
130,131,131,Charley Hoffman,71.46,929,13
131,T132,T132,Daniel Chopra,71.5,572,8
132,T132,T132,Brad Faxon,71.5,143,2
133,T132,T132,Spencer Levin,71.5,286,4
134,T132,T132,Parker McLachlin,71.5,143,2
135,T132,T132,Rocco Mediate,71.5,286,4
136,137,137,Davis Love III,71.56,644,9
137,T138,T138,Woody Austin,71.6,716,10
138,T138,T138,Tom Lehman,71.6,358,5
139,T138,T138,Charles Warren,71.6,358,5
140,T141,T141,Anthony Kim,71.63,573,8
141,T141,T141,Troy Matteson,71.63,573,8
142,T143,T143,Rick Price,71.67,215,3
143,T143,T143,Chez Reavie,71.67,215,3
144,145,145,Geoff Ogilvy,71.7,717,10
145,T146,T146,Brad Adamonis,71.75,287,4
146,T146,T146,Alex Cejka,71.75,574,8
147,T148,T148,Ben Curtis,71.83,431,6
148,T148,T148,Corey Pavin,71.83,431,6
149,T148,T148,Bubba Watson,71.83,431,6
150,151,151,Joe Ogilvie,71.86,503,7
151,152,152,Michael Letzig,71.89,647,9
152,153,153,Ted Purdy,72.0,576,8
153,154,154,Lucas Glover,72.07,1081,15
154,155,155,Jonathan Byrd,72.09,793,11
155,156,156,Matt Bettencourt,72.1,721,10
156,157,157,Richard Johnson,72.17,433,6
157,T158,T158,Joe Durant,72.25,289,4
158,T158,T158,Todd Hamilton,72.25,289,4
159,T158,T158,Darron Stiles,72.25,289,4
160,T158,T158,Marc Turnesa,72.25,289,4
161,T162,T162,Ken Duke,72.33,217,3
162,T162,T162,Colt Knost,72.33,434,6
163,T162,T162,John Rollins,72.33,651,9
164,T165,T165,Chris Stroud,72.4,362,5
165,T165,T165,Nicholas Thompson,72.4,362,5
166,T167,T167,J.B. Holmes,72.5,435,6
167,T167,T167,Gary Woodland,72.5,145,2
168,T169,T169,Nathan Green,72.6,726,10
169,T169,T169,Johnson Wagner,72.6,363,5
170,T171,T171,David Duval,72.67,218,3
171,T171,T171,Retief Goosen,72.67,654,9
172,T171,T171,Jarrod Lyle,72.67,218,3
173,T171,T171,Brendon Todd,72.67,218,3
174,175,175,Stewart Cink,72.71,509,7
175,T176,T176,Bart Bryant,72.8,364,5
176,T176,T176,Billy Mayfair,72.8,364,5
177,178,178,Paul Goydos,73.0,511,7
178,179,179,Rod Pampling,73.13,585,8
179,180,180,Stuart Appleby,73.57,515,7
180,181,181,Kent Jones,73.67,221,3
181,182,182,Scott Piercy,73.75,590,8
182,183,183,Aron Price,74.67,224,3
183,184,184,Mark Brooks,75.0,75,1
