,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
46,47,47,Justin Leonard,69.88,559,8
47,48,48,Tiger Woods,69.89,629,9
48,T49,T49,Ricky Barnes,70.0,210,3
49,T49,T49,Bart Bryant,70.0,210,3
50,T49,T49,Alex Cejka,70.0,280,4
51,T49,T49,Bob Heintz,70.0,350,5
52,T49,T49,Michael Letzig,70.0,630,9
53,T49,T49,Hunter Mahan,70.0,700,10
54,55,55,Brian Gay,70.11,631,9
55,56,56,Boo Weekley,70.13,561,8
56,57,57,Retief Goosen,70.14,491,7
57,T58,T58,Glen Day,70.17,421,6
58,T58,T58,Chris DiMarco,70.17,421,6
59,T58,T58,Kirk Triplett,70.17,421,6
60,T61,T61,Robert Allenby,70.2,351,5
61,T61,T61,Charles Howell III,70.2,351,5
62,T61,T61,Bill Lunde,70.2,351,5
63,T61,T61,Y.E. Yang,70.2,351,5
64,65,65,Robert Garrigus,70.22,632,9
65,T66,T66,Daniel Chopra,70.25,281,4
66,T66,T66,Ernie Els,70.25,562,8
67,T66,T66,Paul Goydos,70.25,281,4
68,T66,T66,John Merrick,70.25,562,8
69,T66,T66,Tag Ridings,70.25,281,4
70,71,71,D.A. Points,70.29,492,7
71,T72,T72,Rory Sabbatini,70.3,703,10
72,T72,T72,Nick Watney,70.3,703,10
73,T74,T74,Greg Chalmers,70.33,422,6
74,T74,T74,Kent Jones,70.33,422,6
75,T74,T74,Bryce Molder,70.33,422,6
76,T74,T74,Vijay Singh,70.33,422,6
77,78,78,Joe Ogilvie,70.38,563,8
78,79,79,Chris Stroud,70.4,704,10
79,T80,T80,Jason Bohn,70.43,493,7
80,T80,T80,Greg Owen,70.43,493,7
81,T80,T80,Johnson Wagner,70.43,493,7
82,T83,T83,Rick Price,70.5,564,8
83,T83,T83,Peter Tomasulo,70.5,564,8
84,85,85,Ted Purdy,70.57,494,7
85,86,86,Heath Slocum,70.6,706,10
86,T87,T87,Charley Hoffman,70.67,212,3
87,T87,T87,Scott Verplank,70.67,424,6
88,T89,T89,Chad Campbell,70.71,495,7
89,T89,T89,Troy Matteson,70.71,495,7
90,T91,T91,Woody Austin,70.75,283,4
91,T91,T91,Jim Furyk,70.75,566,8
92,T91,T91,Lucas Glover,70.75,566,8
93,T91,T91,Nick O'Hern,70.75,566,8
94,95,95,Jeff Klauk,70.8,354,5
95,96,96,Steve Flesch,70.83,425,6
96,97,97,Kenny Perry,70.86,496,7
97,98,98,Padraig Harrington,70.88,567,8
98,T99,T99,Steve Elkington,71.0,355,5
99,T99,T99,Steve Marino,71.0,284,4
100,T99,T99,Billy Mayfair,71.0,568,8
101,T99,T99,Scott McCarron,71.0,568,8
102,T99,T99,James Nitties,71.0,284,4
103,T99,T99,Sean O'Hair,71.0,284,4
104,T99,T99,Carl Pettersson,71.0,426,6
105,T99,T99,Ian Poulter,71.0,284,4
106,T99,T99,Matt Weibring,71.0,284,4
107,T99,T99,Dean Wilson,71.0,639,9
108,109,109,Briny Baird,71.08,853,12
109,110,110,Peter Lonard,71.09,782,11
110,111,111,Camilo Villegas,71.1,711,10
111,112,112,Lee Janzen,71.13,569,8
112,T113,T113,Nathan Green,71.14,498,7
113,T113,T113,Ryan Palmer,71.14,498,7
114,115,115,Stewart Cink,71.17,427,6
115,T116,T116,Brad Adamonis,71.2,356,5
116,T116,T116,Cameron Beckman,71.2,356,5
117,T116,T116,Mike Weir,71.2,712,10
118,119,119,Fred Couples,71.29,499,7
119,T120,T120,Martin Laird,71.33,428,6
120,T120,T120,Geoff Ogilvy,71.33,642,9
121,122,122,Ben Crane,71.36,999,14
122,123,123,Zach Johnson,71.38,571,8
123,T124,T124,Todd Hamilton,71.43,500,7
124,T124,T124,Bubba Watson,71.43,500,7
125,126,126,Vaughn Taylor,71.44,643,9
126,T127,T127,Kris Blanks,71.5,143,2
127,T127,T127,Luke Donald,71.5,286,4
128,T127,T127,Cliff Kresge,71.5,429,6
129,T127,T127,Leif Olson,71.5,286,4
130,T127,T127,Jeff Quinney,71.5,429,6
131,T127,T127,John Rollins,71.5,572,8
132,T127,T127,Nicholas Thompson,71.5,572,8
133,T134,T134,John Senden,71.57,501,7
134,T134,T134,Steve Stricker,71.57,501,7
135,136,136,Casey Wittenberg,71.6,358,5
136,T137,T137,Spencer Levin,71.67,215,3
137,T137,T137,Rod Pampling,71.67,430,6
138,139,139,David Mathis,71.71,502,7
139,T140,T140,K.J. Choi,71.75,287,4
140,T140,T140,Will MacKenzie,71.75,574,8
141,T140,T140,Aron Price,71.75,287,4
142,T143,T143,Mark Calcavecchia,71.8,359,5
143,T143,T143,Parker McLachlin,71.8,718,10
144,T143,T143,Scott Piercy,71.8,359,5
145,146,146,George McNeill,71.86,503,7
146,147,147,Tim Petrovic,71.88,575,8
147,T148,T148,Matt Bettencourt,72.0,432,6
148,T148,T148,Brendon de Jonge,72.0,576,8
149,T148,T148,Colt Knost,72.0,648,9
150,T148,T148,Brett Quigley,72.0,144,2
151,T148,T148,Andres Romero,72.0,144,2
152,T148,T148,Patrick Sheehan,72.0,288,4
153,154,154,David Duval,72.1,721,10
154,T155,T155,Sergio Garcia,72.14,505,7
155,T155,T155,Kevin Sutherland,72.14,505,7
156,157,157,Richard Johnson,72.17,433,6
157,158,158,Dustin Johnson,72.22,650,9
158,159,159,Kevin Na,72.25,289,4
159,160,160,Jonathan Byrd,72.29,506,7
160,161,161,Mathew Goggin,72.33,434,6
161,162,162,Charles Warren,72.4,362,5
162,T163,T163,Tommy Armour III,72.5,290,4
163,T163,T163,Darron Stiles,72.5,290,4
164,T163,T163,Charlie Wi,72.5,435,6
165,T166,T166,Stuart Appleby,72.75,582,8
166,T166,T166,Steve Lowery,72.75,582,8
167,T168,T168,Brian Bateman,73.0,438,6
168,T168,T168,Rich Beem,73.0,292,4
169,T168,T168,Greg Kraft,73.0,511,7
170,T168,T168,Marc Leishman,73.0,292,4
171,T168,T168,Jay Williamson,73.0,292,4
172,173,173,Adam Scott,73.14,512,7
173,174,174,Justin Rose,73.17,439,6
174,175,175,Ken Duke,73.2,732,10
175,176,176,Joe Durant,73.25,293,4
176,177,177,Brandt Snedeker,73.33,440,6
177,178,178,Brendon Todd,73.67,442,6
178,T179,T179,Derek Fathauer,74.0,370,5
179,T179,T179,Kevin Stadler,74.0,74,1
180,181,181,Pat Perez,74.33,223,3
181,182,182,Eric Axley,75.0,75,1
182,183,183,Brad Faxon,77.0,231,3
