,First_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_2_Scoring_Average_AVG,First_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
46,47,47,Nick Watney,70.17,421,6
47,T48,T48,Troy Matteson,70.22,632,9
48,T48,T48,Brandt Snedeker,70.22,632,9
49,T50,T50,Richard Johnson,70.25,562,8
50,T50,T50,Ted Purdy,70.25,562,8
51,52,52,John Senden,70.3,703,10
52,T53,T53,Alex Cejka,70.33,422,6
53,T53,T53,Joe Ogilvie,70.33,211,3
54,T53,T53,Gary Woodland,70.33,422,6
55,56,56,Chris Riley,70.38,563,8
56,57,57,Bubba Watson,70.43,493,7
57,58,58,Charley Hoffman,70.46,916,13
58,T59,T59,Aaron Baddeley,70.5,282,4
59,T59,T59,Rich Beem,70.5,423,6
60,T59,T59,Jason Bohn,70.5,564,8
61,T59,T59,Mark Calcavecchia,70.5,423,6
62,T59,T59,Greg Chalmers,70.5,564,8
63,T59,T59,Bob Estes,70.5,705,10
64,T59,T59,Jim Furyk,70.5,423,6
65,T59,T59,Matt Jones,70.5,282,4
66,T59,T59,Bill Lunde,70.5,423,6
67,68,68,Jason Dufner,70.55,776,11
68,69,69,Nick O'Hern,70.57,494,7
69,T70,T70,Kris Blanks,70.6,353,5
70,T70,T70,Sean O'Hair,70.6,353,5
71,72,72,Marc Leishman,70.63,565,8
72,T73,T73,Stewart Cink,70.67,424,6
73,T73,T73,J.J. Henry,70.67,424,6
74,T73,T73,Freddie Jacobson,70.67,424,6
75,T73,T73,Jeff Klauk,70.67,424,6
76,T73,T73,Jeff Overton,70.67,212,3
77,T78,T78,Greg Owen,70.71,495,7
78,T78,T78,Chez Reavie,70.71,495,7
79,80,80,Jerry Kelly,70.73,778,11
80,T81,T81,Jonathan Byrd,70.75,566,8
81,T81,T81,Chris DiMarco,70.75,566,8
82,T81,T81,Ken Duke,70.75,566,8
83,T81,T81,Brian Gay,70.75,566,8
84,T81,T81,Bob Heintz,70.75,283,4
85,T81,T81,David Mathis,70.75,283,4
86,T81,T81,D.A. Points,70.75,283,4
87,88,88,Paul Goydos,70.78,637,9
88,T89,T89,Billy Mayfair,70.8,354,5
89,T89,T89,Adam Scott,70.8,354,5
90,T89,T89,Matt Weibring,70.8,354,5
91,T92,T92,Zach Johnson,70.83,425,6
92,T92,T92,Kevin Sutherland,70.83,425,6
93,T94,T94,Chad Campbell,70.86,496,7
94,T94,T94,Daniel Chopra,70.86,496,7
95,T94,T94,Todd Hamilton,70.86,496,7
96,T94,T94,Jay Williamson,70.86,496,7
97,98,98,Mark Wilson,70.88,567,8
98,99,99,Woody Austin,70.89,638,9
99,100,100,John Rollins,70.9,709,10
100,101,101,Brendon de Jonge,70.91,780,11
101,T102,T102,Nathan Green,71.0,426,6
102,T102,T102,Ryuji Imada,71.0,426,6
103,T102,T102,Leif Olson,71.0,355,5
104,T102,T102,Tim Petrovic,71.0,639,9
105,106,106,Kevin Streelman,71.13,569,8
106,T107,T107,Spencer Levin,71.14,498,7
107,T107,T107,Y.E. Yang,71.14,498,7
108,T109,T109,Robert Garrigus,71.17,427,6
109,T109,T109,Jeff Maggert,71.17,427,6
110,T109,T109,Corey Pavin,71.17,427,6
111,T109,T109,Kirk Triplett,71.17,427,6
112,T109,T109,Johnson Wagner,71.17,427,6
113,T114,T114,Padraig Harrington,71.25,285,4
114,T114,T114,Charlie Wi,71.25,570,8
115,116,116,Nicholas Thompson,71.27,784,11
116,117,117,Brad Adamonis,71.29,499,7
117,118,118,Matt Bettencourt,71.31,927,13
118,119,119,Lucas Glover,71.33,428,6
119,T120,T120,Michael Allen,71.38,571,8
120,T120,T120,K.J. Choi,71.38,571,8
121,122,122,Ángel Cabrera,71.43,500,7
122,123,123,D.J. Trahan,71.44,643,9
123,T124,T124,Briny Baird,71.5,286,4
124,T124,T124,Mark Brooks,71.5,429,6
125,T124,T124,Kent Jones,71.5,572,8
126,T124,T124,Colt Knost,71.5,429,6
127,T124,T124,Steve Lowery,71.5,429,6
128,129,129,Steve Marino,71.56,644,9
129,T130,T130,Jarrod Lyle,71.57,501,7
130,T130,T130,James Nitties,71.57,501,7
131,132,132,J.B. Holmes,71.6,716,10
132,T133,T133,Glen Day,71.63,573,8
133,T133,T133,Steve Flesch,71.63,573,8
134,T133,T133,Brett Quigley,71.63,573,8
135,T133,T133,Boo Weekley,71.63,573,8
136,T137,T137,Lee Janzen,71.67,430,6
137,T137,T137,Phil Mickelson,71.67,215,3
138,T137,T137,Kevin Na,71.67,430,6
139,T137,T137,Scott Sterling,71.67,215,3
140,T137,T137,Casey Wittenberg,71.67,430,6
141,142,142,Justin Rose,71.71,502,7
142,143,143,Harrison Frazar,71.75,574,8
143,144,144,Ryan Moore,71.82,790,11
144,T145,T145,Ben Curtis,71.83,431,6
145,T145,T145,John Mallinger,71.83,431,6
146,T147,T147,Stephen Ames,71.86,503,7
147,T147,T147,John Merrick,71.86,503,7
148,T147,T147,Rory Sabbatini,71.86,503,7
149,T150,T150,Ricky Barnes,72.0,504,7
150,T150,T150,Jason Day,72.0,216,3
151,T150,T150,Charles Howell III,72.0,648,9
152,T150,T150,George McNeill,72.0,72,1
153,T150,T150,Ian Poulter,72.0,432,6
154,T150,T150,Tiger Woods,72.0,72,1
155,156,156,Brian Vranesh,72.13,577,8
156,T157,T157,Mathew Goggin,72.17,433,6
157,T157,T157,Mike Weir,72.17,433,6
158,T159,T159,Anthony Kim,72.25,289,4
159,T159,T159,Geoff Ogilvy,72.25,289,4
160,T159,T159,Tag Ridings,72.25,289,4
161,162,162,Jeff Quinney,72.29,506,7
162,163,163,Tom Pernice Jr.,72.4,362,5
163,T164,T164,Stuart Appleby,72.5,290,4
164,T164,T164,Dean Wilson,72.5,435,6
165,T166,T166,Eric Axley,72.57,508,7
166,T166,T166,Carl Pettersson,72.57,508,7
167,168,168,Marc Turnesa,72.71,509,7
168,169,169,Tim Herron,72.8,364,5
169,T170,T170,David Duval,73.0,292,4
170,T170,T170,Cliff Kresge,73.0,438,6
171,T170,T170,Rick Price,73.0,292,4
172,T170,T170,Andres Romero,73.0,438,6
173,T174,T174,Greg Kraft,73.17,439,6
174,T174,T174,Webb Simpson,73.17,439,6
175,176,176,Brendon Todd,73.25,293,4
176,T177,T177,Brian Bateman,73.4,367,5
177,T177,T177,Hunter Mahan,73.4,367,5
178,T179,T179,Steve Elkington,73.75,295,4
179,T179,T179,Tom Lehman,73.75,295,4
180,181,181,Peter Lonard,73.88,591,8
181,182,182,Vijay Singh,74.0,148,2
182,183,183,Sergio Garcia,76.0,76,1
183,184,184,Martin Laird,77.0,77,1
