,First_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_3_Scoring_Average_ROUNDS,First_Tee_Late_Par_3_Scoring_Average_AVG,First_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
132,T121,T121,Charlie Wi,92,3.11,358,115
133,T134,T134,Sergio Garcia,59,3.12,349,112
134,T134,T134,Greg Owen,97,3.12,415,133
135,T134,T134,Rick Price,54,3.12,206,66
136,T134,T134,Adam Scott,53,3.12,259,83
137,T134,T134,Nicholas Thompson,96,3.12,268,86
138,T139,T139,Ricky Barnes,67,3.13,150,48
139,T139,T139,Kris Blanks,60,3.13,194,62
140,T139,T139,Jason Bohn,88,3.13,225,72
141,T139,T139,Bob Estes,78,3.13,241,77
142,T139,T139,Brad Faxon,59,3.13,119,38
143,T139,T139,Kent Jones,73,3.13,235,75
144,T139,T139,Will MacKenzie,69,3.13,326,104
145,T139,T139,Joe Ogilvie,85,3.13,341,109
146,T139,T139,Webb Simpson,94,3.13,420,134
147,T139,T139,Brandt Snedeker,81,3.13,326,104
148,T139,T139,Vaughn Taylor,88,3.13,344,110
149,T150,T150,Mark Calcavecchia,72,3.14,179,57
150,T150,T150,Ken Duke,87,3.14,248,79
151,T150,T150,Lucas Glover,93,3.14,521,166
152,T150,T150,Padraig Harrington,66,3.14,389,124
153,T150,T150,Troy Matteson,95,3.14,415,132
154,T150,T150,Pat Perez,74,3.14,242,77
155,T150,T150,Kevin Streelman,97,3.14,383,122
156,T150,T150,Charles Warren,63,3.14,229,73
157,T158,T158,Stuart Appleby,79,3.15,324,103
158,T158,T158,Cameron Beckman,87,3.15,230,73
159,T158,T158,Fred Couples,54,3.15,265,84
160,T158,T158,Charley Hoffman,97,3.15,362,115
161,T158,T158,J.B. Holmes,74,3.15,186,59
162,T158,T158,Anthony Kim,76,3.15,416,132
163,T158,T158,Spencer Levin,75,3.15,205,65
164,T158,T158,Mark Wilson,99,3.15,425,135
165,T166,T166,David Duval,56,3.16,196,62
166,T166,T166,Bill Lunde,83,3.16,234,74
167,T166,T166,Geoff Ogilvy,78,3.16,471,149
168,T166,T166,Brendon Todd,53,3.16,231,73
169,T166,T166,Brian Vranesh,51,3.16,120,38
170,T171,T171,Ian Poulter,59,3.17,368,116
171,T171,T171,Bubba Watson,73,3.17,320,101
172,T173,T173,Steve Elkington,70,3.18,254,80
173,T173,T173,Steve Lowery,83,3.18,178,56
174,T173,T173,Boo Weekley,79,3.18,397,125
175,T176,T176,Jonathan Byrd,89,3.19,380,119
176,T176,T176,Derek Fathauer,63,3.19,185,58
177,T178,T178,Todd Hamilton,83,3.21,324,101
178,T178,T178,John Rollins,92,3.21,337,105
179,T180,T180,George McNeill,82,3.23,375,116
180,T180,T180,Leif Olson,51,3.23,184,57
181,T180,T180,Justin Rose,71,3.23,284,88
182,183,183,Andres Romero,58,3.24,165,51
183,184,184,Ben Crane,93,3.26,398,122
