,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
63,T63,T63,Ian Poulter,35.17,422,12
64,T63,T63,Jimmy Walker,35.17,422,12
65,T66,T66,Charlie Wi,35.18,598,17
66,T66,T66,Jay Williamson,35.18,387,11
67,T68,T68,Tom Pernice Jr.,35.21,493,14
68,T68,T68,Brandt Snedeker,35.21,493,14
69,70,70,Mike Weir,35.22,634,18
70,T71,T71,Freddie Jacobson,35.25,564,16
71,T71,T71,Adam Scott,35.25,282,8
72,73,73,Aaron Baddeley,35.27,388,11
73,T74,T74,Jason Bohn,35.28,635,18
74,T74,T74,Jason Dufner,35.28,635,18
75,T74,T74,Nick O'Hern,35.28,635,18
76,T74,T74,Jeff Overton,35.28,635,18
77,78,78,Bill Lunde,35.29,494,14
78,T79,T79,Fred Couples,35.3,353,10
79,T79,T79,Will MacKenzie,35.3,353,10
80,T81,T81,Steve Flesch,35.31,459,13
81,T81,T81,Chris Riley,35.31,565,16
82,T83,T83,Eric Axley,35.33,212,6
83,T83,T83,Peter Lonard,35.33,424,12
84,T83,T83,Kevin Stadler,35.33,424,12
85,T86,T86,Charles Howell III,35.35,707,20
86,T86,T86,Justin Leonard,35.35,707,20
87,88,88,Steve Marino,35.37,672,19
88,T89,T89,Michael Allen,35.38,460,13
89,T89,T89,Matt Kuchar,35.38,566,16
90,T89,T89,Chez Reavie,35.38,460,13
91,92,92,Chad Campbell,35.42,673,19
92,T93,T93,Luke Donald,35.44,638,18
93,T93,T93,Troy Matteson,35.44,567,16
94,T95,T95,Jason Gore,35.46,461,13
95,T95,T95,Padraig Harrington,35.46,461,13
96,T95,T95,Jeff Quinney,35.46,461,13
97,T98,T98,Robert Allenby,35.47,532,15
98,T98,T98,Jonathan Byrd,35.47,674,19
99,T98,T98,Marc Leishman,35.47,603,17
100,T98,T98,George McNeill,35.47,532,15
101,T102,T102,Jeff Maggert,35.5,426,12
102,T102,T102,D.A. Points,35.5,710,20
103,T102,T102,Nicholas Thompson,35.5,568,16
104,T102,T102,Casey Wittenberg,35.5,355,10
105,T102,T102,Y.E. Yang,35.5,639,18
106,107,107,Mark Wilson,35.52,746,21
107,T108,T108,Cameron Beckman,35.53,604,17
108,T108,T108,Alex Cejka,35.53,533,15
109,T108,T108,Geoff Ogilvy,35.53,604,17
110,T108,T108,Boo Weekley,35.53,604,17
111,112,112,Lee Janzen,35.54,462,13
112,T113,T113,Tommy Armour III,35.55,391,11
113,T113,T113,Lucas Glover,35.55,711,20
114,T113,T113,Tom Lehman,35.55,391,11
115,T116,T116,Sean O'Hair,35.56,569,16
116,T116,T116,Marc Turnesa,35.56,320,9
117,118,118,Vijay Singh,35.57,498,14
118,119,119,Jeff Klauk,35.58,676,19
119,120,120,John Merrick,35.59,605,17
120,T121,T121,Brad Adamonis,35.6,356,10
121,T121,T121,Mark Brooks,35.6,356,10
122,T121,T121,Bob Estes,35.6,534,15
123,T121,T121,Carl Pettersson,35.6,534,15
124,T121,T121,Ted Purdy,35.6,712,20
125,T121,T121,Vaughn Taylor,35.6,534,15
126,127,127,Matt Bettencourt,35.61,641,18
127,128,128,Bubba Watson,35.62,463,13
128,T129,T129,Brian Davis,35.65,713,20
129,T129,T129,Michael Letzig,35.65,713,20
130,T131,T131,Brian Bateman,35.67,107,3
131,T131,T131,David Duval,35.67,214,6
132,T131,T131,Dean Wilson,35.67,428,12
133,134,134,Kenny Perry,35.68,785,22
134,135,135,Robert Garrigus,35.69,571,16
135,136,136,Colt Knost,35.7,357,10
136,137,137,Ryuji Imada,35.71,607,17
137,138,138,Scott Piercy,35.73,536,15
138,T139,T139,Kent Jones,35.75,429,12
139,T139,T139,Anthony Kim,35.75,572,16
140,T139,T139,Greg Kraft,35.75,143,4
141,142,142,Rod Pampling,35.77,465,13
142,143,143,Scott McCarron,35.78,644,18
143,T144,T144,Patrick Sheehan,35.8,358,10
144,T144,T144,Brendon Todd,35.8,179,5
145,T146,T146,John Mallinger,35.82,609,17
146,T146,T146,Charles Warren,35.82,394,11
147,T148,T148,Brad Faxon,35.83,215,6
148,T148,T148,Todd Hamilton,35.83,430,12
149,T148,T148,Ryan Palmer,35.83,430,12
150,151,151,Bryce Molder,35.85,466,13
151,152,152,Phil Mickelson,35.86,502,14
152,153,153,Steve Lowery,35.92,467,13
153,154,154,Paul Goydos,35.93,503,14
154,T155,T155,Woody Austin,35.94,611,17
155,T155,T155,Heath Slocum,35.94,611,17
156,157,157,Kevin Sutherland,35.95,719,20
157,T158,T158,Martin Laird,36.0,396,11
158,T158,T158,Davis Love III,36.0,612,17
159,T158,T158,Parker McLachlin,36.0,360,10
160,T158,T158,Leif Olson,36.0,144,4
161,T158,T158,Aron Price,36.0,612,17
162,T158,T158,Kirk Triplett,36.0,324,9
163,T164,T164,Briny Baird,36.06,577,16
164,T164,T164,Rocco Mediate,36.06,613,17
165,166,166,Bo Van Pelt,36.11,686,19
166,167,167,Charley Hoffman,36.15,723,20
167,T168,T168,Stewart Cink,36.2,543,15
168,T168,T168,Rick Price,36.2,181,5
169,170,170,Billy Mayfair,36.23,471,13
170,171,171,Daniel Chopra,36.24,616,17
171,172,172,John Rollins,36.26,689,19
172,173,173,Jarrod Lyle,36.27,399,11
173,174,174,Richard Johnson,36.31,581,16
174,175,175,Retief Goosen,36.35,618,17
175,176,176,Ben Curtis,36.36,509,14
176,177,177,Nathan Green,36.38,764,21
177,178,178,Peter Tomasulo,36.4,182,5
178,179,179,Mark Calcavecchia,36.45,401,11
179,180,180,Bart Bryant,36.58,439,12
180,181,181,Darron Stiles,36.67,220,6
181,182,182,J.B. Holmes,36.75,441,12
182,183,183,Gary Woodland,36.86,258,7
183,184,184,Stuart Appleby,37.4,561,15
