,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
41,T42,T42,Greg Chalmers,34.88,593,17
42,T42,T42,Robert Garrigus,34.88,593,17
43,44,44,J.J. Henry,34.91,768,22
44,T45,T45,Tom Pernice Jr.,34.93,524,15
45,T45,T45,Jimmy Walker,34.93,524,15
46,T47,T47,Freddie Jacobson,34.94,594,17
47,T47,T47,John Mallinger,34.94,629,18
48,49,49,Hunter Mahan,34.96,804,23
49,T50,T50,Tim Herron,35.0,595,17
50,T50,T50,Michael Letzig,35.0,735,21
51,T50,T50,Tim Petrovic,35.0,630,18
52,T50,T50,Carl Pettersson,35.0,525,15
53,T50,T50,Bo Van Pelt,35.0,700,20
54,T50,T50,Brian Vranesh,35.0,210,6
55,56,56,John Senden,35.05,736,21
56,T57,T57,Brendon de Jonge,35.06,561,16
57,T57,T57,Anthony Kim,35.06,561,16
58,T57,T57,Vaughn Taylor,35.06,561,16
59,T60,T60,Mathew Goggin,35.08,456,13
60,T60,T60,Martin Laird,35.08,421,12
61,T60,T60,Charles Warren,35.08,421,12
62,T63,T63,Will MacKenzie,35.09,386,11
63,T63,T63,Mark Wilson,35.09,772,22
64,65,65,Brian Gay,35.1,737,21
65,66,66,Matt Kuchar,35.12,597,17
66,67,67,Bill Haas,35.13,562,16
67,68,68,Kevin Na,35.14,738,21
68,T69,T69,Kent Jones,35.15,457,13
69,T69,T69,Peter Lonard,35.15,457,13
70,T69,T69,Chez Reavie,35.15,457,13
71,T72,T72,Cliff Kresge,35.17,422,12
72,T72,T72,Peter Tomasulo,35.17,211,6
73,T72,T72,D.J. Trahan,35.17,633,18
74,75,75,Bob Estes,35.18,598,17
75,76,76,Rory Sabbatini,35.19,563,16
76,T77,T77,Chad Campbell,35.21,669,19
77,T77,T77,Jeff Quinney,35.21,493,14
78,79,79,Luke Donald,35.22,634,18
79,80,80,Rich Beem,35.23,458,13
80,81,81,Troy Matteson,35.26,670,19
81,82,82,Ken Duke,35.27,529,15
82,T83,T83,Richard Johnson,35.29,600,17
83,T83,T83,Billy Mayfair,35.29,494,14
84,T83,T83,Ted Purdy,35.29,741,21
85,T83,T83,Chris Stroud,35.29,600,17
86,T87,T87,Jonathan Byrd,35.3,706,20
87,T87,T87,Greg Owen,35.3,706,20
88,T87,T87,Kevin Streelman,35.3,706,20
89,90,90,John Rollins,35.32,671,19
90,T91,T91,Robert Allenby,35.33,530,15
91,T91,T91,Mark Brooks,35.33,424,12
92,T91,T91,Phil Mickelson,35.33,530,15
93,94,94,Scott Verplank,35.35,707,20
94,95,95,Brett Quigley,35.37,672,19
95,96,96,James Nitties,35.38,566,16
96,97,97,Boo Weekley,35.39,637,18
97,T98,T98,Chris DiMarco,35.4,708,20
98,T98,T98,Lee Janzen,35.4,531,15
99,T98,T98,Steve Marino,35.4,708,20
100,101,101,Jason Dufner,35.42,673,19
101,T102,T102,David Mathis,35.43,496,14
102,T102,T102,Jay Williamson,35.43,496,14
103,T104,T104,Dustin Johnson,35.47,674,19
104,T104,T104,Sean O'Hair,35.47,603,17
105,T106,T106,Woody Austin,35.5,639,18
106,T106,T106,Ben Curtis,35.5,497,14
107,T106,T106,Rod Pampling,35.5,497,14
108,109,109,Charles Howell III,35.52,746,21
109,110,110,John Merrick,35.53,604,17
110,T111,T111,Sergio Garcia,35.54,462,13
111,T111,T111,Bubba Watson,35.54,462,13
112,113,113,Matt Weibring,35.55,391,11
113,T114,T114,Stewart Cink,35.56,569,16
114,T114,T114,Retief Goosen,35.56,640,18
115,T116,T116,Glen Day,35.57,498,14
116,T116,T116,Jason Day,35.57,498,14
117,T116,T116,Brad Faxon,35.57,249,7
118,T116,T116,Padraig Harrington,35.57,498,14
119,T120,T120,Ian Poulter,35.58,427,12
120,T120,T120,Y.E. Yang,35.58,676,19
121,T122,T122,Kevin Sutherland,35.59,783,22
122,T122,T122,Nicholas Thompson,35.59,605,17
123,T124,T124,Bob Heintz,35.6,356,10
124,T124,T124,Johnson Wagner,35.6,534,15
125,126,126,Brad Adamonis,35.64,392,11
126,127,127,Ben Crane,35.65,713,20
127,T128,T128,K.J. Choi,35.67,428,12
128,T128,T128,Jarrod Lyle,35.67,428,12
129,130,130,Harrison Frazar,35.68,678,19
130,T131,T131,Jeff Maggert,35.69,464,13
131,T131,T131,Ryan Palmer,35.69,464,13
132,133,133,Daniel Chopra,35.72,643,18
133,T134,T134,Ángel Cabrera,35.73,393,11
134,T134,T134,Parker McLachlin,35.73,393,11
135,T134,T134,Pat Perez,35.73,536,15
136,T134,T134,Casey Wittenberg,35.73,393,11
137,138,138,Aron Price,35.74,679,19
138,139,139,Aaron Baddeley,35.75,429,12
139,140,140,Cameron Beckman,35.76,608,17
140,141,141,Dean Wilson,35.77,465,13
141,142,142,Scott Sterling,35.8,358,10
142,143,143,Ricky Barnes,35.82,394,11
143,144,144,Rick Price,35.83,215,6
144,145,145,Mike Weir,35.84,681,19
145,146,146,Jeff Overton,35.85,717,20
146,147,147,Mark Calcavecchia,35.87,538,15
147,T148,T148,Ryuji Imada,35.88,610,17
148,T148,T148,Heath Slocum,35.88,610,17
149,150,150,Jim Furyk,35.9,718,20
150,T151,T151,Kris Blanks,35.91,395,11
151,T151,T151,Nathan Green,35.91,826,23
152,153,153,Tommy Armour III,35.92,431,12
153,154,154,Alex Cejka,35.94,611,17
154,T155,T155,Scott McCarron,35.95,719,20
155,T155,T155,Nick Watney,35.95,683,19
156,T157,T157,Eric Axley,36.0,252,7
157,T157,T157,Brian Bateman,36.0,216,6
158,T157,T157,Steve Elkington,36.0,468,13
159,T157,T157,Steve Flesch,36.0,504,14
160,T157,T157,Spencer Levin,36.0,468,13
161,T157,T157,Tag Ridings,36.0,360,10
162,T157,T157,Andres Romero,36.0,360,10
163,T157,T157,Kirk Triplett,36.0,360,10
164,T165,T165,Ernie Els,36.07,541,15
165,T165,T165,Joe Ogilvie,36.07,541,15
166,T165,T165,Vijay Singh,36.07,541,15
167,T168,T168,Bart Bryant,36.08,433,12
168,T168,T168,Tom Lehman,36.08,433,12
169,170,170,Ryan Moore,36.11,650,18
170,171,171,Paul Goydos,36.13,542,15
171,172,172,Todd Hamilton,36.15,470,13
172,173,173,Colt Knost,36.17,434,12
173,174,174,Matt Jones,36.25,435,12
174,175,175,Patrick Sheehan,36.27,399,11
175,176,176,D.A. Points,36.29,762,21
176,177,177,Stuart Appleby,36.33,545,15
177,178,178,Camilo Villegas,36.47,620,17
178,179,179,Rocco Mediate,36.56,658,18
179,180,180,Jason Gore,36.64,513,14
180,181,181,Steve Lowery,36.69,587,16
181,182,182,Derek Fathauer,36.75,294,8
182,183,183,Gary Woodland,37.0,370,10
183,184,184,Marc Turnesa,37.4,374,10
