,6-10_Final_Round_Performance_RANK THIS WEEK,6-10_Final_Round_Performance_RANK LAST WEEK,6-10_Final_Round_Performance_PLAYER NAME,6-10_Final_Round_Performance_EVENTS,6-10_Final_Round_Performance_% TIMES IMPROVED,6-10_Final_Round_Performance_# OF TIMES IMPROVED
44,T35,T35,Matt Kuchar,24,50.0,2.0
45,T35,T35,Marc Leishman,28,50.0,1.0
46,T35,T35,Bill Lunde,27,50.0,1.0
47,T35,T35,Will MacKenzie,24,50.0,1.0
48,T35,T35,John Merrick,28,50.0,1.0
49,T35,T35,Bryce Molder,21,50.0,1.0
50,T35,T35,James Nitties,27,50.0,1.0
51,T35,T35,Tim Petrovic,31,50.0,1.0
52,T35,T35,Jeff Quinney,26,50.0,1.0
53,T35,T35,Rory Sabbatini,25,50.0,1.0
54,T35,T35,Webb Simpson,30,50.0,1.0
55,T35,T35,Brandt Snedeker,26,50.0,1.0
56,T35,T35,Bo Van Pelt,30,50.0,1.0
57,T35,T35,Nick Watney,24,50.0,1.0
58,T35,T35,Charlie Wi,28,50.0,1.0
59,T60,T60,Stephen Ames,23,33.3,1.0
60,T60,T60,Ernie Els,19,33.3,1.0
61,T60,T60,Padraig Harrington,20,33.3,1.0
62,T60,T60,Charley Hoffman,27,33.3,1.0
63,T60,T60,Freddie Jacobson,25,33.3,1.0
64,T60,T60,Dustin Johnson,25,33.3,1.0
65,T60,T60,Sean O'Hair,23,33.3,1.0
66,T60,T60,Greg Owen,30,33.3,1.0
67,T60,T60,Ian Poulter,17,33.3,1.0
68,T60,T60,Scott Verplank,24,33.3,1.0
69,70,70,Justin Leonard,26,25.0,1.0
70,71,71,John Senden,29,20.0,1.0
71,T72,T72,Aaron Baddeley,23,0.0,
72,T72,T72,Briny Baird,28,0.0,
73,T72,T72,Cameron Beckman,26,0.0,
74,T72,T72,Rich Beem,26,0.0,
75,T72,T72,Matt Bettencourt,31,0.0,
76,T72,T72,Mark Brooks,17,0.0,
77,T72,T72,Jonathan Byrd,25,0.0,
78,T72,T72,Ángel Cabrera,17,0.0,
79,T72,T72,Chad Campbell,26,0.0,
80,T72,T72,Alex Cejka,25,0.0,
81,T72,T72,K.J. Choi,22,0.0,
82,T72,T72,Glen Day,26,0.0,
83,T72,T72,Jason Day,18,0.0,
84,T72,T72,Joe Durant,20,0.0,
85,T72,T72,Bob Estes,23,0.0,
86,T72,T72,Steve Flesch,27,0.0,
87,T72,T72,Robert Garrigus,25,0.0,
88,T72,T72,Retief Goosen,20,0.0,
89,T72,T72,Todd Hamilton,29,0.0,
90,T72,T72,Ryuji Imada,25,0.0,
91,T72,T72,Lee Janzen,23,0.0,
92,T72,T72,Anthony Kim,22,0.0,
93,T72,T72,Cliff Kresge,28,0.0,
94,T72,T72,Tom Lehman,16,0.0,
95,T72,T72,Michael Letzig,28,0.0,
96,T72,T72,Davis Love III,27,0.0,
97,T72,T72,Jeff Maggert,28,0.0,
98,T72,T72,Steve Marino,29,0.0,
99,T72,T72,Troy Matteson,30,0.0,
100,T72,T72,George McNeill,26,0.0,
101,T72,T72,Joe Ogilvie,29,0.0,
102,T72,T72,Geoff Ogilvy,20,0.0,
103,T72,T72,Jeff Overton,28,0.0,
104,T72,T72,Scott Piercy,28,0.0,
105,T72,T72,D.A. Points,29,0.0,
106,T72,T72,Aron Price,27,0.0,
107,T72,T72,Ted Purdy,30,0.0,
108,T72,T72,Chez Reavie,27,0.0,
109,T72,T72,Tag Ridings,16,0.0,
110,T72,T72,Chris Riley,22,0.0,
111,T72,T72,John Rollins,27,0.0,
112,T72,T72,Kevin Stadler,20,0.0,
113,T72,T72,Kevin Streelman,29,0.0,
114,T72,T72,Chris Stroud,28,0.0,
115,T72,T72,Kevin Sutherland,27,0.0,
116,T72,T72,Peter Tomasulo,25,0.0,
117,T72,T72,Johnson Wagner,26,0.0,
118,T72,T72,Jimmy Walker,24,0.0,
119,T72,T72,Charles Warren,20,0.0,
120,T72,T72,Bubba Watson,24,0.0,
121,T72,T72,Boo Weekley,22,0.0,
122,T72,T72,Matt Weibring,22,0.0,
123,T72,T72,Mark Wilson,28,0.0,
124,T72,T72,Y.E. Yang,23,0.0,
