,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
43,T43,T43,Bill Haas,91,7,284,2.0
44,T43,T43,Todd Hamilton,83,7,260,
45,T43,T43,Matt Jones,56,7,183,2.0
46,T43,T43,Marc Leishman,91,7,269,1.0
47,T43,T43,Troy Matteson,95,7,298,2.0
48,T43,T43,Rocco Mediate,79,7,242,1.0
49,T43,T43,James Nitties,86,7,251,1.0
50,T43,T43,Nick O'Hern,90,7,262,2.0
51,T43,T43,Ryan Palmer,78,7,253,
52,T43,T43,Carl Pettersson,86,7,258,1.0
53,T43,T43,Ted Purdy,101,7,309,1.0
54,T43,T43,Andres Romero,58,7,180,
55,T43,T43,Webb Simpson,94,7,297,1.0
56,T43,T43,Kevin Streelman,97,7,285,1.0
57,T43,T43,Peter Tomasulo,61,7,194,
58,T43,T43,Bo Van Pelt,100,7,313,1.0
59,T43,T43,Matt Weibring,65,7,197,3.0
60,T43,T43,Charlie Wi,92,7,289,1.0
61,T62,T62,Michael Allen,73,6,237,1.0
62,T62,T62,Stephen Ames,77,6,240,1.0
63,T62,T62,Ricky Barnes,67,6,191,
64,T62,T62,Chad Campbell,90,6,274,2.0
65,T62,T62,Stewart Cink,79,6,208,1.0
66,T62,T62,Tim Clark,81,6,233,2.0
67,T62,T62,Jason Day,61,6,197,1.0
68,T62,T62,Ken Duke,87,6,291,2.0
69,T62,T62,Steve Flesch,77,6,253,1.0
70,T62,T62,Mathew Goggin,76,6,234,3.0
71,T62,T62,John Merrick,91,6,284,1.0
72,T62,T62,Joe Ogilvie,85,6,269,1.0
73,T62,T62,Greg Owen,97,6,294,
74,T62,T62,Rory Sabbatini,81,6,250,1.0
75,T62,T62,Scott Verplank,88,6,251,2.0
76,T77,T77,Woody Austin,84,5,268,2.0
77,T77,T77,Briny Baird,89,5,270,
78,T77,T77,Kris Blanks,60,5,190,1.0
79,T77,T77,Jason Dufner,90,5,283,1.0
80,T77,T77,David Duval,56,5,177,2.0
81,T77,T77,Steve Elkington,70,5,236,1.0
82,T77,T77,Ernie Els,70,5,202,
83,T77,T77,Padraig Harrington,66,5,207,
84,T77,T77,Tim Herron,87,5,258,2.0
85,T77,T77,Jerry Kelly,90,5,267,2.0
86,T77,T77,Anthony Kim,76,5,224,
87,T77,T77,Steve Lowery,83,5,265,1.0
88,T77,T77,Steve Marino,98,5,286,2.0
89,T77,T77,Billy Mayfair,83,5,261,1.0
90,T77,T77,Scott McCarron,91,5,287,
91,T77,T77,George McNeill,82,5,242,
92,T77,T77,Bryce Molder,69,5,191,
93,T77,T77,Sean O'Hair,80,5,227,
94,T77,T77,Leif Olson,51,5,159,1.0
95,T77,T77,Tom Pernice Jr.,82,5,271,2.0
96,T77,T77,Kenny Perry,92,5,277,1.0
97,T77,T77,D.A. Points,99,5,312,2.0
98,T77,T77,Aron Price,89,5,276,1.0
99,T77,T77,Steve Stricker,81,5,248,2.0
100,T77,T77,Kevin Sutherland,96,5,313,1.0
101,T77,T77,Vaughn Taylor,88,5,261,1.0
102,T77,T77,Kirk Triplett,60,5,193,1.0
103,T77,T77,Mark Wilson,99,5,302,1.0
104,T105,T105,Jason Bohn,88,4,279,
105,T105,T105,Alex Cejka,82,4,261,1.0
106,T105,T105,Fred Couples,54,4,171,1.0
107,T105,T105,Brian Davis,103,4,308,1.0
108,T105,T105,Chris DiMarco,97,4,285,3.0
109,T105,T105,Bob Estes,78,4,244,
110,T105,T105,Derek Fathauer,63,4,199,1.0
111,T105,T105,Jason Gore,74,4,236,1.0
112,T105,T105,Kent Jones,73,4,229,2.0
113,T105,T105,Justin Leonard,95,4,274,1.0
114,T105,T105,Jarrod Lyle,65,4,206,
115,T105,T105,Hunter Mahan,94,4,277,
116,T105,T105,David Mathis,82,4,253,1.0
117,T105,T105,Ryan Moore,89,4,280,1.0
118,T105,T105,Geoff Ogilvy,78,4,226,
119,T105,T105,Jeff Overton,92,4,291,1.0
120,T105,T105,Rod Pampling,72,4,226,
121,T105,T105,Corey Pavin,73,4,230,3.0
122,T105,T105,Tim Petrovic,97,4,309,1.0
123,T105,T105,Scott Piercy,85,4,278,2.0
124,T105,T105,Jeff Quinney,78,4,256,2.0
125,T105,T105,Chez Reavie,81,4,248,1.0
126,T105,T105,Justin Rose,71,4,212,
127,T105,T105,Heath Slocum,95,4,278,1.0
128,T105,T105,Brandt Snedeker,81,4,251,2.0
129,T105,T105,Darron Stiles,52,4,165,2.0
130,T105,T105,Brian Vranesh,51,4,157,1.0
131,T105,T105,Boo Weekley,79,4,224,1.0
132,T105,T105,Jay Williamson,69,4,215,2.0
133,T105,T105,Casey Wittenberg,71,4,223,1.0
134,T135,T135,Eric Axley,71,3,230,1.0
135,T135,T135,Greg Chalmers,85,3,256,1.0
136,T135,T135,Ben Curtis,63,3,206,
137,T135,T135,Glen Day,79,3,247,1.0
138,T135,T135,Jim Furyk,86,3,259,2.0
139,T135,T135,Paul Goydos,79,3,233,1.0
140,T135,T135,Nathan Green,104,3,313,
141,T135,T135,J.B. Holmes,74,3,233,
142,T135,T135,Charles Howell III,99,3,307,2.0
143,T135,T135,Ryuji Imada,85,3,266,1.0
144,T135,T135,Lee Janzen,74,3,234,
145,T135,T135,Colt Knost,71,3,225,
146,T135,T135,Matt Kuchar,82,3,265,
147,T135,T135,Spencer Levin,75,3,233,1.0
148,T135,T135,Jeff Maggert,79,3,240,
149,T135,T135,Parker McLachlin,71,3,237,
150,T135,T135,Adam Scott,53,3,156,1.0
151,T135,T135,Vijay Singh,71,3,205,1.0
152,T135,T135,Brendon Todd,53,3,161,2.0
153,T135,T135,Charles Warren,63,3,211,
154,T155,T155,Stuart Appleby,79,2,242,1.0
155,T155,T155,Tommy Armour III,58,2,186,
156,T155,T155,Mark Brooks,55,2,176,
157,T155,T155,Ángel Cabrera,55,2,156,
158,T155,T155,Brendon de Jonge,90,2,287,
159,T155,T155,Luke Donald,79,2,236,1.0
160,T155,T155,Brad Faxon,59,2,186,
161,T155,T155,Lucas Glover,93,2,276,1.0
162,T155,T155,Richard Johnson,85,2,259,
163,T155,T155,Cliff Kresge,78,2,236,1.0
164,T155,T155,Peter Lonard,86,2,261,1.0
165,T155,T155,Will MacKenzie,69,2,226,
166,T155,T155,Rick Price,54,2,183,1.0
167,T155,T155,Patrick Sheehan,51,2,161,1.0
168,T155,T155,Marc Turnesa,77,2,233,
169,T155,T155,Dean Wilson,81,2,261,1.0
170,T155,T155,Gary Woodland,53,2,156,
171,T172,T172,Brian Bateman,55,1,176,
172,T172,T172,Bart Bryant,58,1,169,
173,T172,T172,Mark Calcavecchia,72,1,228,
174,T172,T172,K.J. Choi,65,1,215,
175,T172,T172,Joe Durant,62,1,205,
176,T172,T172,Brian Gay,96,1,276,
177,T172,T172,Bob Heintz,59,1,181,
178,T172,T172,Jeff Klauk,97,1,311,
179,T172,T172,Tom Lehman,55,1,163,
180,T172,T172,Ian Poulter,59,1,178,1.0
181,T172,T172,Scott Sterling,51,1,159,
