,Tenth_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_4_Scoring_Average_AVG,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
72,T63,T63,Vaughn Taylor,70.0,210,3
73,T63,T63,Marc Turnesa,70.0,70,1
74,T63,T63,Mike Weir,70.0,210,3
75,T63,T63,Jay Williamson,70.0,140,2
76,T63,T63,Dean Wilson,70.0,70,1
77,78,78,Jerry Kelly,70.25,281,4
78,T79,T79,Joe Durant,70.5,141,2
79,T79,T79,Tim Herron,70.5,141,2
80,T79,T79,Ryuji Imada,70.5,282,4
81,T79,T79,Dustin Johnson,70.5,141,2
82,T79,T79,Steve Lowery,70.5,141,2
83,T79,T79,Brandt Snedeker,70.5,141,2
84,85,85,Stuart Appleby,70.67,212,3
85,T86,T86,Ángel Cabrera,71.0,71,1
86,T86,T86,Brian Davis,71.0,71,1
87,T86,T86,Steve Elkington,71.0,284,4
88,T86,T86,Derek Fathauer,71.0,71,1
89,T86,T86,Steve Flesch,71.0,71,1
90,T86,T86,Retief Goosen,71.0,213,3
91,T86,T86,Todd Hamilton,71.0,142,2
92,T86,T86,Heath Slocum,71.0,71,1
93,T86,T86,Scott Sterling,71.0,71,1
94,T86,T86,Kirk Triplett,71.0,142,2
95,T86,T86,Scott Verplank,71.0,213,3
96,T86,T86,Charlie Wi,71.0,71,1
97,T98,T98,Alex Cejka,71.33,214,3
98,T98,T98,Aron Price,71.33,214,3
99,T100,T100,Davis Love III,71.5,143,2
100,T100,T100,Justin Rose,71.5,143,2
101,T100,T100,Bo Van Pelt,71.5,143,2
102,T100,T100,Nick Watney,71.5,143,2
103,T104,T104,Richard Johnson,71.67,215,3
104,T104,T104,Kent Jones,71.67,215,3
105,T104,T104,Scott McCarron,71.67,215,3
106,T107,T107,Matt Bettencourt,72.0,72,1
107,T107,T107,Bart Bryant,72.0,144,2
108,T107,T107,Glen Day,72.0,72,1
109,T107,T107,Brad Faxon,72.0,72,1
110,T107,T107,Cliff Kresge,72.0,144,2
111,T107,T107,Justin Leonard,72.0,72,1
112,T107,T107,Rocco Mediate,72.0,72,1
113,T107,T107,Kenny Perry,72.0,72,1
114,T107,T107,Webb Simpson,72.0,288,4
115,T107,T107,Nicholas Thompson,72.0,72,1
116,117,117,Mark Brooks,72.33,217,3
117,T118,T118,Ricky Barnes,72.5,145,2
118,T118,T118,Jason Gore,72.5,145,2
119,T118,T118,Charley Hoffman,72.5,145,2
120,T118,T118,Marc Leishman,72.5,145,2
121,T118,T118,Boo Weekley,72.5,145,2
122,123,123,Nathan Green,72.67,218,3
123,T124,T124,David Duval,73.0,73,1
124,T124,T124,Michael Letzig,73.0,146,2
125,T124,T124,Peter Lonard,73.0,219,3
126,T124,T124,Leif Olson,73.0,73,1
127,T124,T124,Darron Stiles,73.0,73,1
128,T124,T124,Camilo Villegas,73.0,73,1
129,T124,T124,Charles Warren,73.0,146,2
130,T131,T131,Fred Couples,74.0,148,2
131,T131,T131,Jason Dufner,74.0,148,2
132,T131,T131,Freddie Jacobson,74.0,74,1
133,T131,T131,Bryce Molder,74.0,148,2
134,T131,T131,Tom Pernice Jr.,74.0,222,3
135,T131,T131,Gary Woodland,74.0,148,2
136,137,137,Billy Mayfair,74.5,149,2
137,T138,T138,Tommy Armour III,75.0,75,1
138,T138,T138,Martin Laird,75.0,75,1
139,T138,T138,Parker McLachlin,75.0,150,2
140,T138,T138,Geoff Ogilvy,75.0,150,2
141,T138,T138,D.A. Points,75.0,150,2
142,T138,T138,Peter Tomasulo,75.0,75,1
143,144,144,Ben Curtis,75.5,151,2
144,145,145,Briny Baird,76.0,76,1
145,T146,T146,Mark Calcavecchia,77.0,77,1
146,T146,T146,Brendon de Jonge,77.0,77,1
147,T146,T146,Jeff Overton,77.0,154,2
148,149,149,Brendon Todd,79.0,79,1
