,Back_9_Round_1_Scoring_Average_RANK THIS WEEK,Back_9_Round_1_Scoring_Average_RANK LAST WEEK,Back_9_Round_1_Scoring_Average_PLAYER NAME,Back_9_Round_1_Scoring_Average_AVG,Back_9_Round_1_Scoring_Average_TOTAL STROKES,Back_9_Round_1_Scoring_Average_TOTAL ROUNDS
66,T67,T67,Bart Bryant,35.35,601,17
67,T67,T67,Jason Dufner,35.35,919,26
68,T67,T67,Matt Jones,35.35,601,17
69,T67,T67,Corey Pavin,35.35,813,23
70,T71,T71,Stephen Ames,35.36,778,22
71,T71,T71,Jason Bohn,35.36,884,25
72,T71,T71,Alex Cejka,35.36,884,25
73,T71,T71,J.J. Henry,35.36,990,28
74,T71,T71,Cliff Kresge,35.36,990,28
75,T76,T76,Charley Hoffman,35.37,955,27
76,T76,T76,Troy Matteson,35.37,1061,30
77,T76,T76,Greg Owen,35.37,1061,30
78,T79,T79,Dustin Johnson,35.38,849,24
79,T79,T79,Boo Weekley,35.38,743,21
80,81,81,Y.E. Yang,35.39,814,23
81,82,82,Bob Heintz,35.4,708,20
82,83,83,Charles Howell III,35.41,1027,29
83,84,84,Nicholas Thompson,35.42,1098,31
84,85,85,Nathan Green,35.43,1063,30
85,86,86,Robert Garrigus,35.44,886,25
86,87,87,Vijay Singh,35.45,709,20
87,T88,T88,Marc Leishman,35.46,993,28
88,T88,T88,Michael Letzig,35.46,993,28
89,T90,T90,Padraig Harrington,35.47,674,19
90,T90,T90,Andres Romero,35.47,674,19
91,T92,T92,Ben Crane,35.48,958,27
92,T92,T92,Steve Elkington,35.48,816,23
93,T94,T94,Ángel Cabrera,35.5,568,16
94,T94,T94,Jeff Maggert,35.5,994,28
95,T94,T94,Hunter Mahan,35.5,852,24
96,T94,T94,Kevin Sutherland,35.5,923,26
97,T94,T94,Kirk Triplett,35.5,710,20
98,T99,T99,George McNeill,35.54,924,26
99,T99,T99,Rory Sabbatini,35.54,853,24
100,T99,T99,Brandt Snedeker,35.54,924,26
101,102,102,Charles Warren,35.55,711,20
102,T103,T103,Nick O'Hern,35.56,960,27
103,T103,T103,John Rollins,35.56,960,27
104,T105,T105,Matt Bettencourt,35.58,1103,31
105,T105,T105,Kevin Na,35.58,925,26
106,107,107,Joe Durant,35.6,712,20
107,108,108,John Merrick,35.61,997,28
108,T109,T109,Fred Couples,35.63,570,16
109,T109,T109,John Mallinger,35.63,962,27
110,T109,T109,Ian Poulter,35.63,570,16
111,T109,T109,D.J. Trahan,35.63,1069,30
112,T113,T113,Paul Goydos,35.64,891,25
113,T113,T113,Freddie Jacobson,35.64,891,25
114,T115,T115,Ricky Barnes,35.65,820,23
115,T115,T115,Jason Day,35.65,606,17
116,T115,T115,Bubba Watson,35.65,820,23
117,118,118,Chris DiMarco,35.66,1034,29
118,T119,T119,Jason Gore,35.67,856,24
119,T119,T119,Martin Laird,35.67,856,24
120,121,121,Matt Weibring,35.68,785,22
121,122,122,Scott Sterling,35.69,571,16
122,T123,T123,Brad Adamonis,35.71,857,24
123,T123,T123,Harrison Frazar,35.71,1000,28
124,T123,T123,Kent Jones,35.71,857,24
125,T123,T123,Anthony Kim,35.71,750,21
126,T123,T123,Phil Mickelson,35.71,607,17
127,T123,T123,Jeff Overton,35.71,1000,28
128,129,129,Todd Hamilton,35.72,1036,29
129,T130,T130,Woody Austin,35.75,858,24
130,T130,T130,Joe Ogilvie,35.75,1001,28
131,T132,T132,Brendon de Jonge,35.76,1037,29
132,T132,T132,Justin Rose,35.76,751,21
133,T134,T134,Mark Calcavecchia,35.78,823,23
134,T134,T134,Brian Davis,35.78,1145,32
135,T134,T134,Tim Herron,35.78,966,27
136,137,137,Peter Lonard,35.8,1074,30
137,138,138,Brett Quigley,35.82,1003,28
138,139,139,Jeff Klauk,35.83,1039,29
139,T140,T140,Steve Flesch,35.85,932,26
140,T140,T140,Brian Vranesh,35.85,717,20
141,142,142,Daniel Chopra,35.86,1004,28
142,143,143,Stuart Appleby,35.88,861,24
143,T144,T144,Robert Allenby,35.9,718,20
144,T144,T144,Darron Stiles,35.9,718,20
145,146,146,Dean Wilson,35.93,1042,29
146,T147,T147,Bryce Molder,35.95,755,21
147,T147,T147,Chris Riley,35.95,791,22
148,149,149,Jeff Quinney,35.96,935,26
149,T150,T150,Mark Brooks,36.0,612,17
150,T150,T150,Chez Reavie,36.0,972,27
151,152,152,Webb Simpson,36.03,1081,30
152,153,153,Kris Blanks,36.05,721,20
153,154,154,Scott Piercy,36.07,1010,28
154,T155,T155,Cameron Beckman,36.08,938,26
155,T155,T155,Derek Fathauer,36.08,902,25
156,T155,T155,Ryuji Imada,36.08,902,25
157,T155,T155,Peter Tomasulo,36.08,902,25
158,T159,T159,Will MacKenzie,36.13,867,24
159,T159,T159,Jimmy Walker,36.13,867,24
160,161,161,James Nitties,36.15,976,27
161,T162,T162,Heath Slocum,36.17,1085,30
162,T162,T162,Marc Turnesa,36.17,1049,29
163,164,164,K.J. Choi,36.19,760,21
164,165,165,Casey Wittenberg,36.2,905,25
165,166,166,Glen Day,36.27,943,26
166,167,167,Gary Woodland,36.28,653,18
167,T168,T168,Ben Curtis,36.29,617,17
168,T168,T168,Billy Mayfair,36.29,1016,28
169,170,170,Ryan Palmer,36.35,945,26
170,171,171,Aaron Baddeley,36.41,801,22
171,172,172,Brendon Todd,36.43,765,21
172,173,173,Adam Scott,36.44,656,18
173,174,174,Rick Price,36.48,766,21
174,T175,T175,J.B. Holmes,36.52,913,25
175,T175,T175,Carl Pettersson,36.52,1059,29
176,177,177,Parker McLachlin,36.56,914,25
177,178,178,Leif Olson,36.57,768,21
178,T179,T179,Ernie Els,36.61,659,18
179,T179,T179,Bob Estes,36.61,842,23
180,181,181,David Duval,36.73,808,22
181,182,182,Brad Faxon,36.78,846,23
182,183,183,Greg Kraft,36.81,773,21
183,184,184,Eric Axley,37.43,1123,30
