,Early_Round_3_Scoring_Average_RANK THIS WEEK,Early_Round_3_Scoring_Average_RANK LAST WEEK,Early_Round_3_Scoring_Average_PLAYER NAME,Early_Round_3_Scoring_Average_AVG,Early_Round_3_Scoring_Average_TOTAL STROKES,Early_Round_3_Scoring_Average_TOTAL ROUNDS
64,T65,T65,Woody Austin,70.09,771,11
65,T65,T65,Brendon de Jonge,70.09,771,11
66,67,67,Davis Love III,70.11,631,9
67,T68,T68,Brian Davis,70.14,982,14
68,T68,T68,J.B. Holmes,70.14,491,7
69,T68,T68,Gary Woodland,70.14,491,7
70,T71,T71,David Duval,70.2,351,5
71,T71,T71,John Mallinger,70.2,702,10
72,T71,T71,Dean Wilson,70.2,702,10
73,74,74,Brandt Snedeker,70.22,632,9
74,75,75,Nick Watney,70.25,562,8
75,76,76,Lee Janzen,70.29,492,7
76,77,77,Kirk Triplett,70.33,422,6
77,78,78,Richard Johnson,70.36,774,11
78,T79,T79,Cameron Beckman,70.44,634,9
79,T79,T79,Jeff Quinney,70.44,634,9
80,T79,T79,Kevin Streelman,70.44,634,9
81,T82,T82,Michael Allen,70.5,423,6
82,T82,T82,Scott McCarron,70.5,846,12
83,84,84,Brett Quigley,70.56,635,9
84,85,85,Bob Heintz,70.57,494,7
85,T86,T86,Fred Couples,70.6,353,5
86,T86,T86,David Mathis,70.6,353,5
87,88,88,Ted Purdy,70.64,777,11
88,T89,T89,Eric Axley,70.67,212,3
89,T89,T89,Dustin Johnson,70.67,636,9
90,T89,T89,Colt Knost,70.67,424,6
91,T89,T89,John Rollins,70.67,636,9
92,T89,T89,Adam Scott,70.67,212,3
93,94,94,Chris DiMarco,70.69,919,13
94,95,95,Daniel Chopra,70.7,707,10
95,96,96,Parker McLachlin,70.71,495,7
96,97,97,John Senden,70.78,637,9
97,T98,T98,Glen Day,70.8,354,5
98,T98,T98,Sergio Garcia,70.8,354,5
99,T100,T100,Ernie Els,70.83,425,6
100,T100,T100,John Merrick,70.83,425,6
101,T102,T102,Charles Howell III,70.91,780,11
102,T102,T102,Freddie Jacobson,70.91,780,11
103,T102,T102,Billy Mayfair,70.91,780,11
104,105,105,Ben Crane,70.92,851,12
105,106,106,Jeff Klauk,70.93,993,14
106,T107,T107,Ángel Cabrera,71.0,284,4
107,T107,T107,Steve Elkington,71.0,426,6
108,T107,T107,Greg Kraft,71.0,355,5
109,T107,T107,Rory Sabbatini,71.0,355,5
110,T107,T107,Heath Slocum,71.0,639,9
111,T107,T107,Bubba Watson,71.0,355,5
112,113,113,Michael Letzig,71.08,853,12
113,114,114,Luke Donald,71.1,711,10
114,T115,T115,Tommy Armour III,71.13,569,8
115,T115,T115,Tom Pernice Jr.,71.13,569,8
116,T115,T115,Kenny Perry,71.13,569,8
117,T118,T118,Jason Day,71.14,498,7
118,T118,T118,Tim Petrovic,71.14,498,7
119,T120,T120,Martin Laird,71.17,427,6
120,T120,T120,Peter Lonard,71.17,854,12
121,T120,T120,Will MacKenzie,71.17,427,6
122,T120,T120,Pat Perez,71.17,427,6
123,T120,T120,Brian Vranesh,71.17,427,6
124,125,125,Mike Weir,71.18,783,11
125,126,126,Rod Pampling,71.2,356,5
126,127,127,Aron Price,71.23,926,13
127,T128,T128,Jerry Kelly,71.25,570,8
128,T128,T128,Justin Rose,71.25,570,8
129,T130,T130,Ben Curtis,71.29,499,7
130,T130,T130,Chris Stroud,71.29,499,7
131,T132,T132,Ken Duke,71.33,642,9
132,T132,T132,Steve Flesch,71.33,642,9
133,T132,T132,Joe Ogilvie,71.33,642,9
134,T135,T135,Bill Haas,71.38,571,8
135,T135,T135,Vijay Singh,71.38,571,8
136,137,137,Rich Beem,71.43,500,7
137,138,138,Cliff Kresge,71.5,286,4
138,T139,T139,Stewart Cink,71.57,501,7
139,T139,T139,Patrick Sheehan,71.57,501,7
140,T139,T139,Kevin Sutherland,71.57,1002,14
141,142,142,K.J. Choi,71.6,358,5
142,143,143,Mark Brooks,71.63,573,8
143,T144,T144,Sean O'Hair,71.67,645,9
144,T144,T144,Ian Poulter,71.67,215,3
145,146,146,D.A. Points,71.7,717,10
146,147,147,Boo Weekley,71.71,502,7
147,T148,T148,Stuart Appleby,71.75,574,8
148,T148,T148,Steve Lowery,71.75,861,12
149,T148,T148,Nicholas Thompson,71.75,861,12
150,151,151,Retief Goosen,71.8,718,10
151,152,152,Rocco Mediate,71.82,790,11
152,T153,T153,Kent Jones,71.83,431,6
153,T153,T153,Andres Romero,71.83,431,6
154,155,155,Brad Adamonis,71.88,575,8
155,156,156,Tom Lehman,71.89,647,9
156,T157,T157,Alex Cejka,72.0,504,7
157,T157,T157,Jason Gore,72.0,648,9
158,T157,T157,Ryuji Imada,72.0,648,9
159,T157,T157,Tag Ridings,72.0,432,6
160,T157,T157,Kevin Stadler,72.0,216,3
161,T157,T157,Jay Williamson,72.0,792,11
162,163,163,Brian Gay,72.09,793,11
163,164,164,Phil Mickelson,72.14,505,7
164,165,165,Bart Bryant,72.17,433,6
165,166,166,Jimmy Walker,72.2,722,10
166,T167,T167,Briny Baird,72.5,290,4
167,T167,T167,Brad Faxon,72.5,435,6
168,169,169,Johnson Wagner,72.57,508,7
169,T170,T170,Paul Goydos,72.63,581,8
170,T170,T170,Camilo Villegas,72.63,581,8
171,T172,T172,Ricky Barnes,72.67,436,6
172,T172,T172,Jim Furyk,72.67,436,6
173,T172,T172,Padraig Harrington,72.67,436,6
174,175,175,Jeff Overton,72.75,582,8
175,176,176,Nathan Green,72.79,1019,14
176,177,177,Rick Price,72.8,364,5
177,178,178,Mark Calcavecchia,73.0,803,11
178,179,179,Todd Hamilton,73.2,366,5
179,T180,T180,Brian Bateman,73.25,293,4
180,T180,T180,Derek Fathauer,73.25,293,4
181,182,182,Ryan Moore,73.71,516,7
182,183,183,Marc Turnesa,74.6,373,5
183,184,184,Peter Tomasulo,75.5,151,2
