,First_Tee_Late_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_4_Scoring_Average_AVG,First_Tee_Late_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_4_Scoring_Average_TOTAL ROUNDS
97,T90,T90,Davis Love III,71.0,497,7
98,T90,T90,Steve Marino,71.0,994,14
99,T90,T90,David Mathis,71.0,71,1
100,T90,T90,Leif Olson,71.0,142,2
101,T90,T90,Ryan Palmer,71.0,284,4
102,103,103,Charley Hoffman,71.08,853,12
103,104,104,Bo Van Pelt,71.1,711,10
104,T105,T105,Woody Austin,71.13,569,8
105,T105,T105,Robert Garrigus,71.13,569,8
106,T105,T105,Camilo Villegas,71.13,569,8
107,T108,T108,Greg Owen,71.14,498,7
108,T108,T108,Kevin Streelman,71.14,498,7
109,T108,T108,Mike Weir,71.14,498,7
110,111,111,Jeff Overton,71.22,641,9
111,112,112,Daniel Chopra,71.25,285,4
112,113,113,Bryce Molder,71.29,499,7
113,T114,T114,Cameron Beckman,71.33,214,3
114,T114,T114,Brendon de Jonge,71.33,214,3
115,T114,T114,Lucas Glover,71.33,856,12
116,T114,T114,Bill Lunde,71.33,214,3
117,T114,T114,James Nitties,71.33,642,9
118,T114,T114,Kenny Perry,71.33,856,12
119,T120,T120,Anthony Kim,71.43,500,7
120,T120,T120,Jeff Maggert,71.43,500,7
121,T120,T120,George McNeill,71.43,500,7
122,T120,T120,Vijay Singh,71.43,500,7
123,T124,T124,Boo Weekley,71.44,643,9
124,T124,T124,Mark Wilson,71.44,643,9
125,T126,T126,Matt Kuchar,71.5,715,10
126,T126,T126,Spencer Levin,71.5,286,4
127,T126,T126,Vaughn Taylor,71.5,429,6
128,129,129,Michael Letzig,71.57,501,7
129,T130,T130,Corey Pavin,71.6,358,5
130,T130,T130,Charles Warren,71.6,358,5
131,132,132,Troy Matteson,71.63,573,8
132,T133,T133,Tommy Armour III,71.67,215,3
133,T133,T133,Billy Mayfair,71.67,215,3
134,T133,T133,Carl Pettersson,71.67,215,3
135,T133,T133,Chez Reavie,71.67,215,3
136,137,137,Geoff Ogilvy,71.7,717,10
137,138,138,Ted Purdy,71.71,502,7
138,T139,T139,Alex Cejka,71.75,574,8
139,T139,T139,Bob Heintz,71.75,287,4
140,141,141,Ben Curtis,71.8,359,5
141,T142,T142,Joe Ogilvie,71.83,431,6
142,T142,T142,Bubba Watson,71.83,431,6
143,T144,T144,Briny Baird,72.0,720,10
144,T144,T144,Ken Duke,72.0,144,2
145,T144,T144,Steve Elkington,72.0,72,1
146,T144,T144,Parker McLachlin,72.0,72,1
147,T144,T144,Darron Stiles,72.0,216,3
148,T144,T144,Kirk Triplett,72.0,216,3
149,150,150,Jonathan Byrd,72.1,721,10
150,151,151,John Rollins,72.14,505,7
151,152,152,Ryuji Imada,72.2,361,5
152,153,153,Joe Durant,72.25,289,4
153,154,154,J.B. Holmes,72.33,217,3
154,155,155,Chris Riley,72.4,362,5
155,156,156,Nicholas Thompson,72.5,290,4
156,T157,T157,Retief Goosen,72.67,654,9
157,T157,T157,Jarrod Lyle,72.67,218,3
158,T157,T157,Brendon Todd,72.67,218,3
159,160,160,Stewart Cink,72.71,509,7
160,T161,T161,Richard Johnson,72.75,291,4
161,T161,T161,Chris Stroud,72.75,291,4
162,163,163,Brett Quigley,72.83,437,6
163,T164,T164,Marc Turnesa,73.0,73,1
164,T164,T164,Jay Williamson,73.0,73,1
165,166,166,Rod Pampling,73.13,585,8
166,167,167,Nathan Green,73.14,512,7
167,T168,T168,Matt Bettencourt,73.5,441,6
168,T168,T168,David Duval,73.5,147,2
169,T168,T168,Rocco Mediate,73.5,147,2
170,T168,T168,Patrick Sheehan,73.5,147,2
171,172,172,Kent Jones,73.67,221,3
172,T173,T173,Todd Hamilton,74.0,222,3
173,T173,T173,Scott Piercy,74.0,518,7
174,T173,T173,Johnson Wagner,74.0,148,2
175,T173,T173,Gary Woodland,74.0,74,1
176,177,177,Stuart Appleby,74.4,372,5
177,178,178,Mark Brooks,75.0,75,1
178,T179,T179,Ricky Barnes,76.0,76,1
179,T179,T179,Aron Price,76.0,152,2
180,181,181,Colt Knost,76.33,229,3
