,Putts_per_Round_-_Round_2_RANK THIS WEEK,Putts_per_Round_-_Round_2_RANK LAST WEEK,Putts_per_Round_-_Round_2_PLAYER NAME,Putts_per_Round_-_Round_2_AVG,Putts_per_Round_-_Round_2_TOTAL PUTTS,Putts_per_Round_-_Round_2_TOTAL ROUNDS
87,T88,T88,Edward Loar,29.19,613,21
88,T88,T88,Seung-Yul Noh,29.19,759,26
89,T88,T88,Heath Slocum,29.19,759,26
90,91,91,Patrick Sheehan,29.21,555,19
91,92,92,Erik Compton,29.22,672,23
92,T93,T93,Stephen Gangluff,29.24,614,21
93,T93,T93,Dicky Pride,29.24,497,17
94,95,95,Chris Kirk,29.28,732,25
95,T96,T96,Michael Bradley,29.29,615,21
96,T96,T96,Scott Piercy,29.29,820,28
97,98,98,Jim Furyk,29.3,674,23
98,99,99,J.J. Henry,29.31,762,26
99,T100,T100,Adam Scott,29.33,440,15
100,T100,T100,Steve Stricker,29.33,528,18
101,102,102,Charles Howell III,29.34,851,29
102,T103,T103,Nathan Green,29.35,587,20
103,T103,T103,Matt Jones,29.35,499,17
104,T105,T105,Hunter Haas,29.38,617,21
105,T105,T105,Webb Simpson,29.38,617,21
106,107,107,Justin Rose,29.39,529,18
107,108,108,Troy Matteson,29.4,882,30
108,T109,T109,Miguel Angel Carballo,29.41,647,22
109,T109,T109,Will Claxton,29.41,794,27
110,T109,T109,Bill Haas,29.41,647,22
111,T109,T109,Chris Stroud,29.41,794,27
112,T113,T113,Matt Every,29.43,677,23
113,T113,T113,Richard Lee,29.43,618,21
114,T115,T115,Trevor Immelman,29.46,707,24
115,T115,T115,Kyle Stanley,29.46,766,26
116,T117,T117,Kris Blanks,29.48,619,21
117,T117,T117,Rory Sabbatini,29.48,855,29
118,T119,T119,Jonathan Byrd,29.5,590,20
119,T119,T119,Sung Kang,29.5,826,28
120,T119,T119,Chez Reavie,29.5,767,26
121,T122,T122,Chad Campbell,29.52,797,27
122,T122,T122,Ernie Els,29.52,620,21
123,T122,T122,Tim Herron,29.52,797,27
124,125,125,John Merrick,29.54,709,24
125,T126,T126,Blake Adams,29.55,916,31
126,T126,T126,Scott Brown,29.55,650,22
127,T128,T128,Roberto Castro,29.56,739,25
128,T128,T128,Charley Hoffman,29.56,798,27
129,T128,T128,Freddie Jacobson,29.56,473,16
130,T128,T128,Nick Watney,29.56,739,25
131,132,132,Bill Lunde,29.57,680,23
132,T133,T133,Gary Christian,29.58,769,26
133,T133,T133,Tim Clark,29.58,562,19
134,T133,T133,Kyle Thompson,29.58,562,19
135,136,136,Johnson Wagner,29.59,799,27
136,137,137,Robert Garrigus,29.6,740,25
137,T138,T138,Martin Laird,29.62,622,21
138,T138,T138,Boo Weekley,29.62,622,21
139,140,140,Derek Lamely,29.63,711,24
140,141,141,Kevin Chappell,29.65,771,26
141,T142,T142,Ben Curtis,29.67,534,18
142,T142,T142,Louis Oosthuizen,29.67,534,18
143,T142,T142,Steve Wheatcroft,29.67,534,18
144,145,145,Jerry Kelly,29.68,742,25
145,146,146,Colt Knost,29.7,802,27
146,147,147,Mark Wilson,29.71,713,24
147,T148,T148,Sean O'Hair,29.74,684,23
148,T148,T148,Kevin Stadler,29.74,684,23
149,T150,T150,Stewart Cink,29.75,595,20
150,T150,T150,Rod Pampling,29.75,714,24
151,T152,T152,Ángel Cabrera,29.76,506,17
152,T152,T152,Brandt Jobe,29.76,506,17
153,T152,T152,William McGirt,29.76,863,29
154,155,155,John Mallinger,29.78,685,23
155,T156,T156,Stephen Ames,29.79,566,19
156,T156,T156,Harrison Frazar,29.79,566,19
157,T158,T158,Greg Owen,29.81,805,27
158,T158,T158,Cameron Tringale,29.81,775,26
159,T160,T160,Keegan Bradley,29.83,716,24
160,T160,T160,David Toms,29.83,537,18
161,T162,T162,Ricky Barnes,29.85,806,27
162,T162,T162,Billy Mayfair,29.85,806,27
163,T162,T162,Scott Stallings,29.85,776,26
164,165,165,Billy Horschel,29.87,448,15
165,166,166,Luke Donald,29.88,478,16
166,167,167,Robert Allenby,29.89,807,27
167,168,168,Mark Anderson,29.91,688,23
168,169,169,John Rollins,29.92,748,25
169,170,170,Alexandre Rocha,29.95,569,19
170,T171,T171,Daniel Summerhays,29.96,749,25
171,T171,T171,D.J. Trahan,29.96,719,24
172,173,173,Davis Love III,30.0,600,20
173,T174,T174,Marco Dawson,30.05,571,19
174,T174,T174,Gary Woodland,30.05,631,21
175,176,176,Robert Karlsson,30.06,481,16
176,177,177,Troy Kelly,30.1,632,21
177,178,178,Bubba Watson,30.11,542,18
178,179,179,Cameron Beckman,30.12,753,25
179,180,180,Rory McIlroy,30.13,452,15
180,181,181,Kyle Reifers,30.15,784,26
181,182,182,Josh Teater,30.18,845,28
182,183,183,Mathew Goggin,30.2,604,20
183,184,184,K.J. Choi,30.25,605,20
184,T185,T185,Hunter Mahan,30.32,667,22
185,T185,T185,Nick O'Hern,30.32,758,25
186,187,187,Graham DeLaet,30.41,669,22
187,188,188,Lee Westwood,30.43,426,14
188,189,189,Roland Thatcher,30.94,557,18
189,T190,T190,Brendan Steele,31.04,714,23
190,T190,T190,Jhonattan Vegas,31.04,745,24
