,Average_Putting_Distance_-_All_1_putts_RANK THIS WEEK,Average_Putting_Distance_-_All_1_putts_RANK LAST WEEK,Average_Putting_Distance_-_All_1_putts_PLAYER NAME,Average_Putting_Distance_-_All_1_putts_ROUNDS,Average_Putting_Distance_-_All_1_putts_AVG,Average_Putting_Distance_-_All_1_putts_DISTANCE (FEET),Average_Putting_Distance_-_All_1_putts_TOTAL PUTTS
88,T78,T78,Dustin Johnson,70,"7' 4""",2860.0,391
89,T78,T78,Matt Jones,53,"7' 4""",2240.0,304
90,T78,T78,Colt Knost,79,"7' 4""",3432.833,469
91,T78,T78,Ryan Palmer,81,"7' 4""",3871.583,529
92,T78,T78,John Rollins,81,"7' 4""",3534.75,482
93,T78,T78,Andres Romero,68,"7' 4""",2896.417,394
94,T78,T78,John Senden,81,"7' 4""",3165.0,431
95,T78,T78,Scott Stallings,78,"7' 4""",3205.417,438
96,T78,T78,D.J. Trahan,73,"7' 4""",2912.167,398
97,T78,T78,Bubba Watson,68,"7' 4""",2407.333,329
98,T99,T99,Mark Anderson,75,"7' 3""",3152.417,433
99,T99,T99,Ricky Barnes,92,"7' 3""",3870.083,536
100,T99,T99,Tommy Biershenk,74,"7' 3""",3041.75,421
101,T99,T99,Chad Campbell,84,"7' 3""",3351.917,464
102,T99,T99,Jason Day,57,"7' 3""",2628.417,364
103,T99,T99,Scott Dunlap,57,"7' 3""",2099.667,288
104,T99,T99,John Huh,99,"7' 3""",4327.5,594
105,T99,T99,Ryo Ishikawa,54,"7' 3""",1847.4170000000001,256
106,T99,T99,Jason Kokrak,79,"7' 3""",3408.5,469
107,T99,T99,Matt Kuchar,86,"7' 3""",3641.833,504
108,T99,T99,Richard Lee,71,"7' 3""",2763.667,383
109,T99,T99,Hunter Mahan,88,"7' 3""",2947.25,408
110,T99,T99,John Mallinger,74,"7' 3""",3086.833,428
111,T99,T99,Troy Matteson,100,"7' 3""",4177.583,576
112,T99,T99,Jeff Overton,101,"7' 3""",5011.667,695
113,T99,T99,Charl Schwartzel,56,"7' 3""",2082.083,287
114,T99,T99,Patrick Sheehan,58,"7' 3""",2203.0,303
115,T99,T99,Roland Thatcher,55,"7' 3""",2065.583,284
116,T99,T99,Bo Van Pelt,84,"7' 3""",3546.667,491
117,T99,T99,Boo Weekley,74,"7' 3""",2442.083,336
118,T99,T99,Charlie Wi,86,"7' 3""",3892.167,536
119,T120,T120,Stephen Ames,54,"7' 2""",1914.75,268
120,T120,T120,Sangmoon Bae,81,"7' 2""",2974.917,414
121,T120,T120,Bobby Gates,87,"7' 2""",3598.083,504
122,T120,T120,Trevor Immelman,76,"7' 2""",2850.083,398
123,T120,T120,Kevin Kisner,69,"7' 2""",2763.75,387
124,T120,T120,Martin Laird,77,"7' 2""",2752.417,386
125,T120,T120,Ian Poulter,57,"7' 2""",2025.1670000000001,283
126,T120,T120,Chez Reavie,83,"7' 2""",3098.083,430
127,T120,T120,Brendan Steele,77,"7' 2""",2884.833,404
128,T120,T120,Steve Stricker,73,"7' 2""",2726.5,380
129,T120,T120,Cameron Tringale,88,"7' 2""",3801.0,528
130,T120,T120,Jimmy Walker,101,"7' 2""",4527.083,630
131,T120,T120,Mark Wilson,84,"7' 2""",3334.417,466
132,T133,T133,Kris Blanks,65,"7' 1""",2713.167,383
133,T133,T133,Kevin Chappell,91,"7' 1""",3525.333,496
134,T133,T133,Tom Gillis,75,"7' 1""",3605.583,510
135,T133,T133,Jerry Kelly,84,"7' 1""",3687.583,519
136,T133,T133,Chris Kirk,93,"7' 1""",4200.583,590
137,T133,T133,Rocco Mediate,70,"7' 1""",2932.583,412
138,T133,T133,Nick O'Hern,78,"7' 1""",3300.667,467
139,T133,T133,David Toms,60,"7' 1""",2141.167,303
140,T133,T133,Gary Woodland,70,"7' 1""",2431.75,345
141,T142,T142,Chris Couch,61,"7' 0""",2749.833,393
142,T142,T142,Marco Dawson,60,"7' 0""",2206.417,317
143,T142,T142,Graham DeLaet,79,"7' 0""",3385.0,484
144,T142,T142,Rickie Fowler,84,"7' 0""",3316.5,474
145,T142,T142,Billy Hurley III,70,"7' 0""",2861.667,410
146,T142,T142,Freddie Jacobson,61,"7' 0""",2182.5,313
147,T142,T142,Spencer Levin,81,"7' 0""",3412.833,487
148,T142,T142,Billy Mayfair,90,"7' 0""",3730.25,531
149,T142,T142,Pat Perez,81,"7' 0""",3549.417,506
150,T142,T142,Kevin Stadler,85,"7' 0""",3238.917,461
151,T142,T142,Chris Stroud,86,"7' 0""",3683.417,526
152,T142,T142,Y.E. Yang,64,"7' 0""",2690.667,384
153,T154,T154,Arjun Atwal,79,"6' 11""",3095.5,447
154,T154,T154,Bud Cauley,99,"6' 11""",4465.417,649
155,T154,T154,Chris DiMarco,83,"6' 11""",3621.25,524
156,T154,T154,Ernie Els,80,"6' 11""",3144.417,457
157,T154,T154,Brian Gay,91,"6' 11""",4088.25,589
158,T154,T154,Davis Love III,64,"6' 11""",2563.167,370
159,T154,T154,Carl Pettersson,92,"6' 11""",4147.083,602
160,T154,T154,Vijay Singh,99,"6' 11""",3805.0,549
161,T154,T154,Heath Slocum,93,"6' 11""",3282.417,477
162,T154,T154,Josh Teater,97,"6' 11""",4047.333,583
163,T164,T164,Matt Bettencourt,80,"6' 10""",2970.0,434
164,T164,T164,Greg Chalmers,88,"6' 10""",3991.583,584
165,T164,T164,Jim Furyk,85,"6' 10""",3202.333,466
166,T164,T164,Stephen Gangluff,57,"6' 10""",1988.25,290
167,T164,T164,Mathew Goggin,65,"6' 10""",2458.083,358
168,T164,T164,Padraig Harrington,67,"6' 10""",2337.0,343
169,T164,T164,Bill Lunde,83,"6' 10""",3224.833,473
170,T164,T164,David Mathis,83,"6' 10""",3559.0,518
171,T164,T164,Rory Sabbatini,84,"6' 10""",3670.167,539
172,T173,T173,Stuart Appleby,75,"6' 9""",3129.0,461
173,T173,T173,Daniel Chopra,55,"6' 9""",2155.5,320
174,T173,T173,Bob Estes,78,"6' 9""",3286.917,486
175,T173,T173,Hunter Haas,69,"6' 9""",2557.583,377
176,T173,T173,Charley Hoffman,88,"6' 9""",3484.167,515
177,T173,T173,J.J. Killeen,101,"6' 9""",4245.333,629
178,T173,T173,Rory McIlroy,60,"6' 9""",2046.6670000000001,303
179,T180,T180,Ángel Cabrera,54,"6' 8""",1634.75,245
180,T180,T180,K.J. Choi,71,"6' 8""",2473.167,371
181,T180,T180,Justin Leonard,79,"6' 8""",3220.667,482
182,T180,T180,Kevin Na,80,"6' 8""",3262.75,489
183,T180,T180,Tom Pernice Jr.,62,"6' 8""",2456.25,368
184,T185,T185,Aaron Baddeley,73,"6' 7""",2941.417,444
185,T185,T185,Geoff Ogilvy,73,"6' 7""",2725.167,413
186,T185,T185,Kyle Stanley,86,"6' 7""",2960.583,451
187,T185,T185,Kyle Thompson,51,"6' 7""",1530.3329999999999,233
188,T189,T189,Robert Karlsson,54,"6' 6""",2075.0,321
189,T189,T189,Marc Leishman,84,"6' 6""",3465.167,531
190,T189,T189,Kevin Streelman,89,"6' 6""",3455.917,529
