,One-Putt_Percentage_-_Round_4_RANK THIS WEEK,One-Putt_Percentage_-_Round_4_RANK LAST WEEK,One-Putt_Percentage_-_Round_4_PLAYER NAME,One-Putt_Percentage_-_Round_4_%,One-Putt_Percentage_-_Round_4_# OF 1 PUTTS,One-Putt_Percentage_-_Round_4_# OF HOLES
47,48,48,John Rollins,40.17,94,234
48,49,49,Chris Couch,40.12,65,162
49,50,50,Robert Garrigus,40.06,137,342
50,T51,T51,Tommy Gainey,39.93,115,288
51,T51,T51,Dustin Johnson,39.93,115,288
52,T53,T53,Kevin Na,39.87,122,306
53,T53,T53,Webb Simpson,39.87,122,306
54,T55,T55,Rory McIlroy,39.81,86,216
55,T55,T55,Phil Mickelson,39.81,129,324
56,T55,T55,Josh Teater,39.81,129,324
57,58,58,Brian Harman,39.72,143,360
58,T59,T59,Bud Cauley,39.68,150,378
59,T59,T59,Billy Hurley III,39.68,50,126
60,61,61,Tiger Woods,39.63,107,270
61,T62,T62,Tommy Biershenk,39.51,64,162
62,T62,T62,Pat Perez,39.51,128,324
63,64,64,Jason Dufner,39.44,142,360
64,65,65,Chris DiMarco,39.39,78,198
65,T66,T66,Gavin Coles,39.35,85,216
66,T66,T66,Ben Curtis,39.35,85,216
67,68,68,Charley Hoffman,39.26,106,270
68,69,69,Chris Kirk,39.18,134,342
69,70,70,Zach Johnson,39.13,162,414
70,T71,T71,Robert Allenby,38.89,70,180
71,T71,T71,Matt Bettencourt,38.89,63,162
72,T71,T71,Jonathan Byrd,38.89,98,252
73,T71,T71,Ryan Palmer,38.89,112,288
74,T71,T71,David Toms,38.89,77,198
75,76,76,Matt Kuchar,38.61,139,360
76,T77,T77,Bill Haas,38.56,118,306
77,T77,T77,Steve Stricker,38.56,118,306
78,79,79,Harris English,38.38,152,396
79,80,80,Jason Kokrak,38.33,69,180
80,81,81,Bo Van Pelt,38.3,131,342
81,82,82,Tom Gillis,38.15,103,270
82,83,83,John Huh,38.13,151,396
83,84,84,Jhonattan Vegas,38.03,89,234
84,T85,T85,Stuart Appleby,37.96,82,216
85,T85,T85,Cameron Tringale,37.96,123,324
86,87,87,Dicky Pride,37.88,75,198
87,88,88,Kevin Chappell,37.85,109,288
88,89,89,Chad Campbell,37.7,95,252
89,T90,T90,Ernie Els,37.65,122,324
90,T90,T90,Troy Kelly,37.65,61,162
91,92,92,George McNeill,37.58,115,306
92,T93,T93,Gary Christian,37.5,108,288
93,T93,T93,Graeme McDowell,37.5,81,216
94,T95,T95,Jim Furyk,37.43,128,342
95,T95,T95,David Hearn,37.43,128,342
96,T97,T97,Bryce Molder,37.41,101,270
97,T97,T97,D.A. Points,37.41,101,270
98,99,99,Ken Duke,37.37,148,396
99,100,100,J.B. Holmes,37.35,121,324
100,101,101,Alexandre Rocha,37.3,47,126
101,102,102,Ryan Moore,37.22,134,360
102,103,103,Brendan Steele,37.18,87,234
103,104,104,Justin Rose,37.15,107,288
104,T105,T105,Mathew Goggin,37.04,60,162
105,T105,T105,John Mallinger,37.04,80,216
106,T107,T107,Freddie Jacobson,36.9,93,252
107,T107,T107,Jeff Maggert,36.9,93,252
108,109,109,Jason Bohn,36.87,73,198
109,110,110,Hunter Mahan,36.84,126,342
110,T111,T111,Cameron Beckman,36.75,86,234
111,T111,T111,Brendon de Jonge,36.75,172,468
112,T113,T113,Greg Owen,36.73,119,324
113,T113,T113,John Senden,36.73,119,324
114,115,115,Seung-Yul Noh,36.71,152,414
115,T116,T116,Arjun Atwal,36.67,66,180
116,T116,T116,Miguel Angel Carballo,36.67,66,180
117,T116,T116,Matt Every,36.67,99,270
118,119,119,Scott Stallings,36.57,79,216
119,120,120,Marc Leishman,36.55,125,342
120,121,121,Bobby Gates,36.51,92,252
121,122,122,Vijay Singh,36.47,151,414
122,123,123,Rocco Mediate,36.36,72,198
123,124,124,Mark Wilson,36.3,98,270
124,125,125,Sean O'Hair,36.26,124,342
125,126,126,Jimmy Walker,36.11,143,396
126,127,127,Ricky Barnes,35.95,110,306
127,128,128,Martin Laird,35.93,97,270
128,129,129,Kevin Streelman,35.8,116,324
129,T130,T130,Brian Davis,35.76,103,288
130,T130,T130,Rod Pampling,35.76,103,288
131,T132,T132,Stephen Ames,35.71,45,126
132,T132,T132,Adam Scott,35.71,90,252
133,T134,T134,J.J. Killeen,35.56,96,270
134,T134,T134,Billy Mayfair,35.56,96,270
135,136,136,Vaughn Taylor,35.47,83,234
136,137,137,Graham DeLaet,35.42,102,288
137,T138,T138,Kevin Kisner,35.19,57,162
138,T138,T138,Kyle Thompson,35.19,19,54
139,140,140,Tim Herron,35.07,101,288
140,141,141,Troy Matteson,34.97,107,306
141,T142,T142,Harrison Frazar,34.92,44,126
142,T142,T142,Roland Thatcher,34.92,44,126
143,144,144,Chez Reavie,34.81,94,270
144,145,145,Lee Westwood,34.62,81,234
145,146,146,David Mathis,34.34,68,198
146,147,147,Johnson Wagner,34.31,105,306
147,148,148,Trevor Immelman,34.19,80,234
148,T149,T149,Blake Adams,34.13,129,378
149,T149,T149,Scott Brown,34.13,43,126
150,T149,T149,Sung Kang,34.13,43,126
151,T152,T152,Marco Dawson,34.03,49,144
152,T152,T152,Heath Slocum,34.03,98,288
153,T154,T154,Jerry Kelly,33.7,91,270
154,T154,T154,Kyle Stanley,33.7,91,270
155,T154,T154,Camilo Villegas,33.7,91,270
156,157,157,Roberto Castro,33.63,115,342
157,T158,T158,William McGirt,33.33,102,306
158,T158,T158,"Ted Potter, Jr.",33.33,78,234
159,T158,T158,Steve Wheatcroft,33.33,30,90
160,161,161,James Driscoll,32.94,83,252
161,162,162,Nathan Green,32.91,77,234
162,T163,T163,Michael Bradley,32.64,47,144
163,T163,T163,Brendon Todd,32.64,47,144
164,165,165,Patrick Sheehan,32.54,41,126
165,166,166,Charles Howell III,32.5,117,360
166,167,167,Gary Woodland,32.41,70,216
167,168,168,Danny Lee,32.32,64,198
168,169,169,Daniel Summerhays,32.14,81,252
169,T170,T170,Kris Blanks,32.1,52,162
170,T170,T170,D.J. Trahan,32.1,52,162
171,T172,T172,J.J. Henry,31.94,92,288
172,T172,T172,Kyle Reifers,31.94,92,288
173,174,174,Andres Romero,31.82,63,198
174,175,175,Louis Oosthuizen,31.62,74,234
175,176,176,Will Claxton,31.48,119,378
176,177,177,John Merrick,31.35,79,252
177,178,178,Russell Knox,31.31,62,198
178,179,179,Billy Horschel,31.2,73,234
179,180,180,Scott Dunlap,30.95,39,126
180,181,181,Justin Leonard,30.81,61,198
181,182,182,Matt Jones,30.56,44,144
182,183,183,Henrik Stenson,30.3,60,198
183,184,184,Ángel Cabrera,30.16,38,126
184,185,185,Charlie Beljan,29.86,43,144
185,186,186,Boo Weekley,29.8,59,198
186,187,187,Bill Lunde,29.76,75,252
187,188,188,Ryo Ishikawa,29.01,47,162
188,T189,T189,Brandt Jobe,26.67,48,180
189,T189,T189,Edward Loar,26.67,24,90
190,191,191,Stephen Gangluff,25.0,18,72
