,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
85,T85,T85,Richard Lee,71,15.35,215,33
86,87,87,D.A. Points,88,15.31,294,45
87,88,88,Kevin Na,80,15.28,229,35
88,T89,T89,J.B. Holmes,90,15.26,249,38
89,T89,T89,Charlie Wi,86,15.26,249,38
90,91,91,Mark Anderson,75,15.25,177,27
91,92,92,Alexandre Rocha,62,15.23,197,30
92,93,93,Kevin Streelman,89,15.2,296,45
93,94,94,Johnson Wagner,88,15.19,270,41
94,95,95,Sean O'Hair,84,15.18,257,39
95,96,96,Gary Woodland,70,15.17,178,27
96,97,97,Patrick Sheehan,58,15.15,165,25
97,98,98,Charley Hoffman,88,15.08,252,38
98,T99,T99,Erik Compton,81,15.07,219,33
99,T99,T99,Vijay Singh,99,15.07,272,41
100,101,101,Greg Owen,90,15.03,286,43
101,102,102,Lee Westwood,60,15.0,140,21
102,103,103,Colt Knost,79,14.98,247,37
103,104,104,Jonas Blixt,72,14.97,187,28
104,T105,T105,Graeme McDowell,55,14.96,127,19
105,T105,T105,Scott Stallings,78,14.96,234,35
106,107,107,Rory Sabbatini,84,14.94,241,36
107,108,108,Arjun Atwal,79,14.85,229,34
108,109,109,Jeff Maggert,83,14.84,283,42
109,110,110,Chad Campbell,84,14.8,250,37
110,111,111,Troy Matteson,100,14.76,271,40
111,112,112,Marc Leishman,84,14.67,259,38
112,113,113,Padraig Harrington,67,14.65,157,23
113,T114,T114,Will Claxton,99,14.64,280,41
114,T114,T114,Chris Stroud,86,14.64,239,35
115,T116,T116,Ricky Barnes,92,14.58,295,43
116,T116,T116,Miguel Angel Carballo,73,14.58,192,28
117,118,118,Matt Bettencourt,80,14.56,206,30
118,119,119,Steve Stricker,73,14.45,173,25
119,120,120,Danny Lee,74,14.43,201,29
120,T121,T121,David Hearn,95,14.38,320,46
121,T121,T121,Freddie Jacobson,61,14.38,153,22
122,123,123,Stuart Appleby,75,14.35,216,31
123,T124,T124,Harris English,98,14.34,286,41
124,T124,T124,J.J. Henry,93,14.34,272,39
125,T126,T126,Billy Horschel,63,14.29,175,25
126,T126,T126,George McNeill,85,14.29,245,35
127,T126,T126,Adam Scott,59,14.29,168,24
128,T129,T129,Scott Brown,65,14.22,211,30
129,T129,T129,John Rollins,81,14.22,225,32
130,131,131,Brian Gay,91,14.18,261,37
131,T132,T132,Robert Allenby,76,14.16,233,33
132,T132,T132,Rod Pampling,88,14.16,226,32
133,T134,T134,Geoff Ogilvy,73,14.15,212,30
134,T134,T134,Pat Perez,81,14.15,205,29
135,T136,T136,Kevin Chappell,91,14.11,241,34
136,T136,T136,Roland Thatcher,55,14.11,163,23
137,T138,T138,Blake Adams,107,14.1,305,43
138,T138,T138,Ryan Palmer,81,14.1,234,33
139,140,140,John Mallinger,74,14.02,214,30
140,141,141,Brendon Todd,78,13.96,222,31
141,142,142,Spencer Levin,81,13.88,209,29
142,143,143,Scott Dunlap,57,13.87,173,24
143,144,144,Tim Clark,60,13.81,181,25
144,145,145,Aaron Baddeley,73,13.69,168,23
145,146,146,Josh Teater,97,13.61,294,40
146,T147,T147,Kris Blanks,65,13.6,228,31
147,T147,T147,Heath Slocum,93,13.6,272,37
148,149,149,Bob Estes,78,13.57,221,30
149,150,150,Roberto Castro,92,13.45,275,37
150,T151,T151,Ian Poulter,57,13.39,127,17
151,T151,T151,Boo Weekley,74,13.39,224,30
152,153,153,Robert Garrigus,89,13.38,269,36
153,T154,T154,Gavin Coles,72,13.37,187,25
154,T154,T154,Tom Pernice Jr.,62,13.37,172,23
155,156,156,Jason Bohn,81,13.27,226,30
156,157,157,Rocco Mediate,70,13.17,205,27
157,158,158,Bill Lunde,83,13.14,236,31
158,159,159,Mathew Goggin,65,13.09,191,25
159,160,160,Kevin Stadler,85,13.06,268,35
160,161,161,Kevin Kisner,69,12.97,185,24
161,162,162,John Merrick,83,12.89,287,37
162,163,163,Brendan Steele,77,12.81,242,31
163,164,164,Brandt Jobe,57,12.75,149,19
164,165,165,Martin Laird,77,12.64,174,22
165,166,166,Chris Kirk,93,12.59,286,36
166,167,167,Jerry Kelly,84,12.5,240,30
167,168,168,Kyle Reifers,86,12.46,297,37
168,169,169,Nick Watney,97,12.41,274,34
169,170,170,Stephen Ames,54,12.32,138,17
170,171,171,Russell Knox,72,12.25,204,25
171,172,172,Bobby Gates,87,12.21,262,32
172,173,173,Seung-Yul Noh,105,12.15,288,35
173,174,174,Greg Chalmers,88,12.13,239,29
174,175,175,John Huh,99,12.1,314,38
175,176,176,Marco Dawson,60,12.05,166,20
176,177,177,Sergio Garcia,57,12.0,150,18
177,178,178,Bud Cauley,99,11.96,301,36
178,179,179,Tim Herron,88,11.88,261,31
179,180,180,Mark Wilson,84,11.86,236,28
180,181,181,Graham DeLaet,79,11.67,240,28
181,182,182,Camilo Villegas,79,11.66,283,33
182,183,183,Kyle Stanley,86,11.57,268,31
183,184,184,Billy Mayfair,90,11.55,251,29
184,185,185,Charlie Beljan,61,11.26,151,17
185,186,186,Kyle Thompson,51,10.83,120,13
186,T187,T187,Stephen Gangluff,57,10.53,152,16
187,T187,T187,Bubba Watson,68,10.53,190,20
188,189,189,Michael Bradley,63,10.33,184,19
189,190,190,Rickie Fowler,84,10.13,227,23
190,191,191,Ángel Cabrera,54,8.87,124,11
