,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
149,150,150,Hunter Haas,69,25.69,109,28
150,151,151,Marc Leishman,84,25.6,125,32
151,152,152,Roberto Castro,92,25.52,145,37
152,153,153,Josh Teater,97,25.5,149,38
153,154,154,Patrick Sheehan,58,25.49,102,26
154,155,155,J.J. Killeen,101,25.45,165,42
155,156,156,"Ted Potter, Jr.",77,25.24,103,26
156,157,157,Charlie Wi,86,25.21,119,30
157,T158,T158,Ernie Els,80,25.0,120,30
158,T158,T158,Robert Karlsson,54,25.0,88,22
159,T158,T158,Billy Mayfair,90,25.0,136,34
160,T158,T158,Dicky Pride,62,25.0,84,21
161,T158,T158,John Rollins,81,25.0,136,34
162,163,163,Jimmy Walker,101,24.84,153,38
163,T164,T164,Cameron Beckman,81,24.81,133,33
164,T164,T164,Chris Stroud,86,24.81,129,32
165,166,166,Chris Kirk,93,24.68,158,39
166,167,167,Stephen Ames,54,24.64,69,17
167,168,168,Daniel Summerhays,81,24.43,131,32
168,169,169,Brian Harman,101,24.32,185,45
169,170,170,Garth Mulroy,59,24.24,99,24
170,171,171,Michael Bradley,63,24.07,108,26
171,172,172,Kris Blanks,65,24.04,104,25
172,173,173,Kevin Chappell,91,24.03,129,31
173,174,174,Boo Weekley,74,24.0,125,30
174,175,175,D.J. Trahan,73,23.81,126,30
175,176,176,Bud Cauley,99,23.68,190,45
176,177,177,Gary Christian,91,23.33,150,35
177,178,178,Jhonattan Vegas,77,23.14,121,28
178,179,179,Padraig Harrington,67,23.08,78,18
179,180,180,Billy Horschel,63,22.92,96,22
180,181,181,Will Claxton,99,22.42,165,37
181,182,182,Tim Clark,60,21.85,119,26
182,183,183,Mathew Goggin,65,21.5,107,23
183,184,184,Kevin Streelman,89,21.43,154,33
184,185,185,Bill Haas,79,21.31,122,26
185,186,186,David Toms,60,21.28,94,20
186,187,187,Kyle Stanley,86,20.93,129,27
187,188,188,Troy Kelly,68,20.69,87,18
188,189,189,Ian Poulter,57,18.52,81,15
189,190,190,Kyle Thompson,51,18.07,83,15
190,191,191,Dustin Johnson,70,18.02,111,20
