,2-Putts_per_Round_RANK THIS WEEK,2-Putts_per_Round_RANK LAST WEEK,2-Putts_per_Round_PLAYER NAME,2-Putts_per_Round_ROUNDS,2-Putts_per_Round_AVG,2-Putts_per_Round_TOTAL 2 PUTTS,2-Putts_per_Round_TOTAL ROUNDS
107,T107,T107,Spencer Levin,81,10.03,792,79
108,109,109,Bo Van Pelt,84,10.02,832,83
109,T110,T110,Matt Kuchar,86,10.01,821,82
110,T110,T110,Justin Leonard,79,10.01,751,75
111,112,112,Ángel Cabrera,54,10.0,540,54
112,113,113,Dustin Johnson,70,9.99,669,67
113,T114,T114,Brian Harman,101,9.98,1008,101
114,T114,T114,Ryan Palmer,81,9.98,808,81
115,T116,T116,Martin Flores,95,9.97,947,95
116,T116,T116,Troy Matteson,100,9.97,977,98
117,T118,T118,Stephen Ames,54,9.96,538,54
118,T118,T118,Charlie Beljan,61,9.96,568,57
119,T118,T118,Tommy Gainey,98,9.96,976,98
120,121,121,Edward Loar,59,9.95,567,57
121,122,122,Carl Pettersson,92,9.91,912,92
122,123,123,Sangmoon Bae,81,9.9,762,77
123,T124,T124,Harrison Frazar,56,9.89,534,54
124,T124,T124,Brian Gay,91,9.89,860,87
125,T124,T124,Ryan Moore,89,9.89,880,89
126,T124,T124,Kevin Na,80,9.89,781,79
127,T124,T124,Geoff Ogilvy,73,9.89,712,72
128,129,129,Marco Dawson,60,9.88,573,58
129,130,130,Roland Thatcher,55,9.87,523,53
130,131,131,Rory McIlroy,60,9.85,532,54
131,T132,T132,Graham DeLaet,79,9.84,777,79
132,T132,T132,Pat Perez,81,9.84,777,79
133,T134,T134,Scott Piercy,95,9.82,933,95
134,T134,T134,Vaughn Taylor,81,9.82,776,79
135,136,136,Hunter Haas,69,9.8,637,65
136,137,137,Ben Crane,73,9.79,705,72
137,T138,T138,Miguel Angel Carballo,73,9.78,675,69
138,T138,T138,Troy Kelly,68,9.78,626,64
139,T140,T140,Jerry Kelly,84,9.76,820,84
140,T140,T140,George McNeill,85,9.76,830,85
141,T142,T142,Keegan Bradley,90,9.75,858,88
142,T142,T142,Padraig Harrington,67,9.75,614,63
143,T142,T142,Ryo Ishikawa,54,9.75,507,52
144,T142,T142,Rory Sabbatini,84,9.75,819,84
145,146,146,Charlie Wi,86,9.74,838,86
146,147,147,Ian Poulter,57,9.73,545,56
147,148,148,Tom Gillis,75,9.72,729,75
148,149,149,Zach Johnson,95,9.71,913,94
149,T150,T150,Kevin Kisner,69,9.69,630,65
150,T150,T150,Dicky Pride,62,9.69,562,58
151,T152,T152,Scott Brown,65,9.68,610,63
152,T152,T152,Daniel Chopra,55,9.68,513,53
153,T152,T152,Nathan Green,73,9.68,668,69
154,T152,T152,Billy Hurley III,70,9.68,658,68
155,T152,T152,Sung Kang,75,9.68,707,73
156,T157,T157,Billy Horschel,63,9.66,570,59
157,T157,T157,Ryuji Imada,78,9.66,734,76
158,159,159,Rocco Mediate,70,9.65,656,68
159,160,160,James Driscoll,83,9.64,800,83
160,T161,T161,Chris DiMarco,83,9.63,780,81
161,T161,T161,Y.E. Yang,64,9.63,597,62
162,163,163,J.B. Holmes,90,9.62,827,86
163,164,164,Greg Chalmers,88,9.59,834,87
164,T165,T165,Stephen Gangluff,57,9.58,527,55
165,T165,T165,Matt Jones,53,9.58,508,53
166,T165,T165,Phil Mickelson,79,9.58,757,79
167,T168,T168,Danny Lee,74,9.57,670,70
168,T168,T168,Patrick Sheehan,58,9.57,536,56
169,T170,T170,Erik Compton,81,9.56,736,77
170,T170,T170,Derek Lamely,64,9.56,612,64
171,172,172,Bill Lunde,83,9.53,753,79
172,173,173,Brendon Todd,78,9.51,704,74
173,T174,T174,Robert Karlsson,54,9.5,494,52
174,T174,T174,Jeff Overton,101,9.5,960,101
175,176,176,Matt Bettencourt,80,9.49,721,76
176,T177,T177,Brian Davis,91,9.48,863,91
177,T177,T177,"Ted Potter, Jr.",77,9.48,730,77
178,T179,T179,Jason Day,57,9.47,521,55
179,T179,T179,J.J. Killeen,101,9.47,919,97
180,181,181,David Mathis,83,9.42,763,81
181,182,182,Matt Every,80,9.41,753,80
182,183,183,Aaron Baddeley,73,9.39,676,72
183,184,184,Ken Duke,104,9.37,974,104
184,185,185,Brandt Snedeker,81,9.36,730,78
185,186,186,Henrik Stenson,51,9.33,476,51
186,T187,T187,Mark Anderson,75,9.32,680,73
187,T187,T187,Tommy Biershenk,74,9.32,671,72
188,189,189,Gavin Coles,72,9.23,646,70
189,190,190,Jonas Blixt,72,9.19,662,72
190,191,191,Andres Romero,68,9.02,577,64
