,Putting_from_3-5_RANK THIS WEEK,Putting_from_3-5_RANK LAST WEEK,Putting_from_3-5_PLAYER NAME,Putting_from_3-5_ROUNDS,Putting_from_3-5_% MADE,Putting_from_3-5_ATTEMPTS,Putting_from_3-5_PUTTS MADE
45,46,46,Graham DeLaet,79,89.27,261,233
46,47,47,Tom Gillis,75,89.26,242,216
47,48,48,Nick Watney,97,89.25,279,249
48,49,49,Matt Bettencourt,80,89.24,251,224
49,50,50,Charl Schwartzel,56,89.17,157,140
50,51,51,Ryo Ishikawa,54,89.15,129,115
51,52,52,James Driscoll,83,89.06,256,228
52,53,53,Johnson Wagner,88,88.98,236,210
53,54,54,Steve Stricker,73,88.83,179,159
54,55,55,Scott Stallings,78,88.8,259,230
55,56,56,Zach Johnson,95,88.64,264,234
56,57,57,Tommy Gainey,98,88.59,368,326
57,58,58,Ryan Moore,89,88.57,280,248
58,59,59,J.B. Holmes,90,88.54,288,255
59,60,60,Roberto Castro,92,88.48,269,238
60,61,61,Rickie Fowler,84,88.45,251,222
61,62,62,Tim Clark,60,88.44,173,153
62,63,63,Jerry Kelly,84,88.37,258,228
63,64,64,Pat Perez,81,88.35,266,235
64,65,65,Dicky Pride,62,88.31,154,136
65,66,66,Chris Kirk,93,88.26,298,263
66,67,67,Chris Stroud,86,88.21,280,247
67,68,68,Stuart Appleby,75,88.15,211,186
68,T69,T69,Martin Flores,95,88.12,261,230
69,T69,T69,Kyle Reifers,86,88.12,261,230
70,71,71,Rocco Mediate,70,88.08,193,170
71,72,72,Derek Lamely,64,88.02,192,169
72,73,73,Bryce Molder,83,87.98,233,205
73,74,74,John Daly,50,87.97,133,117
74,75,75,Billy Horschel,63,87.86,173,152
75,76,76,Russell Knox,72,87.85,181,159
76,77,77,Jhonattan Vegas,77,87.83,230,202
77,T78,T78,Kevin Na,80,87.77,229,201
78,T78,T78,Daniel Summerhays,81,87.77,229,201
79,80,80,John Rollins,81,87.76,245,215
80,81,81,Blake Adams,107,87.7,309,271
81,T82,T82,Ángel Cabrera,54,87.69,130,114
82,T82,T82,Justin Rose,69,87.69,195,171
83,84,84,Ryuji Imada,78,87.67,219,192
84,85,85,Bill Haas,79,87.64,178,156
85,86,86,Aaron Baddeley,73,87.63,194,170
86,87,87,Alexandre Rocha,62,87.5,168,147
87,88,88,Kevin Streelman,89,87.46,287,251
88,89,89,Dustin Johnson,70,87.43,183,160
89,90,90,Jeff Maggert,83,87.41,270,236
90,91,91,Brendan Steele,77,87.4,254,222
91,92,92,Jonathan Byrd,69,87.37,198,173
92,T93,T93,Tim Herron,88,87.36,269,235
93,T93,T93,David Toms,60,87.36,174,152
94,95,95,Stewart Cink,71,87.35,166,145
95,96,96,Rod Pampling,88,87.34,229,200
96,97,97,Ken Duke,104,87.31,323,282
97,98,98,Will Claxton,99,87.24,290,253
98,99,99,Colt Knost,79,87.2,211,184
99,100,100,Webb Simpson,77,87.17,226,197
100,101,101,Brian Harman,101,87.13,303,264
101,102,102,John Senden,81,87.11,194,169
102,103,103,Arjun Atwal,79,87.1,248,216
103,T104,T104,Miguel Angel Carballo,73,87.04,216,188
104,T104,T104,Roland Thatcher,55,87.04,162,141
105,106,106,Erik Compton,81,87.0,223,194
106,T107,T107,Kevin Kisner,69,86.93,199,173
107,T107,T107,Garth Mulroy,59,86.93,153,133
108,109,109,Marc Leishman,84,86.87,259,225
109,110,110,Marco Dawson,60,86.81,144,125
110,111,111,J.J. Henry,93,86.7,218,189
111,T112,T112,George McNeill,85,86.67,240,208
112,T112,T112,Tom Pernice Jr.,62,86.67,210,182
113,114,114,Gary Christian,91,86.61,224,194
114,115,115,Rory McIlroy,60,86.57,134,116
115,T116,T116,Brian Davis,91,86.5,274,237
116,T116,T116,Billy Mayfair,90,86.5,311,269
117,118,118,Scott Piercy,95,86.45,273,236
118,T119,T119,Robert Karlsson,54,86.39,147,127
119,T119,T119,Bubba Watson,68,86.39,169,146
120,121,121,Gary Woodland,70,86.36,198,171
121,T122,T122,D.A. Points,88,86.29,299,258
122,T122,T122,Andres Romero,68,86.29,248,214
123,124,124,Charles Howell III,98,86.25,240,207
124,125,125,Bobby Gates,87,86.21,261,225
125,126,126,Mark Wilson,84,86.18,217,187
126,127,127,Jason Dufner,83,86.15,195,168
127,128,128,Spencer Levin,81,86.12,209,180
128,129,129,Kevin Chappell,91,86.11,252,217
129,130,130,Ernie Els,80,86.04,222,191
130,131,131,Cameron Beckman,81,86.01,286,246
131,132,132,David Mathis,83,85.84,233,200
132,133,133,Lee Westwood,60,85.82,141,121
133,134,134,Justin Leonard,79,85.78,218,187
134,T135,T135,Jason Bohn,81,85.71,196,168
135,T135,T135,Freddie Jacobson,61,85.71,147,126
136,137,137,Danny Lee,74,85.65,216,185
137,138,138,Brendon de Jonge,115,85.57,298,255
138,139,139,Bill Lunde,83,85.55,256,219
139,140,140,J.J. Killeen,101,85.48,303,259
140,141,141,Michael Bradley,63,85.47,179,153
141,142,142,Josh Teater,97,85.46,282,241
142,143,143,Graeme McDowell,55,85.43,151,129
143,144,144,Matt Every,80,85.36,239,204
144,145,145,Sean O'Hair,84,85.27,258,220
145,146,146,Heath Slocum,93,85.26,285,243
146,147,147,Bob Estes,78,85.24,210,179
147,148,148,Vijay Singh,99,85.08,295,251
148,149,149,Sangmoon Bae,81,85.07,201,171
149,150,150,Kevin Stadler,85,85.04,234,199
150,T151,T151,Charlie Beljan,61,85.03,167,142
151,T151,T151,Harrison Frazar,56,85.03,167,142
152,T151,T151,Stephen Gangluff,57,85.03,167,142
153,154,154,"Ted Potter, Jr.",77,85.0,240,204
154,155,155,Camilo Villegas,79,84.88,258,219
155,156,156,Charley Hoffman,88,84.71,255,216
156,157,157,Vaughn Taylor,81,84.62,221,187
157,158,158,Mathew Goggin,65,84.51,213,180
158,159,159,Chris Couch,61,84.31,204,172
159,T160,T160,Sung Kang,75,84.14,227,191
160,T160,T160,Adam Scott,59,84.14,145,122
161,162,162,Hunter Haas,69,84.12,170,143
162,T163,T163,K.J. Choi,71,84.02,194,163
163,T163,T163,Troy Kelly,68,84.02,169,142
164,165,165,Henrik Stenson,51,83.75,160,134
165,166,166,Chez Reavie,83,83.72,215,180
166,167,167,John Mallinger,74,83.67,251,210
167,168,168,Kris Blanks,65,83.41,217,181
168,169,169,Davis Love III,64,83.33,162,135
169,170,170,Jason Kokrak,79,83.26,233,194
170,T171,T171,Trevor Immelman,76,83.25,203,169
171,T171,T171,D.J. Trahan,73,83.25,197,164
172,173,173,Mark Anderson,75,83.17,208,173
173,174,174,Kyle Stanley,86,83.1,284,236
174,175,175,Chris DiMarco,83,82.97,229,190
175,176,176,Patrick Sheehan,58,82.58,132,109
176,177,177,Robert Allenby,76,82.4,233,192
177,178,178,Scott Brown,65,82.32,181,149
178,179,179,Troy Matteson,100,82.21,281,231
179,180,180,Stephen Ames,54,81.95,133,109
180,181,181,John Merrick,83,81.22,245,199
181,182,182,Chad Campbell,84,81.2,250,203
182,183,183,Robert Garrigus,89,81.08,259,210
183,184,184,Ricky Barnes,92,80.3,264,212
184,T185,T185,Padraig Harrington,67,80.0,160,128
185,T185,T185,Nick O'Hern,78,80.0,220,176
186,187,187,Greg Owen,90,79.92,249,199
187,188,188,Matt Jones,53,79.38,160,127
188,189,189,Boo Weekley,74,76.81,207,159
189,190,190,Kyle Thompson,51,76.3,135,103
190,191,191,Scott Dunlap,57,74.83,143,107
