,Putts_Made_Per_Event_Over_10_RANK THIS WEEK,Putts_Made_Per_Event_Over_10_RANK LAST WEEK,Putts_Made_Per_Event_Over_10_PLAYER NAME,Putts_Made_Per_Event_Over_10_ROUNDS,Putts_Made_Per_Event_Over_10_PUTTS MADE
89,T87,T87,Jeff Maggert,83,4.9
90,T87,T87,Dicky Pride,62,4.9
91,T87,T87,Charlie Wi,86,4.9
92,T93,T93,Robert Allenby,76,4.8
93,T93,T93,Gary Christian,91,4.8
94,T93,T93,Gavin Coles,72,4.8
95,T93,T93,Bob Estes,78,4.8
96,T93,T93,Jerry Kelly,84,4.8
97,T93,T93,Russell Knox,72,4.8
98,T93,T93,Davis Love III,64,4.8
99,T93,T93,Andres Romero,68,4.8
100,T93,T93,Gary Woodland,70,4.8
101,T102,T102,Mark Anderson,75,4.7
102,T102,T102,Ricky Barnes,92,4.7
103,T102,T102,K.J. Choi,71,4.7
104,T102,T102,Will Claxton,99,4.7
105,T102,T102,David Hearn,95,4.7
106,T102,T102,Ryuji Imada,78,4.7
107,T102,T102,Kyle Reifers,86,4.7
108,T102,T102,Alexandre Rocha,62,4.7
109,T102,T102,Vaughn Taylor,81,4.7
110,T102,T102,Jhonattan Vegas,77,4.7
111,T112,T112,Matt Every,80,4.6
112,T112,T112,Tom Gillis,75,4.6
113,T112,T112,Charley Hoffman,88,4.6
114,T112,T112,Matt Jones,53,4.6
115,T112,T112,Robert Karlsson,54,4.6
116,T112,T112,Richard Lee,71,4.6
117,T112,T112,Bill Lunde,83,4.6
118,T112,T112,"Ted Potter, Jr.",77,4.6
119,T112,T112,Kevin Streelman,89,4.6
120,T121,T121,Blake Adams,107,4.5
121,T121,T121,Bud Cauley,99,4.5
122,T121,T121,Chris Couch,61,4.5
123,T121,T121,Graham DeLaet,79,4.5
124,T121,T121,Brian Gay,91,4.5
125,T121,T121,J.J. Henry,93,4.5
126,T121,T121,Tim Herron,88,4.5
127,T121,T121,Colt Knost,79,4.5
128,T121,T121,Danny Lee,74,4.5
129,T121,T121,Marc Leishman,84,4.5
130,T121,T121,Kevin Stadler,85,4.5
131,T121,T121,Daniel Summerhays,81,4.5
132,T133,T133,Cameron Beckman,81,4.4
133,T133,T133,James Driscoll,83,4.4
134,T133,T133,Hunter Haas,69,4.4
135,T133,T133,Chris Kirk,93,4.4
136,T133,T133,Derek Lamely,64,4.4
137,T133,T133,David Mathis,83,4.4
138,T133,T133,Rory Sabbatini,84,4.4
139,T133,T133,Brendan Steele,77,4.4
140,T133,T133,David Toms,60,4.4
141,T142,T142,Tommy Biershenk,74,4.3
142,T142,T142,Chris DiMarco,83,4.3
143,T142,T142,Scott Dunlap,57,4.3
144,T142,T142,Brandt Jobe,57,4.3
145,T142,T142,Troy Kelly,68,4.3
146,T142,T142,John Mallinger,74,4.3
147,T142,T142,Garth Mulroy,59,4.3
148,T142,T142,Patrick Sheehan,58,4.3
149,T142,T142,Josh Teater,97,4.3
150,T151,T151,Arjun Atwal,79,4.2
151,T151,T151,Jason Bohn,81,4.2
152,T151,T151,Chad Campbell,84,4.2
153,T151,T151,Miguel Angel Carballo,73,4.2
154,T151,T151,Jason Kokrak,79,4.2
155,T151,T151,Billy Mayfair,90,4.2
156,T151,T151,Rocco Mediate,70,4.2
157,T151,T151,Nick O'Hern,78,4.2
158,T151,T151,John Rollins,81,4.2
159,T151,T151,Scott Stallings,78,4.2
160,T151,T151,Camilo Villegas,79,4.2
161,T162,T162,Trevor Immelman,76,4.1
162,T162,T162,Edward Loar,59,4.1
163,T162,T162,Chris Stroud,86,4.1
164,T162,T162,Roland Thatcher,55,4.1
165,T166,T166,Michael Bradley,63,4.0
166,T166,T166,Sung Kang,75,4.0
167,T166,T166,Justin Leonard,79,4.0
168,T166,T166,Brendon Todd,78,4.0
169,T170,T170,Kris Blanks,65,3.9
170,T170,T170,Kevin Chappell,91,3.9
171,T170,T170,Daniel Chopra,55,3.9
172,T170,T170,Bobby Gates,87,3.9
173,T170,T170,J.J. Killeen,101,3.9
174,T170,T170,Boo Weekley,74,3.9
175,T176,T176,Scott Brown,65,3.8
176,T176,T176,Marco Dawson,60,3.8
177,T176,T176,Billy Hurley III,70,3.8
178,T176,T176,Heath Slocum,93,3.8
179,T176,T176,D.J. Trahan,73,3.8
180,T181,T181,Charlie Beljan,61,3.7
181,T181,T181,Kevin Kisner,69,3.7
182,T183,T183,Stephen Ames,54,3.6
183,T183,T183,Kyle Stanley,86,3.6
184,T183,T183,Steve Wheatcroft,56,3.6
185,T186,T186,Mathew Goggin,65,3.5
186,T186,T186,Tom Pernice Jr.,62,3.5
187,188,188,Matt Bettencourt,80,3.4
188,T189,T189,Ángel Cabrera,54,2.8
189,T189,T189,Stephen Gangluff,57,2.8
190,191,191,Kyle Thompson,51,2.3
